security_code,security_name_current,year,signals,evidence,is_delisted,resolution,original_source,detected_at_utc,in_judgment_queue
000692,惠天热电,2002,B,FY 加权ROE 1.36 与归母净利 -0.14亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000693,华泽退,2015,A,年报营收85.08亿<三季报累计89.81亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000697,炼石航空,2010,B,FY 加权ROE 7.14 与归母净利 -0.74亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000697,炼石航空,2011,B,Q1 加权ROE -2.34 与归母净利 0.02亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000701,厦门信达,2018,B,FY 加权ROE -2.69 与归母净利 0.23亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000701,厦门信达,2019,B,H1 加权ROE -1.89 与归母净利 0.05亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000701,厦门信达,2020,B,Q1 加权ROE -16.96 与归母净利 0.02亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000701,厦门信达,2021,B,Q1 加权ROE -64.62 与归母净利 0.05亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000701,厦门信达,2022,B,Q1 加权ROE -4.46 与归母净利 0.08亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000701,厦门信达,2023,B,Q1 加权ROE -4.78 与归母净利 0.07亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000701,厦门信达,2025,B,Q1 加权ROE -5.3 与归母净利 0.08亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000701,厦门信达,2026,B,Q1 加权ROE -2.64 与归母净利 0.11亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000702,正虹科技,2010,B,H1 加权ROE 1.73 与归母净利 -0.07亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000708,中信特钢,2002,B,FY 加权ROE -28.19 与归母净利 0.46亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000710,贝瑞基因,2015,B,FY 加权ROE 11.14 与归母净利 -0.13亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000710,贝瑞基因,2016,B,Q3 加权ROE -5.94 与归母净利 0.92亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000711,ST京蓝,2023,B,FY 加权ROE -479.49 与归母净利 10.56亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000712,锦龙股份,2021,A,年报营收10.06亿<三季报累计10.52亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000718,苏宁环球,2008,A,年报营收22.86亿<三季报累计24.09亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000719,中原传媒,2007,A,年报营收0.00亿<三季报累计0.00亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000725,京东方A,2007,B,H1 加权ROE 2.02 与归母净利 -1.73亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000728,国元证券,2006,B,FY 加权ROE -46.89 与归母净利 5.51亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000728,国元证券,2007,B,H1 加权ROE -26.91 与归母净利 9.24亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000730,*ST环保,2002,A,年报营收0.18亿<三季报累计0.23亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000736,中交发展,2004,A,年报营收2.63亿<三季报累计3.72亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000736,中交发展,2005,A,年报营收0.00亿<三季报累计1.19亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000736,中交发展,2017,B,Q3 加权ROE -7.53 与归母净利 1.44亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000737,北方铜业,2019,B,FY 加权ROE 6.36 与归母净利 -0.49亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000738,航发控制,2008,B,Q3 加权ROE -10.48 与归母净利 0.55亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000739,普洛药业,2000,B,FY 加权ROE 2.38 与归母净利 -0.03亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000750,国海证券,2006,B,FY 加权ROE 4.28 与归母净利 -0.09亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000750,国海证券,2010,B,Q3 加权ROE -8.33 与归母净利 3.23亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000750,国海证券,2011,B,Q1 加权ROE -4.59 与归母净利 0.80亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000751,锌业股份,2013,B,FY 加权ROE -321.64 与归母净利 41.42亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000753,漳州发展,2006,A,年报营收4.88亿<三季报累计7.47亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000757,浩物股份,2011,B,FY 加权ROE -76.86 与归母净利 4.09亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000758,中色股份,2000,B,FY 加权ROE 1.91 与归母净利 -0.05亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000760,斯太退,2020,B,Q1 加权ROE -2.72 与归母净利 0.86亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000763,锦州石化,2000,B,FY 加权ROE 4.39 与归母净利 -0.11亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000765,*ST华信,2014,B,FY 加权ROE -2.55 与归母净利 0.47亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000766,通化金马,2006,B,FY 加权ROE 5.91 与归母净利 -0.09亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000767,晋控电力,2012,B,Q3 加权ROE -16.64 与归母净利 2.64亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000767,晋控电力,2023,B,H1 加权ROE -2.31 与归母净利 0.25亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000767,晋控电力,2024,B,FY 加权ROE -4.34 与归母净利 0.32亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000769,*ST大菲,2002,A,年报营收0.05亿<三季报累计0.45亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000769,*ST大菲,2003,A,年报营收0.01亿<三季报累计0.15亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000769,*ST大菲,2004,A,年报营收0.00亿<三季报累计0.03亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000779,甘咨询,2018,B,Q3 加权ROE -1.65 与归母净利 1.98亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000780,ST平能,2005,B,H1 加权ROE 1.26 与归母净利 -2.07亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000783,长江证券,2006,A,年报营收14.11亿<三季报累计119.15亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000787,*ST创智,2007,B,FY 加权ROE -236.0 与归母净利 0.43亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000787,*ST创智,2011,B,FY 加权ROE -1.77 与归母净利 0.02亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000787,*ST创智,2012,B,FY 加权ROE 27.15 与归母净利 -0.73亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000792,盐湖股份,2020,A+B,年报营收140.16亿<三季报累计160.18亿；Q3 加权ROE -13.59 与归母净利 21.18亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000796,凯撒旅业,2003,A,年报营收2.86亿<三季报累计3.79亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000796,凯撒旅业,2009,A,年报营收2.88亿<三季报累计6.68亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000796,凯撒旅业,2020,B,Q1 加权ROE 2.65 与归母净利 -0.64亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000796,凯撒旅业,2023,B,FY 加权ROE -88.99 与归母净利 6.07亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000798,中水渔业,2013,B,Q3 加权ROE -1.93 与归母净利 0.04亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000798,中水渔业,2015,B,Q3 加权ROE 1.48 与归母净利 -0.09亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000799,酒鬼酒,2005,A,年报营收2.48亿<三季报累计3.26亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000801,四川九洲,2006,B,FY 加权ROE 5.71 与归母净利 -0.10亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000803,山高环能,1998,B,FY 加权ROE 2.12 与归母净利 -0.04亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000803,山高环能,2020,B,H1 加权ROE -2.57 与归母净利 0.03亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000805,*ST炎黄,2008,A,年报营收0.03亿<三季报累计0.05亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000805,*ST炎黄,2012,B,H1 加权ROE -240.99 与归母净利 0.27亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000809,和展能源,1999,B,FY 加权ROE -9.11 与归母净利 0.30亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000809,和展能源,2007,B,FY 加权ROE -266264.61 与归母净利 0.06亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000809,和展能源,2019,B,Q1 加权ROE 3.07 与归母净利 -0.29亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000813,德展健康,2013,B,Q3 加权ROE -6.81 与归母净利 0.20亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000815,美利云,2015,B,FY 加权ROE -155.7 与归母净利 1.48亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000816,智慧农业,2002,B,H1 加权ROE 1.52 与归母净利 -0.50亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000820,神雾节能,2015,B,Q3 加权ROE -6.9 与归母净利 0.91亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000820,神雾节能,2020,A,年报营收0.02亿<三季报累计0.04亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000820,神雾节能,2021,B,FY 加权ROE -173.0 与归母净利 19.90亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000832,*ST龙涤,2002,B,FY 加权ROE 2.77 与归母净利 -3.20亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000833,粤桂股份,2013,B,FY 加权ROE 2.26 与归母净利 -1.06亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000833,粤桂股份,2014,B,Q3 加权ROE -2.95 与归母净利 0.83亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000833,粤桂股份,2018,B,FY 加权ROE -2.98 与归母净利 0.88亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000835,长动退,2018,A,年报营收0.75亿<三季报累计0.77亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000835,长动退,2019,A,年报营收0.40亿<三季报累计0.54亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000835,长动退,2020,A,年报营收0.06亿<三季报累计0.09亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000838,*ST发展,2007,B,H1 加权ROE 1.47 与归母净利 -0.04亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000839,国安股份,2012,B,FY 加权ROE 2.93 与归母净利 -0.83亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000839,国安股份,2013,B,FY 加权ROE 1.48 与归母净利 -1.43亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000851,*ST高鸿,2017,B,FY 加权ROE 5.66 与归母净利 -1.27亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000851,*ST高鸿,2018,A,年报营收70.21亿<三季报累计80.82亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000851,*ST高鸿,2019,A,年报营收57.76亿<三季报累计75.49亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000856,冀东装备,2010,B,Q3 加权ROE -78.48 与归母净利 0.64亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000861,海印股份,2024,B,Q1 加权ROE 4.48 与归母净利 -0.20亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000863,三湘印象,2008,A,年报营收0.30亿<三季报累计0.40亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000882,华联股份,2010,B,Q3 加权ROE 1.39 与归母净利 -0.05亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000885,城发环境,2006,B,H1 加权ROE -40.97 与归母净利 0.07亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000886,海南高速,2001,B,FY 加权ROE 2.37 与归母净利 -0.08亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000887,中鼎股份,2002,B,FY 加权ROE -25.13 与归母净利 0.17亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000887,中鼎股份,2004,A,年报营收3.02亿<三季报累计3.75亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000890,法尔胜,2019,A,年报营收10.04亿<三季报累计11.29亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000892,欢瑞世纪,2014,B,FY 加权ROE 10.27 与归母净利 -0.02亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000892,欢瑞世纪,2016,B,Q3 加权ROE -14.77 与归母净利 0.81亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000892,欢瑞世纪,2021,A,年报营收3.88亿<三季报累计4.60亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000892,欢瑞世纪,2022,A,年报营收5.96亿<三季报累计8.12亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000902,新洋丰,2012,B,FY 加权ROE 23.71 与归母净利 -0.44亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000902,新洋丰,2013,B,Q1 加权ROE -8.61 与归母净利 1.06亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000908,石药景峰,2004,B,H1 加权ROE 1.51 与归母净利 -0.08亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000908,石药景峰,2008,B,FY 加权ROE 9.46 与归母净利 -0.33亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000908,石药景峰,2020,A,年报营收8.78亿<三季报累计9.36亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000909,*ST数源,2019,B,FY 加权ROE -1.45 与归母净利 0.59亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000909,*ST数源,2021,A,年报营收13.43亿<三季报累计14.33亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000911,*ST广糖,2016,B,Q1 加权ROE 3.6 与归母净利 -1.14亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000912,泸天化,2015,A,年报营收30.28亿<三季报累计33.80亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000912,泸天化,2018,B,Q3 加权ROE -30.96 与归母净利 3.78亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000917,电广传媒,2006,B,FY 加权ROE 1.05 与归母净利 -0.11亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000918,*ST嘉凯,2002,B,FY 加权ROE -10.22 与归母净利 0.15亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000922,佳电股份,2011,B,H1 加权ROE -27.94 与归母净利 1.04亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000923,河钢资源,2016,B,Q3 加权ROE -7.71 与归母净利 0.82亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000925,众合科技,2005,A,年报营收1.11亿<三季报累计1.61亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000927,中国铁物,2013,B,Q1 加权ROE 1.52 与归母净利 -0.58亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000927,中国铁物,2019,B,FY 加权ROE -228.86 与归母净利 10.57亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000928,中钢国际,2012,B,FY 加权ROE 8.29 与归母净利 -1.80亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000931,中关村,2002,A,年报营收9.38亿<三季报累计17.94亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000939,凯迪退,2018,B,FY 加权ROE 136.05 与归母净利 -51.36亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000939,凯迪退,2023,B,H1 加权ROE -88.26 与归母净利 33.80亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000950,重药控股,2016,B,Q3 加权ROE -38.3 与归母净利 1.07亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000955,欣龙控股,2010,B,H1 加权ROE 5.02 与归母净利 -0.11亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000955,欣龙控股,2013,B,H1 加权ROE 3.67 与归母净利 -0.10亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000958,电投产融,2013,B,FY 加权ROE -190.51 与归母净利 6.85亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000968,蓝焰控股,2014,B,FY 加权ROE 15.34 与归母净利 -9.95亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000972,中基健康,2004,A,年报营收6.96亿<三季报累计7.28亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000972,中基健康,2014,B,FY 加权ROE -131.87 与归母净利 0.11亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000972,中基健康,2020,A,年报营收0.23亿<三季报累计0.46亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
000976,*ST华铁,2022,A,年报营收5.73亿<三季报累计16.58亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000979,中弘退,2017,A,年报营收10.16亿<三季报累计28.42亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000979,中弘退,2018,A,年报营收5.72亿<三季报累计32.61亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000980,众泰汽车,2001,B,H1 加权ROE 2.38 与归母净利 -0.12亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000980,众泰汽车,2019,A,年报营收29.86亿<三季报累计35.91亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000981,山子高科,2006,A,年报营收1.38亿<三季报累计2.59亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000981,山子高科,2021,B,Q1 加权ROE 2.85 与归母净利 -1.80亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000987,越秀资本,2025,A,年报营收78.43亿<三季报累计82.71亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
000989,九芝堂,2014,A,年报营收7.98亿<三季报累计10.08亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
