snapshot,sample,arm,reference,metric,level,paired_delta,positive,n
截至2026-08-07,剔除A,SB1_BUY2,BASE,滚动5年Calmar中位,0.7743610000000001,0.0077364999999999795,8,14
截至2026-08-07,剔除A,SB1_BUY2,BASE,滚动5年Sharpe中位,0.9501845,-0.0004704999999999848,7,14
截至2026-08-07,剔除A,SB1_BUY2,BASE,滚动5年为负的窗口占比,0.0,0.0,2,14
截至2026-08-07,剔除A,SB1_BUY2,BASE,滚动5年窗口数,102.0,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY2,BASE,互不重叠5年块中位,0.594921,0.013921000000000017,10,14
截至2026-08-07,剔除A,SB1_BUY2,BASE,滚动10年年化中位,0.4194825,0.006597500000000006,9,14
截至2026-08-07,剔除A,SB1_BUY2,BASE,滚动10年窗口数,42.0,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY2,BASE,逐年收益中位,0.438116,0.007286500000000001,8,14
截至2026-08-07,剔除A,SB1_BUY2,BASE,逐年为正比例,0.792857,0.0,6,14
截至2026-08-07,剔除A,SB1_BUY2,BASE,逐年最差,-0.1902105,-8.84999999999983e-05,5,14
截至2026-08-07,剔除A,SB1_BUY2,BASE,完整自然年数,12.5,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,年化,0.45060849999999997,0.0019565,8,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,最大回撤,0.662352,0.004832500000000017,8,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,Sharpe,0.9853145,0.006839500000000054,8,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,Calmar,0.698932,-0.004320999999999964,7,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,平均仓位,1.578589,-0.002407499999999896,6,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,年均换手,5.7944035,-0.4589494999999997,4,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,持仓数中位,6.5,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,单票权重中位,0.6149294999999999,0.0008989999999999831,9,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,单票权重P90,0.708731,-0.0005609999999999782,6,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,单票权重最大,0.9480895,-0.006403499999999951,6,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,前三权重中位,1.353265,0.0011710000000000331,7,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,单票超60%天数占比,0.618365,0.00901449999999998,7,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动3年年化中位,0.428339,0.00641449999999999,10,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动3年回撤中位,0.481605,-6.0000000000060005e-06,6,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动3年Calmar中位,0.968044,0.03150449999999999,8,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动3年Sharpe中位,1.0361509999999998,0.020683999999999925,9,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动3年为负的窗口占比,0.0,0.0,1,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动5年年化中位,0.430286,0.011801499999999993,9,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动5年年化P25,0.36264450000000004,0.007744000000000001,9,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动5年年化最差,0.107649,0.009477000000000006,9,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动5年回撤中位,0.5442899999999999,3.249999999999087e-05,7,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动5年Calmar中位,0.7743610000000001,0.014643500000000031,8,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动5年Sharpe中位,0.9501845,0.019057000000000046,9,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动5年为负的窗口占比,0.0,0.0,1,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动5年窗口数,102.0,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,互不重叠5年块中位,0.594921,0.0003604999999999303,7,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动10年年化中位,0.4194825,0.008668500000000023,9,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,滚动10年窗口数,42.0,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,逐年收益中位,0.438116,0.010120000000000018,9,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,逐年为正比例,0.792857,0.0,5,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,逐年最差,-0.1902105,0.0009069999999999911,8,14
截至2026-08-07,剔除A,SB1_BUY2,SB1,完整自然年数,12.5,0.0,0,14
截至2026-08-07,剔除A,BUY3,BASE,年化,0.448864,0.006709500000000035,9,14
截至2026-08-07,剔除A,BUY3,BASE,最大回撤,0.6483595,-0.003697000000000006,4,14
截至2026-08-07,剔除A,BUY3,BASE,Sharpe,0.960725,0.020074499999999995,8,14
截至2026-08-07,剔除A,BUY3,BASE,Calmar,0.6878029999999999,0.005673500000000026,7,14
截至2026-08-07,剔除A,BUY3,BASE,平均仓位,1.578255,-0.0007390000000000452,6,14
截至2026-08-07,剔除A,BUY3,BASE,年均换手,5.828925,-0.40613950000000054,1,14
截至2026-08-07,剔除A,BUY3,BASE,持仓数中位,7.0,0.0,0,14
截至2026-08-07,剔除A,BUY3,BASE,单票权重中位,0.615146,2.9500000000015625e-05,7,14
截至2026-08-07,剔除A,BUY3,BASE,单票权重P90,0.707948,-0.004802499999999932,3,14
截至2026-08-07,剔除A,BUY3,BASE,单票权重最大,0.950102,-0.0034905000000000075,3,14
截至2026-08-07,剔除A,BUY3,BASE,前三权重中位,1.3553890000000002,0.013177000000000105,13,14
截至2026-08-07,剔除A,BUY3,BASE,单票超60%天数占比,0.6118889999999999,0.0009040000000000159,8,14
截至2026-08-07,剔除A,BUY3,BASE,滚动3年年化中位,0.4350555,0.002299499999999982,8,14
截至2026-08-07,剔除A,BUY3,BASE,滚动3年回撤中位,0.461939,-0.00035800000000002496,4,14
截至2026-08-07,剔除A,BUY3,BASE,滚动3年Calmar中位,1.0063965,0.01782499999999998,9,14
截至2026-08-07,剔除A,BUY3,BASE,滚动3年Sharpe中位,1.0257805000000002,0.02293049999999991,9,14
截至2026-08-07,剔除A,BUY3,BASE,滚动3年为负的窗口占比,0.0,0.0,1,14
截至2026-08-07,剔除A,BUY3,BASE,滚动5年年化中位,0.44488950000000005,0.016822500000000018,11,14
截至2026-08-07,剔除A,BUY3,BASE,滚动5年年化P25,0.36832299999999996,0.0011425000000000185,7,14
截至2026-08-07,剔除A,BUY3,BASE,滚动5年年化最差,0.092307,0.004419999999999993,9,14
截至2026-08-07,剔除A,BUY3,BASE,滚动5年回撤中位,0.54462,-0.00025549999999999184,4,14
截至2026-08-07,剔除A,BUY3,BASE,滚动5年Calmar中位,0.8394410000000001,0.0216905,9,14
截至2026-08-07,剔除A,BUY3,BASE,滚动5年Sharpe中位,1.0122675,0.03594300000000006,9,14
截至2026-08-07,剔除A,BUY3,BASE,滚动5年为负的窗口占比,0.0,0.0,1,14
截至2026-08-07,剔除A,BUY3,BASE,滚动5年窗口数,102.0,0.0,0,14
截至2026-08-07,剔除A,BUY3,BASE,互不重叠5年块中位,0.5965095,0.017591000000000023,10,14
截至2026-08-07,剔除A,BUY3,BASE,滚动10年年化中位,0.42629649999999997,0.009325500000000014,8,14
截至2026-08-07,剔除A,BUY3,BASE,滚动10年窗口数,42.0,0.0,0,14
截至2026-08-07,剔除A,BUY3,BASE,逐年收益中位,0.448694,0.0035554999999999892,9,14
截至2026-08-07,剔除A,BUY3,BASE,逐年为正比例,0.7846155,0.0,3,14
截至2026-08-07,剔除A,BUY3,BASE,逐年最差,-0.21583049999999998,0.0008895000000000014,7,14
截至2026-08-07,剔除A,BUY3,BASE,完整自然年数,12.5,0.0,0,14
截至2026-08-07,剔除A,BUY3,SB1,年化,0.448864,0.001688999999999996,8,14
截至2026-08-07,剔除A,BUY3,SB1,最大回撤,0.6483595,-0.0033390000000000086,5,14
截至2026-08-07,剔除A,BUY3,SB1,Sharpe,0.960725,5.0000000000105516e-05,7,14
截至2026-08-07,剔除A,BUY3,SB1,Calmar,0.6878029999999999,0.0017209999999999726,7,14
截至2026-08-07,剔除A,BUY3,SB1,平均仓位,1.578255,-0.0016979999999999773,6,14
截至2026-08-07,剔除A,BUY3,SB1,年均换手,5.828925,-0.3473175000000004,1,14
截至2026-08-07,剔除A,BUY3,SB1,持仓数中位,7.0,0.0,0,14
截至2026-08-07,剔除A,BUY3,SB1,单票权重中位,0.615146,0.0008974999999999955,9,14
截至2026-08-07,剔除A,BUY3,SB1,单票权重P90,0.707948,-0.0019840000000000413,5,14
截至2026-08-07,剔除A,BUY3,SB1,单票权重最大,0.950102,-0.004717500000000041,3,14
截至2026-08-07,剔除A,BUY3,SB1,前三权重中位,1.3553890000000002,0.006278000000000117,9,14
截至2026-08-07,剔除A,BUY3,SB1,单票超60%天数占比,0.6118889999999999,-0.00043250000000005784,7,14
截至2026-08-07,剔除A,BUY3,SB1,滚动3年年化中位,0.4350555,0.015503500000000003,10,14
截至2026-08-07,剔除A,BUY3,SB1,滚动3年回撤中位,0.461939,-0.00038450000000000983,4,14
截至2026-08-07,剔除A,BUY3,SB1,滚动3年Calmar中位,1.0063965,0.06966300000000003,10,14
截至2026-08-07,剔除A,BUY3,SB1,滚动3年Sharpe中位,1.0257805000000002,0.05112799999999995,11,14
截至2026-08-07,剔除A,BUY3,SB1,滚动3年为负的窗口占比,0.0,0.0,1,14
截至2026-08-07,剔除A,BUY3,SB1,滚动5年年化中位,0.44488950000000005,0.021785,11,14
截至2026-08-07,剔除A,BUY3,SB1,滚动5年年化P25,0.36832299999999996,0.008881500000000014,11,14
截至2026-08-07,剔除A,BUY3,SB1,滚动5年年化最差,0.092307,0.012097000000000004,8,14
截至2026-08-07,剔除A,BUY3,SB1,滚动5年回撤中位,0.54462,-0.0003989999999999827,3,14
截至2026-08-07,剔除A,BUY3,SB1,滚动5年Calmar中位,0.8394410000000001,0.026662499999999922,9,14
截至2026-08-07,剔除A,BUY3,SB1,滚动5年Sharpe中位,1.0122675,0.041888499999999995,10,14
截至2026-08-07,剔除A,BUY3,SB1,滚动5年为负的窗口占比,0.0,0.0,1,14
截至2026-08-07,剔除A,BUY3,SB1,滚动5年窗口数,102.0,0.0,0,14
截至2026-08-07,剔除A,BUY3,SB1,互不重叠5年块中位,0.5965095,0.017507999999999968,10,14
截至2026-08-07,剔除A,BUY3,SB1,滚动10年年化中位,0.42629649999999997,0.007961000000000051,9,14
截至2026-08-07,剔除A,BUY3,SB1,滚动10年窗口数,42.0,0.0,0,14
截至2026-08-07,剔除A,BUY3,SB1,逐年收益中位,0.448694,0.00691449999999999,12,14
截至2026-08-07,剔除A,BUY3,SB1,逐年为正比例,0.7846155,0.0,2,14
截至2026-08-07,剔除A,BUY3,SB1,逐年最差,-0.21583049999999998,0.00010399999999999993,7,14
截至2026-08-07,剔除A,BUY3,SB1,完整自然年数,12.5,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,年化,0.4392155,0.005545499999999953,11,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,最大回撤,0.639469,-0.004025000000000056,5,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,Sharpe,0.938596,0.019409999999999927,11,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,Calmar,0.6666529999999999,0.014894000000000018,10,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,平均仓位,1.581854,-0.0005779999999999674,6,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,年均换手,5.8427489999999995,-0.43536649999999977,0,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,持仓数中位,7.0,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,单票权重中位,0.616339,-0.0004730000000000567,6,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,单票权重P90,0.7082695,-0.004141499999999965,4,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,单票权重最大,0.9495035000000001,-0.0038345000000000184,3,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,前三权重中位,1.3567825,0.007837499999999942,11,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,单票超60%天数占比,0.623311,-0.0075485000000000135,5,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动3年年化中位,0.443625,0.009767999999999999,10,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动3年回撤中位,0.452278,-0.000821499999999975,4,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动3年Calmar中位,1.0266039999999998,0.01574450000000005,9,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动3年Sharpe中位,1.0758265,0.03869699999999987,10,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动3年为负的窗口占比,0.0,0.0,1,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动5年年化中位,0.454159,0.017380499999999993,12,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动5年年化P25,0.3682995,0.011894000000000016,12,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动5年年化最差,0.100688,0.00795499999999999,10,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动5年回撤中位,0.5444975000000001,-0.0004069999999999907,4,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动5年Calmar中位,0.8229055000000001,0.028563499999999964,11,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动5年Sharpe中位,0.9860155,0.02685749999999998,10,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动5年为负的窗口占比,0.0,0.0,1,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动5年窗口数,102.0,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,互不重叠5年块中位,0.5951115,0.003498500000000071,8,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动10年年化中位,0.436257,0.008869999999999989,12,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,滚动10年窗口数,42.0,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,逐年收益中位,0.4410765,0.004405999999999993,8,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,逐年为正比例,0.7846155,0.0,3,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,逐年最差,-0.201552,0.0,6,14
截至2026-08-07,剔除A,SB1_BUY3,BASE,完整自然年数,12.5,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,年化,0.4392155,0.011690999999999951,12,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,最大回撤,0.639469,-0.0078125,5,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,Sharpe,0.938596,0.04380000000000006,11,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,Calmar,0.6666529999999999,0.024160000000000015,11,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,平均仓位,1.581854,-0.004915000000000003,5,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,年均换手,5.8427489999999995,-0.3883009999999998,0,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,持仓数中位,7.0,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,单票权重中位,0.616339,0.0017485000000000417,9,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,单票权重P90,0.7082695,-0.004335000000000033,6,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,单票权重最大,0.9495035000000001,-0.003161000000000025,4,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,前三权重中位,1.3567825,0.007631500000000013,8,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,单票超60%天数占比,0.623311,-0.00483699999999998,6,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动3年年化中位,0.443625,0.02061550000000001,12,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动3年回撤中位,0.452278,-0.0006305000000000338,3,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动3年Calmar中位,1.0266039999999998,0.07987550000000004,12,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动3年Sharpe中位,1.0758265,0.05848900000000001,10,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动3年为负的窗口占比,0.0,0.0,1,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动5年年化中位,0.454159,0.019947999999999994,13,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动5年年化P25,0.3682995,0.015844999999999998,12,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动5年年化最差,0.100688,0.012447,11,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动5年回撤中位,0.5444975000000001,-0.0005215000000000358,3,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动5年Calmar中位,0.8229055000000001,0.041935,12,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动5年Sharpe中位,0.9860155,0.05315450000000005,11,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动5年为负的窗口占比,0.0,0.0,1,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动5年窗口数,102.0,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,互不重叠5年块中位,0.5951115,0.009184499999999984,10,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动10年年化中位,0.436257,0.016633499999999996,12,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,滚动10年窗口数,42.0,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,逐年收益中位,0.4410765,0.013929999999999998,11,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,逐年为正比例,0.7846155,0.0,2,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,逐年最差,-0.201552,0.0008854999999999974,7,14
截至2026-08-07,剔除A,SB1_BUY3,SB1,完整自然年数,12.5,0.0,0,14
截至2026-08-07,剔除A,BUY4,BASE,年化,0.43495649999999997,-0.009532999999999986,4,14
截至2026-08-07,剔除A,BUY4,BASE,最大回撤,0.6505755,-7.799999999999474e-05,5,14
截至2026-08-07,剔除A,BUY4,BASE,Sharpe,0.977486,-0.02332150000000005,4,14
截至2026-08-07,剔除A,BUY4,BASE,Calmar,0.6827995,-0.01582949999999994,5,14
截至2026-08-07,剔除A,BUY4,BASE,平均仓位,1.584014,-0.0009629999999999361,5,14
截至2026-08-07,剔除A,BUY4,BASE,年均换手,6.115386,-0.07766550000000016,4,14
截至2026-08-07,剔除A,BUY4,BASE,持仓数中位,7.0,0.0,1,14
截至2026-08-07,剔除A,BUY4,BASE,单票权重中位,0.616452,0.001574999999999993,12,14
截至2026-08-07,剔除A,BUY4,BASE,单票权重P90,0.7046475,-0.0011379999999999724,5,14
截至2026-08-07,剔除A,BUY4,BASE,单票权重最大,0.9499795,-0.0002630000000000132,5,14
截至2026-08-07,剔除A,BUY4,BASE,前三权重中位,1.3591125,0.011271500000000101,10,14
截至2026-08-07,剔除A,BUY4,BASE,单票超60%天数占比,0.6317969999999999,0.011311000000000015,10,14
截至2026-08-07,剔除A,BUY4,BASE,滚动3年年化中位,0.42589350000000004,-0.011924500000000005,4,14
截至2026-08-07,剔除A,BUY4,BASE,滚动3年回撤中位,0.4675905,-2.000000000002e-06,5,14
截至2026-08-07,剔除A,BUY4,BASE,滚动3年Calmar中位,0.9171385,-0.03237499999999999,4,14
截至2026-08-07,剔除A,BUY4,BASE,滚动3年Sharpe中位,0.9804649999999999,-0.046053999999999984,4,14
截至2026-08-07,剔除A,BUY4,BASE,滚动3年为负的窗口占比,0.0,0.0,1,14
截至2026-08-07,剔除A,BUY4,BASE,滚动5年年化中位,0.42915749999999997,-0.003746499999999986,4,14
截至2026-08-07,剔除A,BUY4,BASE,滚动5年年化P25,0.352246,-0.0010074999999999945,6,14
截至2026-08-07,剔除A,BUY4,BASE,滚动5年年化最差,0.10271050000000001,0.0019300000000000012,9,14
截至2026-08-07,剔除A,BUY4,BASE,滚动5年回撤中位,0.544566,-6.999999999979245e-06,7,14
截至2026-08-07,剔除A,BUY4,BASE,滚动5年Calmar中位,0.7654195,-0.01969150000000003,3,14
截至2026-08-07,剔除A,BUY4,BASE,滚动5年Sharpe中位,0.943828,-0.021750000000000047,5,14
截至2026-08-07,剔除A,BUY4,BASE,滚动5年为负的窗口占比,0.0,0.0,2,14
截至2026-08-07,剔除A,BUY4,BASE,滚动5年窗口数,102.0,0.0,0,14
截至2026-08-07,剔除A,BUY4,BASE,互不重叠5年块中位,0.5805235,-0.011005000000000015,6,14
截至2026-08-07,剔除A,BUY4,BASE,滚动10年年化中位,0.41445,-0.008096500000000006,5,14
截至2026-08-07,剔除A,BUY4,BASE,滚动10年窗口数,42.0,0.0,0,14
截至2026-08-07,剔除A,BUY4,BASE,逐年收益中位,0.40438799999999997,-0.014393500000000031,5,14
截至2026-08-07,剔除A,BUY4,BASE,逐年为正比例,0.7482519999999999,0.0,0,14
截至2026-08-07,剔除A,BUY4,BASE,逐年最差,-0.20087300000000002,0.0,6,14
截至2026-08-07,剔除A,BUY4,BASE,完整自然年数,12.5,0.0,0,14
截至2026-08-07,剔除A,BUY4,SB1,年化,0.43495649999999997,-0.004908999999999997,5,14
截至2026-08-07,剔除A,BUY4,SB1,最大回撤,0.6505755,0.0009045000000000025,7,14
截至2026-08-07,剔除A,BUY4,SB1,Sharpe,0.977486,-0.006912499999999988,6,14
截至2026-08-07,剔除A,BUY4,SB1,Calmar,0.6827995,-0.0008974999999999955,7,14
截至2026-08-07,剔除A,BUY4,SB1,平均仓位,1.584014,-0.0014184999999999892,4,14
截至2026-08-07,剔除A,BUY4,SB1,年均换手,6.115386,-0.11533799999999994,5,14
截至2026-08-07,剔除A,BUY4,SB1,持仓数中位,7.0,0.0,1,14
截至2026-08-07,剔除A,BUY4,SB1,单票权重中位,0.616452,0.0033030000000000004,11,14
截至2026-08-07,剔除A,BUY4,SB1,单票权重P90,0.7046475,0.0023199999999999887,8,14
截至2026-08-07,剔除A,BUY4,SB1,单票权重最大,0.9499795,-0.0007909999999999862,6,14
截至2026-08-07,剔除A,BUY4,SB1,前三权重中位,1.3591125,0.005202499999999888,9,14
截至2026-08-07,剔除A,BUY4,SB1,单票超60%天数占比,0.6317969999999999,0.02140599999999998,12,14
截至2026-08-07,剔除A,BUY4,SB1,滚动3年年化中位,0.42589350000000004,-0.002824999999999994,6,14
截至2026-08-07,剔除A,BUY4,SB1,滚动3年回撤中位,0.4675905,-0.0001265000000000016,5,14
截至2026-08-07,剔除A,BUY4,SB1,滚动3年Calmar中位,0.9171385,0.021957999999999978,9,14
截至2026-08-07,剔除A,BUY4,SB1,滚动3年Sharpe中位,0.9804649999999999,-0.005131000000000052,6,14
截至2026-08-07,剔除A,BUY4,SB1,滚动3年为负的窗口占比,0.0,0.0,1,14
截至2026-08-07,剔除A,BUY4,SB1,滚动5年年化中位,0.42915749999999997,-0.0008639999999999759,5,14
截至2026-08-07,剔除A,BUY4,SB1,滚动5年年化P25,0.352246,0.003312499999999996,8,14
截至2026-08-07,剔除A,BUY4,SB1,滚动5年年化最差,0.10271050000000001,0.006430000000000005,10,14
截至2026-08-07,剔除A,BUY4,SB1,滚动5年回撤中位,0.544566,-0.00015350000000000086,5,14
截至2026-08-07,剔除A,BUY4,SB1,滚动5年Calmar中位,0.7654195,-0.006660499999999903,5,14
截至2026-08-07,剔除A,BUY4,SB1,滚动5年Sharpe中位,0.943828,-0.008392500000000025,6,14
截至2026-08-07,剔除A,BUY4,SB1,滚动5年为负的窗口占比,0.0,0.0,1,14
截至2026-08-07,剔除A,BUY4,SB1,滚动5年窗口数,102.0,0.0,0,14
截至2026-08-07,剔除A,BUY4,SB1,互不重叠5年块中位,0.5805235,-0.0015780000000000238,7,14
截至2026-08-07,剔除A,BUY4,SB1,滚动10年年化中位,0.41445,0.001943000000000028,9,14
截至2026-08-07,剔除A,BUY4,SB1,滚动10年窗口数,42.0,0.0,0,14
截至2026-08-07,剔除A,BUY4,SB1,逐年收益中位,0.40438799999999997,-0.005857000000000001,7,14
截至2026-08-07,剔除A,BUY4,SB1,逐年为正比例,0.7482519999999999,0.0,0,14
截至2026-08-07,剔除A,BUY4,SB1,逐年最差,-0.20087300000000002,0.0015964999999999868,9,14
截至2026-08-07,剔除A,BUY4,SB1,完整自然年数,12.5,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,年化,0.44620899999999997,-0.004024500000000014,6,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,最大回撤,0.6608400000000001,0.0005805000000000116,7,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,Sharpe,0.9781375,-0.021969499999999975,6,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,Calmar,0.6894264999999999,-0.0068110000000000115,5,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,平均仓位,1.5650680000000001,-0.005465999999999971,3,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,年均换手,6.532548,0.06433050000000007,8,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,持仓数中位,7.0,0.0,1,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,单票权重中位,0.6176245,0.004244999999999999,11,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,单票权重P90,0.703631,-0.004641499999999965,3,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,单票权重最大,0.949787,-0.004211500000000035,3,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,前三权重中位,1.359131,0.01154350000000004,12,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,单票超60%天数占比,0.6382525,0.03708450000000002,11,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动3年年化中位,0.4266675,-0.0025420000000000165,5,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动3年回撤中位,0.465977,-0.00010849999999998361,6,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动3年Calmar中位,1.0132269999999999,-0.029694499999999957,5,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动3年Sharpe中位,1.006726,-0.016088000000000047,6,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动3年为负的窗口占比,0.003876,0.0,2,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动5年年化中位,0.4383585,-0.002478000000000008,6,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动5年年化P25,0.344026,-0.005085499999999993,6,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动5年年化最差,0.1016445,-0.001395499999999994,6,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动5年回撤中位,0.5446145,-4.399999999998849e-05,4,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动5年Calmar中位,0.816597,-0.0043019999999999725,5,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动5年Sharpe中位,0.9885645000000001,-0.008646000000000043,5,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动5年为负的窗口占比,0.0,0.0,2,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动5年窗口数,102.0,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,互不重叠5年块中位,0.5851090000000001,0.0008689999999999531,7,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动10年年化中位,0.425622,-0.0014134999999999842,7,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,滚动10年窗口数,42.0,0.0,0,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,逐年收益中位,0.4417375,-0.0036790000000000156,6,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,逐年为正比例,0.7482519999999999,0.0,1,14
截至2026-08-07,剔除A,SB1_BUY4,BASE,逐年最差,-0.2060835,-0.00010399999999999993,5,14
