臂名,台账,计量版本,批次,起点数,行数,剔除赢家行数,策略示例
ST020,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_stl2_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
ST025,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_stl2.5_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
ST030,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_stl3_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
ST1,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_stl1_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
ST2,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_stl2_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
ST4,archive,m1,,23,23,0,trend_x2_w0.04_x1c_sma20_swap_corr0.8_tranche_sl2.8967_addma_swk20_cap0.2_sp_lot100_lrc
ST4NOBUY,archive,m1,,23,23,0,trend_x2_w-0.0059_x1c_sma20_swap_corr0.8_tranche_sl2.8967_addma_swk20_cap0.2_sp_lot100_lrc
ST4NOCORR,archive,m1,,23,23,0,trend_x2_w0.04_x1c_sma20_swap_corr0.85_tranche_sl2.8967_addma_swk20_cap0.2_sp_lot100_lrc
ST4NOSMA,archive,m1,,23,23,0,trend_x2_w0.04_x1c_sma20_swap_corr0.8_tranche_sl2.8967_addma_swk20_cap0.2_sp_lot100_lrc
ST4NOX,archive,m1,,23,23,0,trend_x1.5_w0.04_x1c_sma20_swap_corr0.8_tranche_sl2.8967_addma_swk20_cap0.2_sp_lot100_lrc
ST5CAP,archive,m1,,23,23,0,trend_x2_w0.04_x1c_sma20_swap_corr0.8_tranche_sl2.8967_addma_swk20_cap0.25_sp_lot100_lrc
STOP20,archive,m1,,23,23,0,trend_x1_w0.0543_x1c_sma20_swap_corr0.85_tranche_sl2.5786_addma_nvs_swk20_cap0.15_sp_lot100_lrc
STOPDEEP,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.7_tranche_scd2_sdp10_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
STOPENTRY,archive,m1,,23,51,14,trend_x5_w0.0484_x1c_sma20_swap_corr0.7_tranche_skipma60_sl2.5312_addma_swk20_sp_lot100_lrc
STOPMA20,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
STOPMIN,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_sl2.5236_addma_swk20_sp_lot100_lrc
STOPSIG,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_stopsig_addma_swk20_cap0.6_sp_lot100_lrc2
STP,archive,m1,,23,23,0,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_stp1_sl1.1_sp_lot100_lrc
SUBSETCHECK,archive,m1,SB1DB20260905,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2
SWAP010,archive,m1,,23,23,0,trend_x1.5_w-0.0059_x1c_sma20_swap_corr0.85_tranche_sl2.8967_addma_swk20_cap0.2_sp_lot100_lrc
SWAP020,archive,m1,,23,23,0,trend_x1.5_w-0.0059_x1c_sma20_swap_corr0.85_tranche_sl2.8967_addma_swk20_cap0.2_sp_lot100_lrc
SWAPCASH,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_swc_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
SWAPHELD,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_sht_lot100_lrc2
SWAPTGT,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_spt_lot100_lrc2
SWAPWHOLE,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_swpw_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
SWKOFF,archive,m1,,23,23,0,trend_x1_w0.0543_x1c_sma20_swap_corr0.85_tranche_sl2.5786_addma_nvs_cap0.15_sp_lot100_lrc
SWP,archive,m1,,23,23,0,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_swp_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc
SWPINF,archive,m1,,23,23,0,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_swp_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc
T05,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
T120B,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t120B
T120Bn,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t120Bn
T150B,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t150B
T180B,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t180B
T200B,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t200B
T220B,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t220B
T250B,archive,m1,,23,23,0,trend_x5_w0.0484_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5312_addma_swk20_sp_lot100_lrc_mk000300t250B
T300s50a,archive,m1,,23,23,0,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc
T300s50aal,archive,m1,,12,12,0,trend_x5_w0.2033_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.3762_addma_swk20_sp_lot100_lrc
T300s50anolev,archive,m1,,12,12,0,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc
T300s50b,archive,m1,,12,12,0,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc
T90B,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B
TAX,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
TBONUS,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_bonus_sp_lot100_lrc
TBS125,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_tbsL11.25_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
TBS150,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_tbsL11.5_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
TBS150L3,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_tbsL11.5_L30.875_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
TBS175,archive,m1,,23,23,0,trend_x5_w0.0484_x1c_sma20_tbsL11.75_swap_corr0.7_tranche_slmin_skipma60_sl2.5312_addma_swk20_sp_lot100_lrc
TBS200,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_tbsL12.0_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
TBS300,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_tbsL13.0_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
TBSMOS,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_tbsL11.125_L30.875_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
THIN0,archive,m1,,14,28,14,trend_x5_w-0.0457_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
TIER,archive,m1,,23,23,0,trend_x1_w-0.1103_x1c_sma20_swap_corr0.85_tranche_sl0.7978_sp_lot100_lrc
TR05,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_tr0.5_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
TR06,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_tr0.6_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
TR060,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_tr0.6_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
TR063,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_tr0.63_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
TR0667,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_tr0.667_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
TR067,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_tr0.667_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
TR07,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_tr0.7_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
TR070,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_tr0.7_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
TR072,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_tr0.72_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
TR075,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_tr0.75_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
TR08,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_tr0.8_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
TRAIL05,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_tr0.5_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
TRAIL067,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_tr0.667_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
TROC088,archive,m1,,14,28,14,trend_x5_w-0.0757_x1c_dtax_sma20_swap_corr0.88_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
TROC088G110U,archive,m1,,14,28,14,trend_x5_w-0.0757_x1c_dtax_sma20_swap_corr0.88_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
TROG110U,archive,m1,,14,28,14,trend_x5_w-0.0757_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
TSS150,archive,m1,,23,23,0,trend_x5_w0.0593_x1c_sma20_tssL11.5_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc
TTMOFF,archive,m1,,14,28,14,trend_x5_w-0.0441_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
TW000,archive,m1,,23,46,23,trend_x5_w0.0024_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc
TW000S,archive,m1,,23,46,23,trend_x5_w0.0024_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc
TW025,archive,m1,,23,46,23,trend_x5_w0.013_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc
TW05,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_tw5_lot100_lrc2
TW050,archive,m1,,23,46,23,trend_x5_w0.0314_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc
TW075,archive,m1,,23,46,23,trend_x5_w0.0501_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc
TW10,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_tw10_lot100_lrc2
TW100,archive,m1,,14,28,14,trend_x5_w0.0222_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2
TW125,archive,m1,,23,46,23,trend_x5_w0.0771_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc
TW20,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_tw20_lot100_lrc2
TW20R,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_tw20r_lot100_lrc2
TW40,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_tw40_lot100_lrc2
UBASE,archive,m1,,14,14,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2
UBUY2_BASE,current,m2,M2REG20260905,14,14,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex6_lot100_lrc2
UBUY2_BUY2,current,m2,M2REG20260905,14,14,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex6_lot100_lrc2
UC088,archive,m1,,14,14,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.88_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_ex6_lot100_lrc2
UG110U,archive,m1,,14,14,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_ex5_lot100_lrc2
UGETROUGHOFF,archive,m1,,14,14,14,trend_x5_w-0.0757_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_ex6_lot100_lrc2
UGUARDEFF,archive,m1,,14,14,14,trend_x5_w-0.0437_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_ex5_lot100_lrc2
UNIBASE,archive,m1,,23,74,37,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc
USB1,archive,m1,,14,14,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_ex5_lot100_lrc2
USB1_BUY2_BASE,current,m2,M2REG20260905,14,14,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex6_lot100_lrc2
USB1_BUY2_SB1BUY2,current,m2,M2REG20260905,14,14,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex6_lot100_lrc2
UTW000,archive,m1,,14,14,14,trend_x5_w0.0024_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_ex7_lot100_lrc
UTW000S,archive,m1,,14,14,14,trend_x5_w0.0024_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_ex7_lot100_lrc
UTW025,archive,m1,,14,14,14,trend_x5_w0.013_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_ex7_lot100_lrc
UTW050,archive,m1,,14,14,14,trend_x5_w0.0314_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_ex7_lot100_lrc
UTW075,archive,m1,,14,14,14,trend_x5_w0.0501_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_ex7_lot100_lrc
UTW125,archive,m1,,14,14,14,trend_x5_w0.0771_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_ex7_lot100_lrc
UV4134,archive,m1,,14,14,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2
V1CALL,archive,m1,,23,23,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_swk20_cap0.2_sp_lot100_lrc
V1CAP25,archive,m1,,23,23,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_swk20_cap0.25_sp_lot100_lrc
V1FINAL,archive,m1,,0,1,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_addma_swk20_cap0.2_sp_lot100_lrcV1FINAL
V1L,archive,m1,,23,23,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_addma_swk20_cap0.2_sp_lot100_lrc
V1LNR,archive,m1,,23,23,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_addma_swk20_cap0.2_sp_lot100_lrc
V1TRIO,archive,m1,,23,23,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_addma_nvs_swk20_cap0.2_sp_lot100_lrc
V1TRIO25,archive,m1,,23,23,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_addma_nvs_swk20_cap0.25_sp_lot100_lrc
V1mADD,archive,m1,,23,23,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_addma_swk20_cap0.2_sp_lot100_lrc
V1mADD25,archive,m1,,23,23,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_addma_swk20_cap0.25_sp_lot100_lrc
V1mCAP,archive,m1,,23,23,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_swk20_cap0.15_sp_lot100_lrc
V1mSTOP,archive,m1,,23,23,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_swk20_cap0.2_sp_lot100_lrc
V1mVS,archive,m1,,23,23,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_nvs_swk20_cap0.2_sp_lot100_lrc
V1mX,archive,m1,,23,23,0,trend_x1_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_swk20_cap0.2_sp_lot100_lrc
V291BASE,archive,m1,,23,23,0,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_sp_lot100_lrc
V291D102,archive,m1,,23,23,0,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_both_sp_lot100_lrc
V291D105,archive,m1,,23,23,0,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_both_sp_lot100_lrc
V291D108,archive,m1,,23,23,0,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_both_sp_lot100_lrc
V291D110,archive,m1,,23,23,0,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_both_sp_lot100_lrc
V291D115,archive,m1,,23,23,0,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_both_sp_lot100_lrc
V291D120,archive,m1,,23,23,0,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_both_sp_lot100_lrc
V291D130,archive,m1,,23,23,0,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_both_sp_lot100_lrc
V291D150,archive,m1,,23,23,0,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_both_sp_lot100_lrc
V291STP,archive,m1,,23,23,0,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_stp1_sl1.1_sp_lot100_lrc
V291W163,archive,m1,,23,23,0,trend_x1_w-0.633_x1c_sma20_swap_corr0.85_tranche_sl1.1_sp_lot100_lrc
V3,archive,m1,,23,24,0,trend_x1_w-0.5685_x1c_sma20_swap_corr0.85_tranche_sl1.0774_sp_lot100_lrc_V3
V301,archive,m1,,0,1,0,trend_x1_w0_x1c_sma20_swap_corr0.85_tranche_sl2.5_cap0.15_sp_lot100_lrc_V301
V302,archive,m1,,0,1,0,trend_x1_w0_x1c_sma20_swap_corr0.85_tranche_sl2.5_addma_nvs_swk20_cap0.15_sp_lot100_lrc_V302
V302LONG,archive,m1,,0,1,0,trend_x1_w0_x1c_sma20_swap_corr0.85_tranche_sl2.5_addma_nvs_swk20_cap0.15_sp_lot100_lrc_V302LONG
V304BASE,archive,m1,,0,1,0,trend_x1_w0_x1c_sma20_swap_corr0.85_tranche_sl2.5_addma_nvs_swk20_cap0.15_sp_lot100_lrcV304BASE
V304ROIC,archive,m1,,0,1,0,trend_x1_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_addma_nvs_swk20_cap0.15_sp_lot100_lrcV304ROIC
V304ROIC2,archive,m1,,0,1,0,trend_x1_w0.0543_x1c_sma20_swap_corr0.85_tranche_sl2.5786_addma_nvs_swk20_cap0.15_sp_lot100_lrcV304ROIC2
V3BASE,archive,m1,,0,1,0,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_sp_lot100_lrc_V3BASE
V4,archive,m1,,23,24,0,trend_x1_w-0.5884_x1c_sma20_swap_corr0.85_tranche_sl1.1044_sp_lot100_lrc_V4
V400,archive,m1,,23,23,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_addma_swk20_cap0.2_sp_lot100_lrc
V401,archive,m1,,23,23,0,trend_x1.5_w0.0054_x1c_sma20_swap_corr0.85_tranche_sl2.8725_addma_swk20_cap0.2_sp_lot100_lrc
V402,archive,m1,,23,23,0,trend_x2_w0.0054_x1c_sma20_swap_corr0.75_tranche_sl2.8725_addma_swk20_cap0.25_sp_lot100_lrc
V404LONG,archive,m1,,0,1,0,trend_x2_w0.0507_x1c_sma20_swap_corr0.75_tranche_sl2.5548_addma_swk20_sp_lot100_lrc_V404LONG
V4134,archive,m1,,14,28,14,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2
V420BASER0,archive,m1,,23,23,0,trend_x5_w0.0471_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5689_addma_swk20_sp_lot100_lrc
V420BASER1,archive,m1,,23,23,0,trend_x5_w0.0471_x1c_sma20_swap_corr0.7_tranche_sl2.5689_addma_swk20_sp_lot100_lrc
V420CSR0,archive,m1,,23,23,0,trend_x5_w0.0471_x1c_sma20_swap_corr0.7_ccf-swap_space_tranche_slmin_skipma60_sl2.5689_addma_swk20_sp_lot100_lrc
V420CSR1,archive,m1,,23,23,0,trend_x5_w0.0471_x1c_sma20_swap_corr0.7_ccf-swap_space_tranche_sl2.5689_addma_swk20_sp_lot100_lrc
V420CWR0,archive,m1,,23,23,0,trend_x5_w0.0471_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5689_addma_swk20_sp_lot100_lrc
V420CWR1,archive,m1,,23,23,0,trend_x5_w0.0471_x1c_sma20_swap_corr0.7_tranche_sl2.5689_addma_swk20_sp_lot100_lrc
V4LONG,archive,m1,,0,1,0,trend_x1_w0_x1c_sma20_swap_corr0.85_tranche_sl2.5_sp_lot100_lrc_V4LONG
V5,archive,m1,,23,23,0,trend_x1_w0_x1c_sma20_swap_corr0.85_tranche_sl2.5_addma_nvs_swk20_cap0.15_sp_lot100_lrc
V5LONG,archive,m1,,0,1,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_addma_swk20_cap0.2_sp_lot100_lrc_V5LONG
V6A,archive,m1,,23,23,0,trend_x1.5_w-0.1599_x1c_sma20_swap_corr0.85_tranche_sl3.2283_addma_swk20_cap0.2_sp_lot100_lrc
V6B,archive,m1,,23,23,0,trend_x1.5_w-0.0059_x1c_sma20_swap_corr0.85_tranche_sl2.8967_addma_swk20_cap0.2_sp_lot100_lrc
V6BLONG,archive,m1,,0,1,0,trend_x1.5_w-0.0059_x1c_sma20_swap_corr0.85_tranche_sl2.8967_addma_swk20_cap0.2_sp_lot100_lrc_V6BLONG
V6BRAW,archive,m1,,23,23,0,trend_x1.5_w0.0037_x1c_sma20_swap_corr0.85_tranche_sl2.8091_addma_swk20_cap0.2_sp_lot100_lrc
V6C,archive,m1,,23,23,0,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc
VC3,archive,m1,,23,23,0,trend_x2_w0.0191_x1c_sma20_swap_corr0.75_tranche_sl2.8262_addma_swk20_cap0.25_sp_lot100_lrc
