market_type,security_code,symbol,exchange,security_name,listed_company_name,industry,current_attention_class,current_quality_tier,current_quality_tier_label,current_strategy_tag,latest_report_date,latest_report_type,last_quality_review_date,queue_priority,queue_reasons,required_authoritative_sources,as_of,generated_at_utc
A_SHARE,300435,300435.SZ,SZSE,中泰股份,中泰股份,D 水电煤气,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300470,300470.SZ,SZSE,中密控股,中密控股,C 制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300476,300476.SZ,SZSE,胜宏科技,胜宏科技,C 制造业,worth_attention,L2,,D-产业链爆发/关键瓶颈型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300487,300487.SZ,SZSE,蓝晓科技,蓝晓科技,C 制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300502,300502.SZ,SZSE,新易盛,新易盛,C 制造业,worth_attention,L2,,D-产业链爆发/关键瓶颈型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300529,300529.SZ,SZSE,健帆生物,健帆生物,C 制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300573,300573.SZ,SZSE,兴齐眼药,兴齐眼药,C 制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300604,300604.SZ,SZSE,长川科技,长川科技,C 制造业,worth_attention,L2,,D-产业链爆发/关键瓶颈型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300627,300627.SZ,SZSE,华测导航,华测导航,C 制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300628,300628.SZ,SZSE,亿联网络,亿联网络,C 制造业,worth_attention,L2,,A-DCF/现金流复利型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300661,300661.SZ,SZSE,圣邦股份,圣邦股份,C 制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300685,300685.SZ,SZSE,艾德生物,艾德生物,C 制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300699,300699.SZ,SZSE,光威复材,光威复材,C 制造业,worth_attention,L2,,D-产业链爆发/关键瓶颈型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300750,300750.SZ,SZSE,宁德时代,宁德时代,C 制造业,worth_attention,L1,,D-产业链爆发/关键瓶颈型,2026-06-30,中报,2026-08-01,high,l1_l2_routine_quarterly_review;revenue_yoy_abs_ge_30pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300760,300760.SZ,SZSE,迈瑞医疗,迈瑞医疗,C 制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300776,300776.SZ,SZSE,帝尔激光,帝尔激光,C 制造业,worth_attention,L2,,D-产业链爆发/关键瓶颈型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300811,300811.SZ,SZSE,铂科新材,铂科新材,C 制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;revenue_yoy_abs_ge_30pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300832,300832.SZ,SZSE,新产业,新产业,C 制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300866,300866.SZ,SZSE,安克创新,安克创新,C 制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300896,300896.SZ,SZSE,爱美客,爱美客,C 制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,300910,300910.SZ,SZSE,瑞丰新材,瑞丰新材,C 制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301589,301589.SZ,SZSE,诺瓦星云,诺瓦星云,C 制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600007,600007.SH,SSE,中国国贸,中国国际贸易中心股份有限公司,房地产业,worth_attention,L2,,K-稳态现金分配型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600031,600031.SH,SSE,三一重工,三一重工股份有限公司,制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600036,600036.SH,SSE,招商银行,招商银行股份有限公司,金融业,worth_attention,L2,,J-金融资本型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600066,600066.SH,SSE,宇通客车,宇通客车股份有限公司,制造业,worth_attention,L2,,A-DCF/现金流复利型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600085,600085.SH,SSE,同仁堂,北京同仁堂股份有限公司,制造业,worth_attention,L2,,A-DCF/现金流复利型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600132,600132.SH,SSE,重庆啤酒,重庆啤酒股份有限公司,制造业,worth_attention,L2,,A-DCF/现金流复利型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600160,600160.SH,SSE,巨化股份,浙江巨化股份有限公司,制造业,worth_attention,L1,,F-垄断资源型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600176,600176.SH,SSE,中国巨石,中国巨石股份有限公司,制造业,worth_attention,L2,,F-垄断资源型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;profit_yoy_abs_ge_50pct;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600183,600183.SH,SSE,生益科技,广东生益科技股份有限公司,制造业,worth_attention,L2,,D-产业链爆发/关键瓶颈型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600276,600276.SH,SSE,恒瑞医药,江苏恒瑞医药股份有限公司,制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600285,600285.SH,SSE,羚锐制药,河南羚锐制药股份有限公司,制造业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600298,600298.SH,SSE,安琪酵母,安琪酵母股份有限公司,制造业,worth_attention,L2,,A-DCF/现金流复利型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600309,600309.SH,SSE,万华化学,万华化学集团股份有限公司,制造业,worth_attention,L2,,F-垄断资源型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600406,600406.SH,SSE,国电南瑞,国电南瑞科技股份有限公司,信息传输、软件和信息技术服务业,worth_attention,L1,,A-DCF/现金流复利型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600415,600415.SH,SSE,小商品城,浙江中国小商品城集团股份有限公司,租赁和商务服务业,worth_attention,L1,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;revenue_yoy_abs_ge_30pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600426,600426.SH,SSE,华鲁恒升,山东华鲁恒升化工股份有限公司,制造业,worth_attention,L2,,F-垄断资源型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600436,600436.SH,SSE,片仔癀,漳州片仔癀药业股份有限公司,制造业,worth_attention,L1,,A-DCF/现金流复利型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600486,600486.SH,SSE,扬农化工,江苏扬农化工股份有限公司,制造业,worth_attention,L2,,F-垄断资源型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600519,600519.SH,SSE,贵州茅台,贵州茅台酒股份有限公司,制造业,worth_attention,L1,,A-DCF/现金流复利型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600563,600563.SH,SSE,法拉电子,厦门法拉电子股份有限公司,制造业,worth_attention,L2,,A-DCF/现金流复利型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600570,600570.SH,SSE,恒生电子,恒生电子股份有限公司,信息传输、软件和信息技术服务业,worth_attention,L2,,C-GARP成长型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600600,600600.SH,SSE,青岛啤酒,青岛啤酒股份有限公司,制造业,worth_attention,L2,,A-DCF/现金流复利型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600660,600660.SH,SSE,福耀玻璃,福耀玻璃工业集团股份有限公司,制造业,worth_attention,L1,,A-DCF/现金流复利型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600690,600690.SH,SSE,海尔智家,海尔智家股份有限公司,制造业,worth_attention,L2,,A-DCF/现金流复利型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,600750,600750.SH,SSE,华润江中,华润江中药业股份有限公司,制造业,worth_attention,L2,,A-DCF/现金流复利型,2026-06-30,中报,2026-08-30,high,l1_l2_routine_quarterly_review;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
