security_code,security_name,quality_tier,report_date,notice_date,available_at,status,reason,eps_ttm,roe_ttm,roe_source,bps,eps0,roe0,roe_anchor,roe_trend,growth_confirmed,roe_window,roe_efficiency,incremental_roe,payout,g_trailing,g_sustainable,g0,g0_capped,r_mode,rf,erp,beta,r,g_terminal,roe_terminal,intrinsic_value,band_low,band_high,mos,max_buy_price,implied_pe,pe_on_ttm_eps,terminal_share,min_payout
002025,航天电器,L2,2024-09-30,2024-10-31,2024-10-31,ok,,1.2300,0.0903,weightavg_ttm,14.3322,1.8016,0.1257,0.1257,,,5,0.0095,0.1062,0.2366,0.0289,0.0960,0.0960,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,29.7825,26.8043,32.7608,0.20,23.8260,16.53,24.21,0.8018,0.1359
002025,航天电器,L2,2024-12-31,2025-04-01,2025-04-01,ok,,0.7600,0.0545,weightavg_ttm,14.1463,1.3760,0.0973,0.1187,down,,5,0.4751,-0.0403,0.2779,-0.1080,0.0702,0.0702,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0973,23.9453,21.5508,26.3398,0.20,19.1562,17.40,31.51,0.7093,0.3315
002025,航天电器,L2,2025-03-31,2025-04-25,2025-04-25,ok,,0.3700,0.0264,weightavg_ttm,14.2495,1.3860,0.0973,0.1187,down,,5,0.4751,-0.0403,0.2779,-0.3176,0.0702,0.0702,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0973,24.1199,21.7079,26.5318,0.20,19.2959,17.40,65.19,0.7093,0.3315
002025,航天电器,L2,2025-06-30,2025-08-22,2025-08-22,ok,,0.1100,0.0083,weightavg_ttm,14.1598,1.3773,0.0973,0.1187,down,,5,0.4751,-0.0403,0.2779,-0.5518,0.0702,0.0702,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0973,24.3561,21.9205,26.7917,0.20,19.4849,17.68,221.42,0.7099,0.3326
002025,航天电器,L2,2025-09-30,2025-10-30,2025-10-30,ok,,0.1800,0.0130,weightavg_ttm,14.2933,1.3903,0.0973,0.1187,down,,5,0.4751,-0.0403,0.2779,-0.4668,0.0702,0.0702,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.0973,24.0230,21.6207,26.4254,0.20,19.2184,17.28,133.46,0.7090,0.3310
002025,航天电器,L2,2025-12-31,2026-03-31,2026-03-31,ok,,0.4000,0.0281,weightavg_ttm,14.5002,0.9210,0.0635,0.1008,down,,5,0.6540,-0.2535,0.2860,-0.3095,0.0454,0.0454,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0635,12.8749,11.5874,14.1624,0.20,10.2999,13.98,32.19,0.6958,0.3288
002025,航天电器,L2,2026-03-31,2026-04-30,2026-04-30,ok,,0.4100,0.0288,weightavg_ttm,14.6157,0.9283,0.0635,0.1008,down,,5,0.6540,-0.2535,0.2860,-0.3261,0.0454,0.0454,,market,0.0175,0.0514,1.00,0.0689,0.0175,0.0635,13.1887,11.8699,14.5076,0.20,10.5510,14.21,32.17,0.6967,0.3299
002027,分众传媒,L2,2024-03-31,2024-04-30,2024-04-30,ok,,0.3410,0.2873,weightavg_ttm,1.2970,0.3393,0.2616,0.2616,,,5,0.4044,0.7144,0.7657,-0.0262,0.0613,0.0613,,market,0.0230,0.0514,1.00,0.0745,0.0230,0.1045,4.3686,3.9317,4.8054,0.20,3.4949,12.88,12.81,0.8109,0.0000
002027,分众传媒,L2,2024-06-30,2024-08-09,2024-08-09,ok,,0.3523,0.2929,weightavg_ttm,1.0923,0.2857,0.2616,0.2616,,,5,0.4044,0.7144,0.7657,-0.0576,0.0613,0.0613,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,3.7138,3.3424,4.0852,0.20,2.9710,13.00,10.54,0.8147,0.0000
002027,分众传媒,L2,2024-09-30,2024-10-29,2024-10-29,ok,,0.3596,0.2979,weightavg_ttm,1.0936,0.2861,0.2616,0.2616,,,5,0.4044,0.7144,0.7657,-0.0586,0.0613,0.0613,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,3.7177,3.3459,4.0894,0.20,2.9741,13.00,10.34,0.8146,0.0000
002027,分众传媒,L2,2024-12-31,2025-04-29,2025-04-29,ok,,0.3570,0.2991,weightavg_ttm,1.1790,0.3351,0.2842,0.2842,,,5,0.3720,4.0545,0.8772,-0.0526,0.0349,0.0349,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,4.0973,3.6876,4.5070,0.20,3.2779,12.23,11.48,0.7742,0.0000
002027,分众传媒,L2,2025-03-31,2025-04-29,2025-04-29,ok,,0.3636,0.3065,weightavg_ttm,1.2591,0.3578,0.2842,0.2842,,,5,0.3720,4.0545,0.8772,-0.0226,0.0349,0.0349,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,4.3758,3.9382,4.8134,0.20,3.5007,12.23,12.03,0.7742,0.0000
002027,分众传媒,L2,2025-06-30,2025-08-30,2025-08-30,ok,,0.3689,0.3073,weightavg_ttm,1.1320,0.3217,0.2842,0.2842,,,5,0.3720,4.0545,0.8772,0.0527,0.0349,0.0349,,market,0.0184,0.0514,1.00,0.0698,0.0184,0.0998,3.9284,3.5356,4.3212,0.20,3.1427,12.21,10.65,0.7737,0.0000
002027,分众传媒,L2,2025-09-30,2025-10-30,2025-10-30,ok,,0.3758,0.3104,weightavg_ttm,1.1402,0.3241,0.2842,0.2842,,,5,0.3720,4.0545,0.8772,0.1290,0.0349,0.0349,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,3.9520,3.5568,4.3472,0.20,3.1616,12.20,10.52,0.7733,0.0000
002027,分众传媒,L2,2025-12-31,2026-04-29,2026-04-29,ok,,0.2040,0.1828,weightavg_ttm,0.9866,0.2804,0.2842,0.2842,,,5,0.4174,,0.8544,0.0183,0.0414,0.0414,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,3.4794,3.1315,3.8274,0.20,2.7835,12.41,17.06,0.7831,0.0000
002027,分众传媒,L2,2026-03-31,2026-04-29,2026-04-29,ok,,0.2493,0.2396,weightavg_ttm,1.0695,0.3039,0.2842,0.2842,,,5,0.4174,,0.8544,0.0871,0.0414,0.0414,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,3.7715,3.3944,4.1487,0.20,3.0172,12.41,15.13,0.7831,0.0000
002032,苏泊尔,L2,2024-03-31,2024-04-26,2024-04-26,ok,,2.7630,0.3569,weightavg_ttm,8.4458,2.3555,0.2789,0.2789,,,5,0.6303,,0.9347,0.0265,0.0182,0.0182,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,27.0894,24.3805,29.7984,0.20,21.6716,11.50,9.80,0.7412,0.0000
002032,苏泊尔,L2,2024-06-30,2024-08-30,2024-08-30,ok,,2.8030,0.3678,weightavg_ttm,6.3707,1.7768,0.2789,0.2789,,,5,0.6303,,0.9347,0.0307,0.0182,0.0182,,market,0.0217,0.0514,1.00,0.0731,0.0217,0.1031,20.5764,18.5188,22.6341,0.20,16.4611,11.58,7.34,0.7441,0.0000
002032,苏泊尔,L2,2024-09-30,2024-10-25,2024-10-25,ok,,2.8170,0.3725,weightavg_ttm,7.0006,1.9525,0.2789,0.2789,,,5,0.6303,,0.9347,0.0390,0.0182,0.0182,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,22.6352,20.3717,24.8988,0.20,18.1082,11.59,8.04,0.7446,0.0000
002032,苏泊尔,L2,2024-12-31,2025-03-28,2025-03-28,ok,,2.8200,0.3727,weightavg_ttm,8.0169,2.6361,0.3288,0.2789,up,,5,0.6501,,0.9988,0.0491,0.0004,0.0004,,market,0.0172,0.0514,1.00,0.0686,0.0172,0.0986,28.8284,25.9455,31.7112,0.20,23.0627,10.94,10.22,0.7127,0.0000
002032,苏泊尔,L2,2025-03-31,2025-04-25,2025-04-25,ok,,2.8550,0.3757,weightavg_ttm,8.6404,2.8411,0.3288,0.2789,up,,5,0.6501,,0.9988,0.0474,0.0004,0.0004,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,30.9108,27.8197,34.0019,0.20,24.7287,10.88,10.83,0.7110,0.0000
002032,苏泊尔,L2,2025-06-30,2025-08-29,2025-08-29,ok,,2.8190,0.3712,weightavg_ttm,6.3873,2.1003,0.3288,0.2789,up,,5,0.6501,,0.9988,0.0371,0.0004,0.0004,,market,0.0184,0.0514,1.00,0.0698,0.0184,0.0998,22.8204,20.5383,25.1024,0.20,18.2563,10.87,8.10,0.7106,0.0000
002032,苏泊尔,L2,2025-09-30,2025-10-24,2025-10-24,ok,,2.7370,0.3613,weightavg_ttm,6.9130,2.2731,0.3288,0.2789,up,,5,0.6501,,0.9988,0.0268,0.0004,0.0004,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,24.6691,22.2022,27.1361,0.20,19.7353,10.85,9.01,0.7102,0.0000
002032,苏泊尔,L2,2025-12-31,2026-04-03,2026-04-03,ok,,2.6340,0.3508,weightavg_ttm,7.8398,2.7770,0.3542,0.3462,up,,5,0.4299,,0.9983,0.0047,0.0006,0.0006,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,29.6850,26.7165,32.6535,0.20,23.7480,10.69,11.27,0.7019,0.0000
002032,苏泊尔,L2,2026-03-31,2026-04-24,2026-04-24,ok,,2.6440,0.3537,weightavg_ttm,8.4664,2.9989,0.3542,0.3462,up,,5,0.4299,,0.9983,0.0228,0.0006,0.0006,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,32.0575,28.8517,35.2632,0.20,25.6460,10.69,12.12,0.7019,0.0000
002049,紫光国微,L2,2024-03-31,2024-04-26,2024-04-26,ok,,2.6705,0.2057,weightavg_ttm,13.8628,1.6968,0.1224,0.1224,,,9,0.3256,0.2931,0.1228,0.3388,0.1074,0.1074,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,28.5328,25.6795,31.3861,0.20,22.8262,16.82,10.68,0.8120,0.0573
002049,紫光国微,L2,2024-06-30,2024-08-23,2024-08-23,ok,,2.2271,0.1649,weightavg_ttm,13.7004,1.6769,0.1224,0.1224,,,9,0.3256,0.2931,0.1228,0.1362,0.1074,0.1074,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,28.4871,25.6384,31.3358,0.20,22.7897,16.99,12.79,0.8183,0.0478
002049,紫光国微,L2,2024-09-30,2024-10-30,2024-10-30,ok,,1.7935,0.1290,weightavg_ttm,14.1305,1.7296,0.1224,0.1224,,,9,0.3256,0.2931,0.1228,-0.0145,0.1074,0.1074,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,29.3763,26.4387,32.3139,0.20,23.5010,16.98,16.38,0.8182,0.0480
002049,紫光国微,L2,2024-12-31,2025-04-23,2025-04-23,ok,,1.3986,0.0988,weightavg_ttm,14.3812,1.5949,0.1109,0.1109,,,9,0.0250,0.0526,0.1258,-0.1549,0.0970,0.0970,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,28.1216,25.3094,30.9337,0.20,22.4972,17.63,20.11,0.7883,0.0954
002049,紫光国微,L2,2025-03-31,2025-04-29,2025-04-29,ok,,1.1764,0.0824,weightavg_ttm,14.5235,1.6107,0.1109,0.1109,,,9,0.0250,0.0526,0.1258,-0.2286,0.0970,0.0970,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,28.3997,25.5597,31.2397,0.20,22.7198,17.63,24.14,0.7883,0.0954
002049,紫光国微,L2,2025-06-30,2025-08-19,2025-08-19,ok,,1.3446,0.0914,weightavg_ttm,14.9501,1.6580,0.1109,0.1109,,,9,0.0250,0.0526,0.1258,-0.2073,0.0970,0.0970,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0985,29.4655,26.5190,32.4121,0.20,23.5724,17.77,21.91,0.7934,0.0865
002049,紫光国微,L2,2025-09-30,2025-10-28,2025-10-28,ok,,1.6999,0.1118,weightavg_ttm,15.4469,1.7131,0.1109,0.1109,,,9,0.0250,0.0526,0.1258,-0.1736,0.0970,0.0970,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,30.1018,27.0916,33.1120,0.20,24.0815,17.57,17.71,0.7861,0.0992
002049,紫光国微,L2,2025-12-31,2026-04-21,2026-04-21,ok,,1.7071,0.1110,weightavg_ttm,15.9614,1.7717,0.1110,0.1110,,,9,0.0579,0.0084,0.1863,-0.1826,0.0903,0.0903,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,30.8801,27.7921,33.9681,0.20,24.7041,17.43,18.09,0.7750,0.1500
002049,紫光国微,L2,2026-03-31,2026-04-28,2026-04-28,ok,,1.9635,0.1254,weightavg_ttm,16.3886,1.8191,0.1110,0.1110,,,9,0.0579,0.0084,0.1863,-0.1494,0.0903,0.0903,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,31.7065,28.5359,34.8772,0.20,25.3652,17.43,16.15,0.7750,0.1500
002050,三花智控,L2,2024-03-31,2024-04-30,2024-04-30,ok,,0.8100,0.1824,weightavg_ttm,4.8891,0.7862,0.1608,0.1608,,,5,0.1812,0.2273,0.3019,0.2259,0.1123,0.1123,,market,0.0230,0.0514,1.00,0.0745,0.0230,0.1045,12.4719,11.2247,13.7191,0.20,9.9775,15.86,15.40,0.8771,0.1082
002050,三花智控,L2,2024-06-30,2024-08-30,2024-08-30,ok,,0.8200,0.1733,weightavg_ttm,4.8337,0.7773,0.1608,0.1608,,,5,0.1812,0.2273,0.3019,0.2279,0.1123,0.1123,,market,0.0217,0.0514,1.00,0.0731,0.0217,0.1031,12.4546,11.2092,13.7001,0.20,9.9637,16.02,15.19,0.8831,0.1030
002050,三花智控,L2,2024-09-30,2024-10-31,2024-10-31,ok,,0.8300,0.1698,weightavg_ttm,4.9416,0.7946,0.1608,0.1608,,,5,0.1812,0.2273,0.3019,0.2258,0.1123,0.1123,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,12.7550,11.4795,14.0306,0.20,10.2040,16.05,15.37,0.8841,0.1021
002050,三花智控,L2,2024-12-31,2025-03-27,2025-03-27,ok,,0.8400,0.1677,weightavg_ttm,5.1704,0.8671,0.1677,0.1677,,,5,0.0592,0.1816,0.2947,0.2255,0.1183,0.1183,,market,0.0172,0.0514,1.00,0.0686,0.0172,0.0986,14.4577,13.0119,15.9034,0.20,11.5661,16.67,17.21,0.9234,0.0709
002050,三花智控,L2,2025-03-31,2025-04-30,2025-04-30,ok,,0.9100,0.1776,weightavg_ttm,5.4208,0.9091,0.1677,0.1677,,,5,0.0592,0.1816,0.2947,0.2359,0.1183,0.1183,,market,0.0162,0.0514,1.00,0.0677,0.0162,0.0977,15.2690,13.7421,16.7960,0.20,12.2152,16.80,16.78,0.9278,0.0676
002050,三花智控,L2,2025-06-30,2025-08-29,2025-08-29,ok,,1.0100,0.1884,weightavg_ttm,7.0091,1.1754,0.1677,0.1677,,,5,0.0592,0.1816,0.2947,0.2563,0.1183,0.1183,,market,0.0184,0.0514,1.00,0.0698,0.0184,0.0998,19.4087,17.4678,21.3495,0.20,15.5269,16.51,19.22,0.9174,0.0754
002050,三花智控,L2,2025-09-30,2025-10-31,2025-10-31,ok,,1.0700,0.1783,weightavg_ttm,7.5162,1.2605,0.1677,0.1677,,,5,0.0592,0.1816,0.2947,0.2602,0.1183,0.1183,,market,0.0180,0.0514,1.00,0.0694,0.0180,0.0994,20.8832,18.7948,22.9715,0.20,16.7065,16.57,19.52,0.9195,0.0739
002050,三花智控,L2,2025-12-31,2026-03-24,2026-03-24,ok,,1.0300,0.1580,weightavg_ttm,7.5449,1.2653,0.1677,0.1677,,,5,0.1969,0.1230,0.2927,0.1644,0.1186,0.1186,,market,0.0178,0.0514,1.00,0.0692,0.0178,0.0992,21.0107,18.9096,23.1117,0.20,16.8085,16.61,20.40,0.9211,0.0713
002050,三花智控,L2,2026-03-31,2026-04-30,2026-04-30,ok,,1.0100,0.1411,weightavg_ttm,7.7537,1.3003,0.1677,0.1677,,,5,0.1969,0.1230,0.2927,0.1452,0.1186,0.1186,,market,0.0175,0.0514,1.00,0.0689,0.0175,0.0989,21.6406,19.4766,23.8047,0.20,17.3125,16.64,21.43,0.9224,0.0702
002128,电投能源,L2,2024-03-31,2024-04-29,2024-04-29,ok,,2.1700,0.1620,weightavg_ttm,14.7263,2.3915,0.1624,0.1624,,,5,0.4110,0.1544,0.2775,0.3253,0.1173,0.1173,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,38.2802,34.4522,42.1082,0.20,30.6242,16.01,17.64,0.8892,0.0827
002128,电投能源,L2,2024-06-30,2024-08-27,2024-08-27,ok,,2.1900,0.1571,weightavg_ttm,14.5205,2.3581,0.1624,0.1624,,,5,0.4110,0.1544,0.2775,0.2514,0.1173,0.1173,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,38.1536,34.3382,41.9690,0.20,30.5229,16.18,17.42,0.8956,0.0772
002128,电投能源,L2,2024-09-30,2024-10-24,2024-10-24,ok,,2.4000,0.1671,weightavg_ttm,15.1472,2.4599,0.1624,0.1624,,,5,0.4110,0.1544,0.2775,0.2277,0.1173,0.1173,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,39.7929,35.8136,43.7722,0.20,31.8343,16.18,16.58,0.8955,0.0773
002128,电投能源,L2,2024-12-31,2025-04-25,2025-04-25,ok,,2.3800,0.1636,weightavg_ttm,15.4371,2.4499,0.1587,0.1587,,,9,0.3382,0.2069,0.3000,0.1424,0.1111,0.1111,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,40.3667,36.3300,44.4034,0.20,32.2934,16.48,16.96,0.8952,0.0898
002128,电投能源,L2,2025-03-31,2025-04-28,2025-04-28,ok,,2.2100,0.1466,weightavg_ttm,16.2014,2.5712,0.1587,0.1587,,,9,0.3382,0.2069,0.3000,0.0667,0.1111,0.1111,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,42.3655,38.1289,46.6020,0.20,33.8924,16.48,19.17,0.8952,0.0898
002128,电投能源,L2,2025-06-30,2025-08-28,2025-08-28,ok,,2.3100,0.1500,weightavg_ttm,15.9742,2.5351,0.1587,0.1587,,,9,0.3382,0.2069,0.3000,0.0846,0.1111,0.1111,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0985,42.1289,37.9160,46.3418,0.20,33.7031,16.62,18.24,0.9004,0.0854
002128,电投能源,L2,2025-09-30,2025-10-24,2025-10-24,ok,,2.2600,0.1426,weightavg_ttm,16.6115,2.6363,0.1587,0.1587,,,9,0.3382,0.2069,0.3000,0.0864,0.1111,0.1111,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,43.2767,38.9490,47.6044,0.20,34.6214,16.42,19.15,0.8929,0.0918
002128,电投能源,L2,2025-12-31,2026-04-15,2026-04-15,ok,,2.4200,0.1494,weightavg_ttm,17.0415,2.7880,0.1636,0.1636,,,5,0.0323,0.0873,0.3572,0.1078,0.1052,0.1052,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,45.1104,40.5993,49.6214,0.20,36.0883,16.18,18.64,0.8887,0.1375
002128,电投能源,L2,2026-03-31,2026-04-15,2026-04-15,ok,,2.6100,0.1568,weightavg_ttm,17.7125,2.8978,0.1636,0.1636,,,5,0.0323,0.0873,0.3572,0.1273,0.1052,0.1052,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,46.8864,42.1978,51.5750,0.20,37.5091,16.18,17.96,0.8887,0.1375
002130,沃尔核材,L2,2024-03-31,2024-04-30,2024-04-30,ok,,0.6238,0.1635,weightavg_ttm,4.0231,0.6042,0.1502,0.1500,up,,5,0.3889,0.2412,0.1549,0.1531,0.1269,0.1269,,market,0.0230,0.0514,1.00,0.0745,0.0230,0.1045,9.9893,8.9904,10.9883,0.20,7.9915,16.53,16.01,0.8934,0.0000
002130,沃尔核材,L2,2024-06-30,2024-08-20,2024-08-20,ok,,0.6602,0.1683,weightavg_ttm,4.0396,0.6067,0.1502,0.1500,up,,5,0.3889,0.2412,0.1549,0.1304,0.1269,0.1269,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,10.1443,9.1298,11.1587,0.20,8.1154,16.72,15.37,0.9000,0.0000
002130,沃尔核材,L2,2024-09-30,2024-10-29,2024-10-29,ok,,0.6989,0.1732,weightavg_ttm,4.2366,0.6363,0.1502,0.1500,up,,5,0.3889,0.2412,0.1549,0.1725,0.1269,0.1269,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,10.6371,9.5734,11.7008,0.20,8.5097,16.72,15.22,0.8999,0.0000
002130,沃尔核材,L2,2024-12-31,2025-04-26,2025-04-26,ok,,0.6800,0.1629,weightavg_ttm,4.3931,0.6808,0.1550,0.1508,up,,5,0.4612,0.2064,0.1954,0.1532,0.1247,0.1247,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,11.5745,10.4171,12.7320,0.20,9.2596,17.00,17.02,0.9177,0.0000
002130,沃尔核材,L2,2025-03-31,2025-04-26,2025-04-26,ok,,0.7346,0.1703,weightavg_ttm,4.5756,0.7090,0.1550,0.1508,up,,5,0.4612,0.2064,0.1954,0.2199,0.1247,0.1247,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,12.0554,10.8498,13.2609,0.20,9.6443,17.00,16.41,0.9177,0.0000
002130,沃尔核材,L2,2025-06-30,2025-08-26,2025-08-26,ok,,0.7945,0.1763,weightavg_ttm,4.6880,0.7265,0.1550,0.1508,up,,5,0.4612,0.2064,0.1954,0.2266,0.1247,0.1247,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0985,12.4547,11.2093,13.7002,0.20,9.9638,17.14,15.68,0.9227,0.0000
002130,沃尔核材,L2,2025-09-30,2025-10-30,2025-10-30,ok,,0.8190,0.1750,weightavg_ttm,4.9000,0.7593,0.1550,0.1508,up,,5,0.4612,0.2064,0.1954,0.2239,0.1247,0.1247,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,12.8635,11.5772,14.1499,0.20,10.2908,16.94,15.71,0.9156,0.0000
002130,沃尔核材,L2,2025-12-31,2026-04-01,2026-04-01,ok,,0.9200,0.1905,weightavg_ttm,5.1569,0.8785,0.1704,0.1567,up,,5,0.5085,0.2239,0.2280,0.2300,0.1315,0.1315,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,14.8889,13.4001,16.3778,0.20,11.9112,16.95,16.18,0.9469,0.0095
002130,沃尔核材,L2,2026-03-31,2026-04-24,2026-04-24,ok,,0.8917,0.1721,weightavg_ttm,6.5367,1.1136,0.1704,0.1567,up,,5,0.5085,0.2239,0.2280,0.2251,0.1315,0.1315,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,18.8728,16.9855,20.7600,0.20,15.0982,16.95,21.16,0.9469,0.0095
002138,顺络电子,L2,2024-03-31,2024-04-16,2024-04-16,ok,,0.9300,0.1260,weightavg_ttm,7.2535,0.8211,0.1132,0.1132,,,9,0.0165,0.1617,0.3490,0.0215,0.0737,0.0737,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,13.3865,12.0478,14.7251,0.20,10.7092,16.30,14.39,0.7265,0.3193
002138,顺络电子,L2,2024-06-30,2024-07-31,2024-07-31,ok,,0.9600,0.1281,weightavg_ttm,7.3362,0.8305,0.1132,0.1132,,,9,0.0165,0.1617,0.3490,-0.0020,0.0737,0.0737,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,13.6690,12.3021,15.0359,0.20,10.9352,16.46,14.24,0.7326,0.3086
002138,顺络电子,L2,2024-09-30,2024-10-26,2024-10-26,ok,,1.0000,0.1321,weightavg_ttm,7.6532,0.8663,0.1132,0.1132,,,9,0.0165,0.1617,0.3490,0.0012,0.0737,0.0737,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,14.2572,12.8315,15.6830,0.20,11.4058,16.46,14.26,0.7325,0.3088
002138,顺络电子,L2,2024-12-31,2025-02-28,2025-02-28,ok,,1.0500,0.1369,weightavg_ttm,7.7671,0.8792,0.1132,0.1132,,,9,0.0261,0.1763,0.4374,0.0198,0.0637,0.0637,,market,0.0172,0.0514,1.00,0.0686,0.0172,0.0986,14.6663,13.1997,16.1330,0.20,11.7331,16.68,13.97,0.7326,0.3561
002138,顺络电子,L2,2025-03-31,2025-04-19,2025-04-19,ok,,1.1300,0.1456,weightavg_ttm,7.3585,0.8330,0.1132,0.1132,,,9,0.0261,0.1763,0.4374,0.0577,0.0637,0.0637,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,13.8006,12.4206,15.1807,0.20,11.0405,16.57,12.21,0.7282,0.3635
002138,顺络电子,L2,2025-06-30,2025-07-31,2025-07-31,ok,,1.2000,0.1539,weightavg_ttm,7.6933,0.8709,0.1132,0.1132,,,9,0.0261,0.1763,0.4374,0.1249,0.0637,0.0637,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0985,14.5378,13.0841,15.9916,0.20,11.6303,16.69,12.11,0.7331,0.3553
002138,顺络电子,L2,2025-09-30,2025-10-28,2025-10-28,ok,,1.2400,0.1567,weightavg_ttm,8.0744,0.9140,0.1132,0.1132,,,9,0.0261,0.1763,0.4374,0.1835,0.0637,0.0637,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,15.0936,13.5843,16.6030,0.20,12.0749,16.51,12.17,0.7261,0.3671
002138,顺络电子,L2,2025-12-31,2026-02-28,2026-02-28,ok,,1.3000,0.1606,weightavg_ttm,8.4083,0.9518,0.1132,0.1132,,,9,0.2268,0.2068,0.5191,0.3312,0.0544,0.0544,,market,0.0178,0.0514,1.00,0.0692,0.0178,0.0992,15.5679,14.0111,17.1247,0.20,12.4543,16.36,11.98,0.7123,0.4351
002138,顺络电子,L2,2026-03-31,2026-04-30,2026-04-30,ok,,1.2300,0.1496,weightavg_ttm,7.8798,0.8920,0.1132,0.1132,,,9,0.2268,0.2068,0.5191,0.4018,0.0544,0.0544,,market,0.0175,0.0514,1.00,0.0689,0.0175,0.0989,14.6175,13.1557,16.0792,0.20,11.6940,16.39,11.88,0.7136,0.4330
002138,顺络电子,L2,2026-06-30,2026-07-31,2026-07-31,ok,,1.2500,0.1497,weightavg_ttm,8.1418,0.9217,0.1132,0.1132,,,9,0.2268,0.2068,0.5191,0.3546,0.0544,0.0544,,market,0.0171,0.0514,1.00,0.0686,0.0171,0.0986,15.1381,13.6243,16.6519,0.20,12.1105,16.42,12.11,0.7151,0.4305
002142,宁波银行,L2,2024-03-31,2024-04-30,2024-04-30,ok,,3.8100,0.1473,weightavg_ttm,28.0686,4.3675,0.1556,0.1556,,,5,0.2968,0.1163,0.1559,0.1803,0.1313,0.1313,,market,0.0230,0.0514,1.00,0.0745,0.0230,0.1045,72.2542,65.0287,79.4796,0.20,57.8033,16.54,18.96,0.9079,0.0000
002142,宁波银行,L2,2024-06-30,2024-08-29,2024-08-29,ok,,3.8600,0.1437,weightavg_ttm,29.3701,4.5700,0.1556,0.1556,,,5,0.2968,0.1163,0.1559,0.1619,0.1313,0.1313,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,76.4709,68.8238,84.1179,0.20,61.1767,16.73,19.81,0.9146,0.0000
002142,宁波银行,L2,2024-09-30,2024-10-29,2024-10-29,ok,,3.9000,0.1401,weightavg_ttm,29.8866,4.6504,0.1556,0.1556,,,5,0.2968,0.1163,0.1559,0.1414,0.1313,0.1313,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,77.8017,70.0216,85.5819,0.20,62.2414,16.73,19.95,0.9145,0.0000
