arm,method,horizon,code,signal_date,exec_date,end_date,break_date,complete,forward_return
CURRENT_BASE,daily,750,601088,2014-06-10,2014-06-11,2017-10-11,,True,0.6382581444979103
CURRENT_BASE,daily,750,601088,2014-06-11,2014-06-12,2017-10-12,,True,0.6203107207420984
CURRENT_BASE,daily,750,601088,2014-06-12,2014-06-13,2017-10-13,,True,0.6293679857531564
CURRENT_BASE,daily,750,601088,2014-06-17,2014-06-18,2017-10-18,,True,0.6268433687920927
CURRENT_BASE,daily,750,601088,2014-06-18,2014-06-19,2017-10-19,,True,0.636466723716111
CURRENT_BASE,daily,750,601088,2014-06-19,2014-06-20,2017-10-20,,True,0.6222297005035011
CURRENT_BASE,daily,750,601088,2014-06-20,2014-06-23,2017-10-23,,True,0.6048392086779855
CURRENT_BASE,daily,750,601088,2014-06-23,2014-06-24,2017-10-24,,True,0.6188470531313721
CURRENT_BASE,daily,750,601088,2014-06-24,2014-06-25,2017-10-25,,True,0.6301895745355912
CURRENT_BASE,daily,750,601088,2014-06-25,2014-06-26,2017-10-26,,True,0.6147189487784106
CURRENT_BASE,daily,750,601088,2014-06-26,2014-06-27,2017-10-27,,True,0.6459837987871471
CURRENT_BASE,daily,750,601088,2014-06-27,2014-06-30,2017-10-30,,True,0.6271070178703151
CURRENT_BASE,daily,750,601088,2014-06-30,2014-07-01,2017-10-31,,True,0.6439264703530878
CURRENT_BASE,daily,750,601088,2014-07-01,2014-07-02,2017-11-01,,True,0.5975077971925944
CURRENT_BASE,daily,750,601088,2014-07-02,2014-07-03,2017-11-02,,True,0.601419422553007
CURRENT_BASE,daily,750,601088,2014-07-03,2014-07-04,2017-11-03,,True,0.6008269770577417
CURRENT_BASE,daily,750,601088,2014-07-04,2014-07-07,2017-11-06,,True,0.5854408169676892
CURRENT_BASE,daily,750,601088,2014-07-07,2014-07-08,2017-11-07,,True,0.586106995061056
CURRENT_BASE,daily,750,601088,2014-07-08,2014-07-09,2017-11-08,,True,0.6105016608898344
CURRENT_BASE,daily,750,601088,2014-07-09,2014-07-10,2017-11-09,,True,0.7215087143622925
CURRENT_BASE,daily,750,601088,2014-07-10,2014-07-11,2017-11-10,,True,0.6783889882037608
CURRENT_BASE,daily,750,601088,2014-07-11,2014-07-14,2017-11-13,,True,0.7394199740987331
CURRENT_BASE,daily,750,601088,2014-07-14,2014-07-15,2017-11-14,,True,0.8373852047705348
CURRENT_BASE,daily,750,601088,2014-07-15,2014-07-16,2017-11-15,,True,0.8603179515686288
CURRENT_BASE,daily,750,601088,2014-07-16,2014-07-17,2017-11-16,,True,0.8458589974664112
CURRENT_BASE,daily,750,601088,2014-07-17,2014-07-18,2017-11-17,,True,0.8382116721617261
CURRENT_BASE,daily,750,601088,2014-07-24,2014-07-25,2017-11-24,,True,0.6828365903916107
CURRENT_BASE,daily,750,601088,2014-07-25,2014-07-28,2017-11-27,,True,0.6255552979515357
CURRENT_BASE,daily,750,601088,2015-01-12,2015-01-13,2018-05-17,,True,0.10779309130236547
CURRENT_BASE,daily,750,601088,2015-01-13,2015-01-14,2018-05-18,,True,0.17098444264236856
CURRENT_BASE,daily,750,601088,2015-01-14,2015-01-15,2018-05-21,,True,0.1066831354686617
CURRENT_BASE,daily,750,601088,2015-01-15,2015-01-16,2018-05-22,,True,0.08704338951565349
CURRENT_BASE,daily,750,601088,2015-01-16,2015-01-19,2018-05-23,,True,0.12344302800126883
CURRENT_BASE,daily,750,601088,2015-04-07,2015-04-08,2018-08-03,,True,-0.04941973577455849
CURRENT_BASE,daily,750,601088,2015-04-08,2015-04-09,2018-08-06,,True,-0.04423916151451723
CURRENT_BASE,daily,750,601088,2015-04-09,2015-04-10,2018-08-07,,True,-0.02359337080096635
CURRENT_BASE,daily,750,601088,2015-04-10,2015-04-13,2018-08-08,,True,-0.03454220774940131
CURRENT_BASE,daily,750,601088,2015-04-13,2015-04-14,2018-08-09,,True,-0.019181942777347083
CURRENT_BASE,daily,750,601088,2015-04-14,2015-04-15,2018-08-10,,True,-0.006139213819633449
CURRENT_BASE,daily,750,601088,2015-04-15,2015-04-16,2018-08-13,,True,-0.05840971421361685
CURRENT_BASE,daily,750,601088,2015-04-16,2015-04-17,2018-08-14,,True,-0.09016298374328358
CURRENT_BASE,daily,750,601088,2015-04-17,2015-04-20,2018-08-15,,True,-0.12464577077485728
CURRENT_BASE,daily,750,601088,2015-04-20,2015-04-21,2018-08-16,,True,-0.14374554439488962
CURRENT_BASE,daily,750,601088,2015-04-21,2015-04-22,2018-08-17,,True,-0.1682438851845086
CURRENT_BASE,daily,750,601088,2015-04-22,2015-04-23,2018-08-20,,True,-0.16007099019108062
CURRENT_BASE,daily,750,601088,2015-04-23,2015-04-24,2018-08-21,,True,-0.1247930297018558
CURRENT_BASE,daily,750,601088,2015-04-24,2015-04-27,2018-08-22,,True,-0.18177643111163033
CURRENT_BASE,daily,750,601088,2015-04-27,2015-04-28,2018-08-23,,True,-0.16909051672678788
CURRENT_BASE,daily,750,601088,2015-04-28,2015-04-29,2018-08-24,,True,-0.16320987135514908
CURRENT_BASE,daily,750,601088,2015-04-30,2015-05-04,2018-08-28,,True,-0.10597386047174373
CURRENT_BASE,daily,750,601088,2015-05-04,2015-05-05,2018-08-29,,True,-0.040827741527185935
CURRENT_BASE,daily,750,601088,2015-05-25,2015-05-26,2018-09-19,,True,-0.036584761260973764
CURRENT_BASE,daily,750,601088,2015-05-26,2015-05-27,2018-09-20,,True,-0.06605422154101404
CURRENT_BASE,daily,750,601088,2015-05-27,2015-05-28,2018-09-21,,True,0.08353743137920122
CURRENT_BASE,daily,750,601088,2015-06-01,2015-06-02,2018-09-27,,True,0.00814463696639045
CURRENT_BASE,daily,750,601088,2015-06-02,2015-06-03,2018-09-28,,True,0.039204545781321265
CURRENT_BASE,daily,750,601088,2015-06-03,2015-06-04,2018-10-08,,True,-0.023359559858605605
CURRENT_BASE,daily,750,601088,2015-06-04,2015-06-05,2018-10-09,,True,0.002654652179427064
CURRENT_BASE,daily,750,601088,2015-06-05,2015-06-08,2018-10-10,,True,-0.004366380321604524
CURRENT_BASE,daily,750,601088,2015-06-08,2015-06-09,2018-10-11,,True,-0.13787717233634944
CURRENT_BASE,daily,750,601088,2015-06-10,2015-06-11,2018-10-15,,True,-0.08065976090255511
CURRENT_BASE,daily,750,601088,2015-06-11,2015-06-12,2018-10-16,,True,-0.10823271203570661
CURRENT_BASE,daily,750,601088,2015-06-12,2015-06-15,2018-10-17,,True,-0.050078790659685235
CURRENT_BASE,daily,750,601088,2015-06-15,2015-06-16,2018-10-18,,True,-0.09046556526270855
CURRENT_BASE,daily,750,601088,2015-06-16,2015-06-17,2018-10-19,,True,-0.09542713957048243
CURRENT_BASE,daily,750,601088,2015-06-17,2015-06-18,2018-10-22,,True,-0.007048609566885022
CURRENT_BASE,daily,750,601088,2015-06-24,2015-06-25,2018-10-26,,True,0.03670180581082216
CURRENT_BASE,daily,750,601088,2015-11-18,2015-11-19,2019-03-22,,True,0.4747102556386187
CURRENT_BASE,daily,750,601088,2015-11-19,2015-11-20,2019-03-25,,True,0.39820412429406415
CURRENT_BASE,daily,750,601088,2015-11-20,2015-11-23,2019-03-26,,True,0.37551638403897036
CURRENT_BASE,daily,750,601088,2016-03-22,2016-03-23,2019-07-24,,True,0.5353694838366991
CURRENT_BASE,daily,750,601088,2016-03-23,2016-03-24,2019-07-25,,True,0.5791483146105336
CURRENT_BASE,daily,750,601088,2016-03-30,2016-03-31,2019-08-01,,True,0.5539485603251801
CURRENT_BASE,daily,750,601088,2016-04-01,2016-04-05,2019-08-05,,True,0.4592223780609368
CURRENT_BASE,daily,750,601088,2016-04-05,2016-04-06,2019-08-06,,True,0.4510663964038586
CURRENT_BASE,daily,750,601088,2016-04-06,2016-04-07,2019-08-07,,True,0.4633642980624706
CURRENT_BASE,daily,750,601088,2016-04-20,2016-04-21,2019-08-21,,True,0.4637751707876676
CURRENT_BASE,daily,750,601088,2016-04-21,2016-04-22,2019-08-22,,True,0.44865770240893066
CURRENT_BASE,daily,750,601088,2016-04-22,2016-04-25,2019-08-23,,True,0.45751876701401506
CURRENT_BASE,daily,750,601088,2016-04-25,2016-04-26,2019-08-26,,True,0.4584332883446969
CURRENT_BASE,daily,750,601088,2016-04-26,2016-04-27,2019-08-27,,True,0.49552243091371584
CURRENT_BASE,daily,750,601088,2016-04-29,2016-05-03,2019-08-30,,True,0.4584332883446969
CURRENT_BASE,daily,750,601088,2016-07-12,2016-07-13,2019-11-15,,True,0.26743760235693825
CURRENT_BASE,daily,750,601088,2016-07-13,2016-07-14,2019-11-18,,True,0.30262036586176877
CURRENT_BASE,daily,750,601088,2016-07-14,2016-07-15,2019-11-19,,True,0.2673099072682925
CURRENT_BASE,daily,750,601088,2016-07-15,2016-07-18,2019-11-20,,True,0.28787909599495176
CURRENT_BASE,daily,750,601088,2016-07-18,2016-07-19,2019-11-21,,True,0.28660471614425065
CURRENT_BASE,daily,750,601088,2016-07-19,2016-07-20,2019-11-22,,True,0.29656885535228783
CURRENT_BASE,daily,750,601088,2016-07-20,2016-07-21,2019-11-25,,True,0.34392373583250624
CURRENT_BASE,daily,750,601088,2016-07-21,2016-07-22,2019-11-26,,True,0.3297716725870261
CURRENT_BASE,daily,750,601088,2016-07-22,2016-07-25,2019-11-27,,True,0.3280319643484493
CURRENT_BASE,daily,750,601088,2016-07-25,2016-07-26,2019-11-28,,True,0.300767051678676
CURRENT_BASE,daily,750,601088,2016-07-26,2016-07-27,2019-11-29,,True,0.3153212368018117
CURRENT_BASE,daily,750,601088,2016-07-27,2016-07-28,2019-12-02,,True,0.3187386481666239
CURRENT_BASE,daily,750,601088,2016-07-28,2016-07-29,2019-12-03,,True,0.32922003139406675
CURRENT_BASE,daily,750,601088,2016-08-01,2016-08-02,2019-12-05,,True,0.27753670675818887
CURRENT_BASE,daily,750,601088,2016-08-02,2016-08-03,2019-12-06,,True,0.2868258523929932
CURRENT_BASE,daily,750,601088,2016-08-03,2016-08-04,2019-12-09,,True,0.3125633928023006
CURRENT_BASE,daily,750,601088,2016-08-04,2016-08-05,2019-12-10,,True,0.2997721999977132
CURRENT_BASE,daily,750,601088,2016-08-05,2016-08-08,2019-12-11,,True,0.26546349967527916
CURRENT_BASE,daily,750,601088,2016-08-08,2016-08-09,2019-12-12,,True,0.25996743967114133
CURRENT_BASE,daily,750,601088,2016-08-09,2016-08-10,2019-12-13,,True,0.274621459212403
CURRENT_BASE,daily,750,601088,2016-08-10,2016-08-11,2019-12-16,,True,0.29983850721719163
CURRENT_BASE,daily,750,601088,2016-08-11,2016-08-12,2019-12-17,,True,0.30682797841963527
CURRENT_BASE,daily,750,601088,2016-08-12,2016-08-15,2019-12-18,,True,0.2766942756081121
CURRENT_BASE,daily,750,601088,2016-08-15,2016-08-16,2019-12-19,,True,0.29853411065005986
CURRENT_BASE,daily,750,601088,2016-08-16,2016-08-17,2019-12-20,,True,0.2971114344433703
CURRENT_BASE,daily,750,601088,2016-08-17,2016-08-18,2019-12-23,,True,0.2928893196319915
CURRENT_BASE,daily,750,601088,2016-08-18,2016-08-19,2019-12-24,,True,0.3109125688611427
CURRENT_BASE,daily,750,601088,2016-08-19,2016-08-22,2019-12-25,,True,0.3135493175294706
CURRENT_BASE,daily,750,601088,2016-09-05,2016-09-06,2020-01-10,,True,0.34662021202799687
CURRENT_BASE,daily,750,601088,2016-09-06,2016-09-07,2020-01-13,,True,0.3605425917228726
CURRENT_BASE,daily,750,601088,2016-09-08,2016-09-09,2020-01-15,,True,0.3204031255730029
CURRENT_BASE,daily,750,601088,2016-09-09,2016-09-12,2020-01-16,,True,0.3199250976926402
CURRENT_BASE,daily,750,601088,2016-09-12,2016-09-13,2020-01-17,,True,0.33262861602398486
CURRENT_BASE,daily,750,601088,2016-09-13,2016-09-14,2020-01-20,,True,0.33188912730900766
CURRENT_BASE,daily,750,601088,2016-09-22,2016-09-23,2020-02-04,,True,0.19549970694757146
CURRENT_BASE,daily,750,601088,2016-09-23,2016-09-26,2020-02-05,,True,0.21469003241228402
CURRENT_BASE,daily,750,601088,2016-09-29,2016-09-30,2020-02-11,,True,0.22815088517861737
CURRENT_BASE,daily,750,601088,2016-09-30,2016-10-10,2020-02-12,,True,0.21141424105872697
CURRENT_BASE,daily,750,601088,2016-10-10,2016-10-11,2020-02-13,,True,0.19622971805463552
CURRENT_BASE,daily,750,601088,2016-10-11,2016-10-12,2020-02-14,,True,0.2078851218338229
CURRENT_BASE,daily,750,601088,2016-10-12,2016-10-13,2020-02-17,,True,0.22016625046490867
CURRENT_BASE,daily,750,601088,2016-10-13,2016-10-14,2020-02-18,,True,0.207829300636303
CURRENT_BASE,daily,750,601088,2016-10-14,2016-10-17,2020-02-19,,True,0.20076346545875712
CURRENT_BASE,daily,750,601088,2016-10-17,2016-10-18,2020-02-20,,True,0.18856577374726968
CURRENT_BASE,daily,750,601088,2016-10-18,2016-10-19,2020-02-21,,True,0.1789447856094617
CURRENT_BASE,daily,750,601088,2016-10-19,2016-10-20,2020-02-24,,True,0.16269448421987387
CURRENT_BASE,daily,750,601088,2016-10-20,2016-10-21,2020-02-25,,True,0.12954116537593907
CURRENT_BASE,daily,750,601088,2016-10-21,2016-10-24,2020-02-26,,True,0.06610719620219574
CURRENT_BASE,daily,750,601088,2016-10-24,2016-10-25,2020-02-27,,True,0.059228940829855414
CURRENT_BASE,daily,750,601088,2016-10-25,2016-10-26,2020-02-28,,True,0.05648509030387183
CURRENT_BASE,daily,750,601088,2016-10-26,2016-10-27,2020-03-02,,True,0.11049765430122749
CURRENT_BASE,daily,750,601088,2016-10-27,2016-10-28,2020-03-03,,True,0.11587162201573786
CURRENT_BASE,daily,750,601088,2016-10-28,2016-10-31,2020-03-04,,True,0.10990983368033924
CURRENT_BASE,daily,750,601088,2016-10-31,2016-11-01,2020-03-05,,True,0.11791645471046652
CURRENT_BASE,daily,750,601088,2016-11-01,2016-11-02,2020-03-06,,True,0.11520977645107844
CURRENT_BASE,daily,750,601088,2016-11-02,2016-11-03,2020-03-09,,True,0.07181746200490546
CURRENT_BASE,daily,750,601088,2016-11-03,2016-11-04,2020-03-10,,True,0.0694970590493651
CURRENT_BASE,daily,750,601088,2016-11-04,2016-11-07,2020-03-11,,True,0.012095582750711431
CURRENT_BASE,daily,750,601088,2016-11-07,2016-11-08,2020-03-12,,True,0.03289674118424046
CURRENT_BASE,daily,750,601088,2016-11-08,2016-11-09,2020-03-13,,True,0.015409755786570445
CURRENT_BASE,daily,750,601088,2016-11-09,2016-11-10,2020-03-16,,True,0.009645743200327406
CURRENT_BASE,daily,750,601088,2016-11-10,2016-11-11,2020-03-17,,True,-0.008295301817788814
CURRENT_BASE,daily,750,601088,2016-11-11,2016-11-14,2020-03-18,,True,-0.016895857154861305
CURRENT_BASE,daily,750,601088,2016-11-14,2016-11-15,2020-03-19,,True,-0.039347294213561645
CURRENT_BASE,daily,750,601088,2016-11-15,2016-11-16,2020-03-20,,True,-0.02994825083989483
CURRENT_BASE,daily,750,601088,2016-11-16,2016-11-17,2020-03-23,,True,-0.041569741190510934
CURRENT_BASE,daily,750,601088,2016-11-17,2016-11-18,2020-03-24,,True,0.030573157314693455
CURRENT_BASE,daily,750,601088,2016-11-22,2016-11-23,2020-03-27,,True,0.05079720218448691
CURRENT_BASE,daily,750,601088,2016-11-23,2016-11-24,2020-03-30,,True,0.0665180618800365
CURRENT_BASE,daily,750,601088,2016-11-24,2016-11-25,2020-03-31,,True,0.04404837074886103
CURRENT_BASE,daily,750,601088,2016-11-25,2016-11-28,2020-04-01,,True,0.009516985557667113
CURRENT_BASE,daily,750,601088,2016-11-28,2016-11-29,2020-04-02,,True,0.04170471891829575
CURRENT_BASE,daily,750,601088,2016-11-29,2016-11-30,2020-04-03,,True,0.0675522864506759
CURRENT_BASE,daily,750,601088,2016-12-09,2016-12-12,2020-04-16,,True,0.04055202049650486
CURRENT_BASE,daily,750,601088,2017-02-09,2017-02-10,2020-06-12,,True,0.0699326716262334
CURRENT_BASE,daily,750,601088,2017-02-10,2017-02-13,2020-06-15,,True,0.03449776215631961
CURRENT_BASE,daily,750,601088,2017-02-13,2017-02-14,2020-06-16,,True,0.030738132749975833
CURRENT_BASE,daily,750,601088,2017-02-14,2017-02-15,2020-06-17,,True,0.03847746343956615
CURRENT_BASE,daily,750,601088,2017-02-15,2017-02-16,2020-06-18,,True,0.047104754954357286
CURRENT_BASE,daily,750,601088,2017-02-16,2017-02-17,2020-06-19,,True,0.0642303000120219
CURRENT_BASE,daily,750,601088,2017-02-17,2017-02-20,2020-06-22,,True,0.04229314861294631
CURRENT_BASE,daily,750,601088,2017-02-20,2017-02-21,2020-06-23,,True,0.031930426714984694
CURRENT_BASE,daily,750,601088,2017-02-21,2017-02-22,2020-06-24,,True,0.0412704574555689
CURRENT_BASE,daily,750,601088,2017-02-22,2017-02-23,2020-06-29,,True,0.027884215871852414
CURRENT_BASE,daily,750,601088,2017-03-20,2017-03-21,2020-07-23,,True,-0.0349957711174711
CURRENT_BASE,daily,750,601088,2017-03-21,2017-03-22,2020-07-24,,True,-0.03268726881581252
CURRENT_BASE,daily,750,601088,2017-03-22,2017-03-23,2020-07-27,,True,-0.0214064899689822
CURRENT_BASE,daily,750,601088,2017-03-23,2017-03-24,2020-07-28,,True,-0.015713170294628376
CURRENT_BASE,daily,750,601088,2017-03-24,2017-03-27,2020-07-29,,True,-0.00041167764989291644
CURRENT_BASE,daily,750,601088,2017-03-27,2017-03-28,2020-07-30,,True,-0.012781298312183997
CURRENT_BASE,daily,750,601088,2017-03-28,2017-03-29,2020-07-31,,True,-0.025052650249105968
CURRENT_BASE,daily,750,601088,2017-03-29,2017-03-30,2020-08-03,,True,-0.010584004949629189
CURRENT_BASE,daily,750,601088,2017-03-30,2017-03-31,2020-08-04,,True,-0.016126683572657452
CURRENT_BASE,daily,750,601088,2017-03-31,2017-04-05,2020-08-05,,True,-0.02317102327683762
CURRENT_BASE,daily,750,601088,2017-04-05,2017-04-06,2020-08-06,,True,-0.017810780053567288
CURRENT_BASE,daily,750,601088,2017-04-06,2017-04-07,2020-08-07,,True,-0.03023439998239208
CURRENT_BASE,daily,750,601088,2017-04-07,2017-04-10,2020-08-10,,True,-0.03984868197995317
CURRENT_BASE,daily,750,601088,2017-04-10,2017-04-11,2020-08-11,,True,-0.037585742080051276
CURRENT_BASE,daily,750,601088,2017-04-11,2017-04-12,2020-08-12,,True,-0.01619857785957224
CURRENT_BASE,daily,750,601088,2017-04-12,2017-04-13,2020-08-13,,True,-0.019501317169697163
CURRENT_BASE,daily,750,601088,2017-04-13,2017-04-14,2020-08-14,,True,-0.010623258116943535
CURRENT_BASE,daily,750,601088,2017-04-14,2017-04-17,2020-08-17,,True,0.010280125262028816
CURRENT_BASE,daily,750,601088,2017-04-17,2017-04-18,2020-08-18,,True,0.01765353166357375
CURRENT_BASE,daily,750,601088,2017-04-24,2017-04-25,2020-08-25,,True,0.0016996190154545676
CURRENT_BASE,daily,750,601088,2017-04-27,2017-04-28,2020-08-28,,True,-0.008549350677780287
CURRENT_BASE,daily,750,601088,2020-06-10,2020-06-11,2023-07-14,,True,1.4951324692482224
CURRENT_BASE,daily,750,601088,2020-06-11,2020-06-12,2023-07-17,,True,1.417721041850394
CURRENT_BASE,daily,750,601088,2020-07-13,2020-07-14,2023-08-14,,True,1.167071815805397
CURRENT_BASE,daily,750,601088,2020-08-14,2020-08-17,2023-09-15,,True,1.541323126029194
CURRENT_BASE,daily,750,601088,2020-08-17,2020-08-18,2023-09-18,,True,1.538287794740142
CURRENT_BASE,daily,750,601088,2020-08-18,2020-08-19,2023-09-19,,True,1.5600436764390553
CURRENT_BASE,daily,750,601088,2020-08-20,2020-08-21,2023-09-21,,True,1.571019603356143
CURRENT_BASE,daily,750,601088,2020-08-21,2020-08-24,2023-09-22,,True,1.5606408178777844
CURRENT_BASE,daily,750,601088,2020-08-24,2020-08-25,2023-09-25,,True,1.5899708515902056
CURRENT_BASE,daily,750,601088,2020-08-25,2020-08-26,2023-09-26,,True,1.6139800851602946
CURRENT_BASE,daily,750,601088,2020-08-28,2020-08-31,2023-10-09,,True,1.5484283358780648
CURRENT_BASE,daily,750,601088,2020-08-31,2020-09-01,2023-10-10,,True,1.5104024085920775
CURRENT_BASE,daily,750,601088,2020-09-01,2020-09-02,2023-10-11,,True,1.5239308550186568
CURRENT_BASE,daily,750,601088,2020-09-02,2020-09-03,2023-10-12,,True,1.4890115828550528
CURRENT_BASE,daily,750,601088,2020-09-03,2020-09-04,2023-10-13,,True,1.4838873433765514
CURRENT_BASE,daily,750,601088,2020-09-04,2020-09-07,2023-10-16,,True,1.552953605239014
CURRENT_BASE,daily,750,601088,2020-09-07,2020-09-08,2023-10-17,,True,1.500595172730284
CURRENT_BASE,daily,750,601088,2020-09-08,2020-09-09,2023-10-18,,True,1.5367692202309708
CURRENT_BASE,daily,750,601088,2020-09-09,2020-09-10,2023-10-19,,True,1.4815365202577824
CURRENT_BASE,daily,750,601088,2020-09-10,2020-09-11,2023-10-20,,True,1.5126648821158262
CURRENT_BASE,daily,750,601088,2020-09-14,2020-09-15,2023-10-24,,True,1.4862703695517432
CURRENT_BASE,daily,750,601088,2020-09-15,2020-09-16,2023-10-25,,True,1.438724942426897
CURRENT_BASE,daily,750,601088,2020-09-16,2020-09-17,2023-10-26,,True,1.4691820213292974
CURRENT_BASE,daily,750,601088,2020-09-17,2020-09-18,2023-10-27,,True,1.3779248014288035
CURRENT_BASE,daily,750,601088,2020-09-18,2020-09-21,2023-10-30,,True,1.326384363723946
CURRENT_BASE,daily,750,601088,2020-09-21,2020-09-22,2023-10-31,,True,1.405900779568646
CURRENT_BASE,daily,750,601088,2020-09-22,2020-09-23,2023-11-01,,True,1.4271275909149534
CURRENT_BASE,daily,750,601088,2020-09-23,2020-09-24,2023-11-02,,True,1.4704513289055776
CURRENT_BASE,daily,750,601088,2020-09-25,2020-09-28,2023-11-06,,True,1.3209050375581586
CURRENT_BASE,daily,750,601088,2020-09-28,2020-09-29,2023-11-07,,True,1.3441858635662567
CURRENT_BASE,daily,750,601088,2020-09-29,2020-09-30,2023-11-08,,True,1.3585970222491959
CURRENT_BASE,daily,750,601088,2020-09-30,2020-10-09,2023-11-09,,True,1.4185279088801437
CURRENT_BASE,daily,750,601088,2020-10-09,2020-10-12,2023-11-10,,True,1.4250424963736505
CURRENT_BASE,daily,750,601088,2020-10-12,2020-10-13,2023-11-13,,True,1.4046044255229462
CURRENT_BASE,daily,750,601088,2020-10-13,2020-10-14,2023-11-14,,True,1.4014298241776877
CURRENT_BASE,daily,750,601088,2020-10-14,2020-10-15,2023-11-15,,True,1.3955402372835342
CURRENT_BASE,daily,750,601088,2020-10-15,2020-10-16,2023-11-16,,True,1.359838915534597
CURRENT_BASE,daily,750,601088,2020-10-16,2020-10-19,2023-11-17,,True,1.3873882250771077
CURRENT_BASE,daily,750,601088,2020-10-19,2020-10-20,2023-11-20,,True,1.3854368072119438
CURRENT_BASE,daily,750,601088,2020-10-20,2020-10-21,2023-11-21,,True,1.3932023645731082
CURRENT_BASE,daily,750,601088,2020-10-21,2020-10-22,2023-11-22,,True,1.3757613343705626
CURRENT_BASE,daily,750,601088,2020-10-22,2020-10-23,2023-11-23,,True,1.4220272511868521
CURRENT_BASE,daily,750,601088,2020-10-23,2020-10-26,2023-11-24,,True,1.4415629985619778
CURRENT_BASE,daily,750,601088,2020-10-27,2020-10-28,2023-11-28,,True,1.4368450024294903
CURRENT_BASE,daily,750,601088,2020-11-02,2020-11-03,2023-12-04,,True,1.4632630708904943
CURRENT_BASE,daily,750,601088,2020-11-03,2020-11-04,2023-12-05,,True,1.3849396960685016
CURRENT_BASE,daily,750,601088,2020-11-04,2020-11-05,2023-12-06,,True,1.351531784880767
CURRENT_BASE,daily,750,601088,2020-11-05,2020-11-06,2023-12-07,,True,1.2379919175397966
CURRENT_BASE,daily,750,601088,2020-11-06,2020-11-09,2023-12-08,,True,1.2274804136365947
CURRENT_BASE,daily,750,601088,2021-01-07,2021-01-08,2024-02-08,,True,1.6673772337436885
CURRENT_BASE,daily,750,601088,2021-01-08,2021-01-11,2024-02-19,,True,1.877324540577194
CURRENT_BASE,daily,750,601088,2021-01-12,2021-01-13,2024-02-21,,True,1.7466379256916644
CURRENT_BASE,daily,750,601088,2021-01-13,2021-01-14,2024-02-22,,True,1.862293217583884
CURRENT_BASE,daily,750,601088,2021-01-14,2021-01-15,2024-02-23,,True,1.7771859953741047
CURRENT_BASE,daily,750,601088,2021-01-15,2021-01-18,2024-02-26,,True,1.6630577888057743
CURRENT_BASE,daily,750,601088,2021-01-18,2021-01-19,2024-02-27,,True,1.68724370965522
CURRENT_BASE,daily,750,601088,2021-01-19,2021-01-20,2024-02-28,,True,1.7063890627078049
CURRENT_BASE,daily,750,601088,2021-01-20,2021-01-21,2024-02-29,,True,1.6658758393759396
CURRENT_BASE,daily,750,601088,2021-01-21,2021-01-22,2024-03-01,,True,1.6847740978710903
CURRENT_BASE,daily,750,601088,2021-01-22,2021-01-25,2024-03-04,,True,1.788719186131539
CURRENT_BASE,daily,750,601088,2021-03-15,2021-03-16,2024-04-18,,True,1.8354892442737532
CURRENT_BASE,daily,750,601088,2021-03-16,2021-03-17,2024-04-19,,True,1.882421228810363
CURRENT_BASE,daily,750,601088,2021-03-30,2021-03-31,2024-05-08,,True,1.6723183898345653
CURRENT_BASE,daily,750,601088,2021-03-31,2021-04-01,2024-05-09,,True,1.6821934585854303
CURRENT_BASE,daily,750,601088,2021-04-01,2021-04-02,2024-05-10,,True,1.7036725696803288
CURRENT_BASE,daily,750,601088,2021-04-02,2021-04-06,2024-05-13,,True,1.7297761076023517
CURRENT_BASE,daily,750,601088,2021-04-06,2021-04-07,2024-05-14,,True,1.6928752481532765
CURRENT_BASE,daily,750,601088,2021-04-07,2021-04-08,2024-05-15,,True,1.686188197623966
CURRENT_BASE,daily,750,601088,2021-04-13,2021-04-14,2024-05-21,,True,1.805118058965606
CURRENT_BASE,daily,750,601088,2021-04-14,2021-04-15,2024-05-22,,True,1.755879305565725
CURRENT_BASE,daily,750,601088,2021-05-07,2021-05-10,2024-06-12,,True,1.7793129497996945
CURRENT_BASE,daily,750,601088,2021-05-10,2021-05-11,2024-06-13,,True,1.8344286750544123
CURRENT_BASE,daily,750,601088,2021-05-11,2021-05-12,2024-06-14,,True,1.7712110520968491
CURRENT_BASE,daily,750,601088,2021-05-12,2021-05-13,2024-06-17,,True,1.8149230284800821
CURRENT_BASE,daily,750,601088,2021-05-17,2021-05-18,2024-06-20,,True,1.8459250763084105
CURRENT_BASE,daily,750,601088,2021-05-19,2021-05-20,2024-06-24,,True,1.9454394519108127
CURRENT_BASE,daily,750,601088,2021-05-27,2021-05-28,2024-07-02,,True,1.999663906679336
CURRENT_BASE,daily,750,601088,2021-06-01,2021-06-02,2024-07-05,,True,1.9201182081247126
CURRENT_BASE,daily,750,601088,2021-06-02,2021-06-03,2024-07-08,,True,1.9131761221509906
CURRENT_BASE,daily,750,601088,2021-06-03,2021-06-04,2024-07-09,,True,1.938950592685197
CURRENT_BASE,daily,750,601088,2021-06-04,2021-06-07,2024-07-10,,True,1.8217248196406932
CURRENT_BASE,daily,750,601088,2021-06-07,2021-06-08,2024-07-11,,True,1.832252071064028
CURRENT_BASE,daily,750,601088,2021-06-08,2021-06-09,2024-07-12,,True,1.7553240407499984
CURRENT_BASE,daily,750,601088,2021-08-31,2021-09-01,2024-10-14,,True,1.720971602741539
CURRENT_BASE,daily,750,601088,2021-09-24,2021-09-27,2024-11-05,,True,1.330056730482943
CURRENT_BASE,daily,750,601088,2021-09-27,2021-09-28,2024-11-06,,True,1.2019454029503862
