group,code,signal_date,pv,bucket,execution_date,end_date,break_date,return_250d,cash_return_250d,complete,price_end
trend_ma60_nonoverlap,600919,2020-06-30,1.0335,"[0.8,1.0454]",2020-07-01,2021-07-19,2020-09-24,0.32660187128048457,0.40065857885615275,True,2026-08-28
trend_ma60_nonoverlap,600919,2022-01-28,1.0442,"[0.8,1.0454]",2022-02-07,2023-02-16,2022-03-14,0.12085972850678872,0.11470588235294099,True,2026-08-28
trend_ma60_nonoverlap,600919,2023-04-26,0.7417,"[0.6,0.8)",2023-04-27,2024-05-14,2023-06-19,0.14926521491312372,0.13861477572559378,True,2026-08-28
trend_ma60_nonoverlap,600919,2024-07-19,0.7333,"[0.6,0.8)",2024-07-22,2025-08-01,2024-08-05,0.546341315277546,0.5393307593307592,True,2026-08-28
trend_ma60_nonoverlap,600919,2025-08-05,0.8498,"[0.8,1.0454]",2025-08-06,2026-08-18,2025-08-13,0.05623673561855136,0.049965782720273744,True,2026-08-28
trend_ma60_episode,600926,2024-04-22,1.0346,"[0.8,1.0454]",2024-04-23,2025-05-08,2024-08-08,0.2734099778922672,0.2626100880704565,True,2026-08-07
trend_ma60_episode,600926,2025-05-09,0.8509,"[0.8,1.0454]",2025-05-12,2026-05-22,2025-07-31,0.10953808446855251,0.10882548108825474,True,2026-08-07
trend_ma60_episode,600926,2025-11-04,0.9498,"[0.8,1.0454]",2025-11-05,,2025-11-17,,,False,2026-08-07
trend_ma60_episode,600926,2025-11-27,0.9456,"[0.8,1.0454]",2025-11-28,,2025-12-10,,,False,2026-08-07
trend_ma60_episode,600926,2025-12-18,0.9593,"[0.8,1.0454]",2025-12-19,,2025-12-22,,,False,2026-08-07
trend_ma60_episode,600926,2026-01-29,0.9874,"[0.8,1.0454]",2026-01-30,,2026-05-12,,,False,2026-08-07
trend_ma60_episode,600926,2026-08-03,0.9382,"[0.8,1.0454]",2026-08-04,,,,,False,2026-08-07
trend_stop_episode,600926,2024-04-22,1.0346,"[0.8,1.0454]",2024-04-23,2025-05-08,,0.2734099778922672,0.2626100880704565,True,2026-08-07
trend_ma60_nonoverlap,600926,2024-04-22,1.0346,"[0.8,1.0454]",2024-04-23,2025-05-08,2024-08-08,0.2734099778922672,0.2626100880704565,True,2026-08-07
trend_ma60_nonoverlap,600926,2025-05-09,0.8509,"[0.8,1.0454]",2025-05-12,2026-05-22,2025-07-31,0.10953808446855251,0.10882548108825474,True,2026-08-07
trend_ma60_nonoverlap,600926,2026-08-03,0.9382,"[0.8,1.0454]",2026-08-04,,,,,False,2026-08-07
trend_ma60_episode,600928,2022-06-24,0.9538,"[0.8,1.0454]",2022-06-27,2023-07-06,2022-07-06,0.012752290689252543,0.01236263736263754,True,2026-08-07
trend_ma60_episode,600928,2022-11-30,0.9596,"[0.8,1.0454]",2022-12-01,2023-12-12,2022-12-22,0.017440958701704146,0.0185185185185186,True,2026-08-07
trend_ma60_episode,600928,2022-12-28,0.9488,"[0.8,1.0454]",2022-12-29,2024-01-10,2023-01-12,0.005146065935514033,0.007183908045977017,True,2026-08-07
trend_ma60_episode,600928,2023-01-16,0.9333,"[0.8,1.0454]",2023-01-17,2024-01-26,2023-02-06,0.07142267326160368,0.07060518731988452,True,2026-08-07
trend_ma60_episode,600928,2023-02-09,0.9487,"[0.8,1.0454]",2023-02-10,2024-02-22,2023-02-15,0.0532283797864026,0.05255681818181812,True,2026-08-07
trend_ma60_episode,600928,2023-02-20,0.9541,"[0.8,1.0454]",2023-02-21,2024-03-04,2023-03-14,0.03248587570621475,0.03248587570621475,True,2026-08-07
trend_ma60_episode,600928,2024-02-19,0.9699,"[0.8,1.0454]",2024-02-20,2025-03-04,2024-03-28,0.020232599749508973,0.019130434782608674,True,2026-08-07
trend_ma60_episode,600928,2024-04-03,0.9399,"[0.8,1.0454]",2024-04-08,2025-04-18,2024-04-12,0.002625680435479616,0.0017291066282421053,True,2026-08-07
trend_ma60_episode,600928,2024-04-15,0.9508,"[0.8,1.0454]",2024-04-16,2025-04-28,2024-04-16,0.03211316272540876,0.03090379008746358,True,2026-08-07
trend_ma60_episode,600928,2024-04-17,0.9671,"[0.8,1.0454]",2024-04-18,2025-04-30,2024-06-03,-0.019553629767184888,-0.020612813370473493,True,2026-08-07
trend_stop_episode,600928,2022-06-24,0.9538,"[0.8,1.0454]",2022-06-27,2023-07-06,2022-07-06,0.012752290689252543,0.01236263736263754,True,2026-08-07
trend_stop_episode,600928,2022-11-30,0.9596,"[0.8,1.0454]",2022-12-01,2023-12-12,2022-12-22,0.017440958701704146,0.0185185185185186,True,2026-08-07
trend_stop_episode,600928,2022-12-28,0.9488,"[0.8,1.0454]",2022-12-29,2024-01-10,2023-03-29,0.005146065935514033,0.007183908045977017,True,2026-08-07
trend_stop_episode,600928,2024-02-19,0.9699,"[0.8,1.0454]",2024-02-20,2025-03-04,2024-06-11,0.020232599749508973,0.019130434782608674,True,2026-08-07
trend_ma60_nonoverlap,600928,2022-06-24,0.9538,"[0.8,1.0454]",2022-06-27,2023-07-06,2022-07-06,0.012752290689252543,0.01236263736263754,True,2026-08-07
trend_ma60_nonoverlap,600928,2024-02-19,0.9699,"[0.8,1.0454]",2024-02-20,2025-03-04,2024-03-28,0.020232599749508973,0.019130434782608674,True,2026-08-07
trend_ma60_episode,600938,2022-09-08,0.5325,"(0,0.6)",2022-09-09,2023-09-20,2022-09-26,0.36175662779385376,0.3457271051014137,True,2026-08-28
trend_ma60_episode,600938,2022-10-10,0.5444,"(0,0.6)",2022-10-11,2023-10-20,2022-10-26,0.32870981844048863,0.31353772455089834,True,2026-08-28
trend_ma60_episode,600938,2022-11-04,0.5636,"(0,0.6)",2022-11-07,2023-11-16,2022-11-18,0.25389905213649766,0.25396953077391826,True,2026-08-28
trend_ma60_episode,600938,2022-11-25,0.5772,"(0,0.6)",2022-11-28,2023-12-07,2022-12-16,0.2992436572847259,0.2991581600504094,True,2026-08-28
trend_ma60_episode,600938,2023-02-13,0.5715,"(0,0.6)",2023-02-14,2024-02-26,2023-05-26,0.6527115547357245,0.6306799254195152,True,2026-08-28
trend_ma60_episode,600938,2023-06-08,0.5315,"(0,0.6)",2023-06-09,2024-06-24,2023-06-13,0.848433253167596,0.8043727905731115,True,2026-08-28
trend_ma60_episode,600938,2023-07-17,0.5603,"(0,0.6)",2023-07-18,2024-07-29,2023-11-06,0.6405577817382686,0.6305121951219512,True,2026-08-28
trend_ma60_episode,600938,2023-12-25,0.5467,"(0,0.6)",2023-12-26,2025-01-08,2024-05-23,0.5147487629645837,0.5170688966550172,True,2026-08-28
trend_ma60_episode,600938,2024-05-27,0.7524,"[0.6,0.8)",2024-05-28,2025-06-10,2024-07-23,-0.06248978266902305,-0.05715144312393894,True,2026-08-28
trend_ma60_episode,600938,2024-10-21,0.7437,"[0.6,0.8)",2024-10-22,2025-10-31,2024-10-28,0.01013127842479511,0.007139105748757979,True,2026-08-28
trend_ma60_episode,600938,2024-12-26,0.7471,"[0.6,0.8)",2024-12-27,2026-01-09,2025-01-24,0.04490995122920349,0.03916828254847626,True,2026-08-28
trend_ma60_episode,600938,2025-05-28,0.6757,"[0.6,0.8)",2025-05-29,2026-06-10,2025-08-14,0.3906067397539026,0.3738304161804744,True,2026-08-28
trend_ma60_episode,600938,2025-08-25,0.6949,"[0.6,0.8)",2025-08-26,,2025-08-27,,,False,2026-08-28
trend_ma60_episode,600938,2025-09-12,0.7064,"[0.6,0.8)",2025-09-15,,2026-04-15,,,False,2026-08-28
trend_ma60_episode,600938,2026-08-27,0.8808,"[0.8,1.0454]",2026-08-28,,,,,False,2026-08-28
trend_stop_episode,600938,2022-09-08,0.5325,"(0,0.6)",2022-09-09,2023-09-20,2022-09-26,0.36175662779385376,0.3457271051014137,True,2026-08-28
trend_stop_episode,600938,2022-10-10,0.5444,"(0,0.6)",2022-10-11,2023-10-20,2022-10-31,0.32870981844048863,0.31353772455089834,True,2026-08-28
trend_stop_episode,600938,2022-11-04,0.5636,"(0,0.6)",2022-11-07,2023-11-16,2022-12-19,0.25389905213649766,0.25396953077391826,True,2026-08-28
trend_stop_episode,600938,2023-02-13,0.5715,"(0,0.6)",2023-02-14,2024-02-26,,0.6527115547357245,0.6306799254195152,True,2026-08-28
trend_ma60_nonoverlap,600938,2022-09-08,0.5325,"(0,0.6)",2022-09-09,2023-09-20,2022-09-26,0.36175662779385376,0.3457271051014137,True,2026-08-28
trend_ma60_nonoverlap,600938,2023-12-25,0.5467,"(0,0.6)",2023-12-26,2025-01-08,2024-05-23,0.5147487629645837,0.5170688966550172,True,2026-08-28
trend_ma60_nonoverlap,600938,2025-05-28,0.6757,"[0.6,0.8)",2025-05-29,2026-06-10,2025-08-14,0.3906067397539026,0.3738304161804744,True,2026-08-28
trend_ma60_nonoverlap,600938,2026-08-27,0.8808,"[0.8,1.0454]",2026-08-28,,,,,False,2026-08-28
trend_ma60_episode,600970,2024-04-30,0.7904,"[0.6,0.8)",2024-05-06,2025-05-16,2024-06-24,-0.23893365565404168,-0.23095238095238113,True,2026-08-28
trend_ma60_episode,600970,2024-10-15,0.6614,"[0.6,0.8)",2024-10-16,2025-10-27,2024-12-09,-0.025183543096872985,-0.030303030303030276,True,2026-08-28
trend_ma60_episode,600970,2025-03-10,0.5832,"(0,0.6)",2025-03-11,2026-03-23,2025-04-03,0.05691304583979684,0.05159958720330282,True,2026-08-28
trend_ma60_episode,600970,2025-07-17,0.6027,"[0.6,0.8)",2025-07-18,2026-07-30,2025-09-03,-0.06364795091134656,-0.06174200661521523,True,2026-08-28
trend_ma60_episode,600970,2025-10-24,0.6096,"[0.6,0.8)",2025-10-27,,2025-11-18,,,False,2026-08-28
trend_ma60_episode,600970,2025-11-24,0.6064,"[0.6,0.8)",2025-11-25,,2025-12-09,,,False,2026-08-28
trend_ma60_episode,600970,2025-12-15,0.6051,"[0.6,0.8)",2025-12-16,,2026-03-17,,,False,2026-08-28
trend_stop_episode,600970,2024-04-30,0.7904,"[0.6,0.8)",2024-05-06,2025-05-16,2024-07-09,-0.23893365565404168,-0.23095238095238113,True,2026-08-28
trend_stop_episode,600970,2024-10-15,0.6614,"[0.6,0.8)",2024-10-16,2025-10-27,2024-12-17,-0.025183543096872985,-0.030303030303030276,True,2026-08-28
trend_stop_episode,600970,2025-03-10,0.5832,"(0,0.6)",2025-03-11,2026-03-23,2025-04-03,0.05691304583979684,0.05159958720330282,True,2026-08-28
trend_stop_episode,600970,2025-07-17,0.6027,"[0.6,0.8)",2025-07-18,2026-07-30,2025-09-18,-0.06364795091134656,-0.06174200661521523,True,2026-08-28
trend_stop_episode,600970,2025-10-24,0.6096,"[0.6,0.8)",2025-10-27,,2025-11-19,,,False,2026-08-28
trend_stop_episode,600970,2025-11-24,0.6064,"[0.6,0.8)",2025-11-25,,2026-05-12,,,False,2026-08-28
trend_ma60_nonoverlap,600970,2024-04-30,0.7904,"[0.6,0.8)",2024-05-06,2025-05-16,2024-06-24,-0.23893365565404168,-0.23095238095238113,True,2026-08-28
trend_ma60_nonoverlap,600970,2025-07-17,0.6027,"[0.6,0.8)",2025-07-18,2026-07-30,2025-09-03,-0.06364795091134656,-0.06174200661521523,True,2026-08-28
trend_ma60_episode,600989,2025-10-23,1.0096,"[0.8,1.0454]",2025-10-24,,2025-12-11,,,False,2026-08-28
trend_ma60_episode,600989,2026-08-10,0.875,"[0.8,1.0454]",2026-08-11,,,,,False,2026-08-28
trend_stop_episode,600989,2025-10-23,1.0096,"[0.8,1.0454]",2025-10-24,,,,,False,2026-08-28
trend_ma60_nonoverlap,600989,2025-10-23,1.0096,"[0.8,1.0454]",2025-10-24,,2025-12-11,,,False,2026-08-28
trend_ma60_episode,601009,2014-05-30,1.0453,"[0.8,1.0454]",2014-06-03,2015-06-17,2014-06-19,1.7091168045575968,1.618204804045512,True,2026-08-07
trend_ma60_episode,601009,2016-04-28,0.9103,"[0.8,1.0454]",2016-04-29,2017-05-11,2016-09-13,0.1445067287854227,0.14277215942891153,True,2026-08-07
trend_ma60_episode,601009,2016-11-15,1.0406,"[0.8,1.0454]",2016-11-16,2017-11-27,2016-12-20,0.10069485998169769,0.10084190832553785,True,2026-08-07
trend_ma60_episode,601009,2020-05-20,0.8983,"[0.8,1.0454]",2020-05-21,2021-06-01,2020-09-23,0.43069902102706137,0.40988296488946663,True,2026-08-07
trend_ma60_episode,601009,2023-08-03,0.7854,"[0.6,0.8)",2023-08-04,2024-08-15,2023-08-31,0.22737655949920033,0.22455710955710972,True,2026-08-07
trend_ma60_episode,601009,2024-01-19,0.7044,"[0.6,0.8)",2024-01-22,2025-02-11,2024-08-08,0.47206913897133784,0.45908005082592096,True,2026-08-07
trend_ma60_episode,601009,2024-08-16,0.8179,"[0.8,1.0454]",2024-08-19,2025-08-29,2024-08-29,0.13810575890296506,0.13478307392996114,True,2026-08-07
trend_ma60_episode,601009,2024-09-02,0.8222,"[0.8,1.0454]",2024-09-03,2025-09-15,2024-09-11,0.15577676639113913,0.15279303482587037,True,2026-08-07
trend_ma60_episode,601009,2024-09-19,0.8206,"[0.8,1.0454]",2024-09-20,2025-09-30,2024-10-30,0.11865970726703345,0.11630058365758744,True,2026-08-07
trend_ma60_episode,601009,2024-11-04,0.8385,"[0.8,1.0454]",2024-11-05,2025-11-14,2025-01-22,0.14853693825749748,0.149098135426889,True,2026-08-07
trend_ma60_episode,601009,2025-01-23,0.7711,"[0.6,0.8)",2025-01-24,2026-02-05,2025-02-10,0.10655812689861843,0.10763127962085317,True,2026-08-07
trend_ma60_episode,601009,2025-02-11,0.7624,"[0.6,0.8)",2025-02-12,2026-02-24,2025-02-14,0.1063226019003678,0.107224740321058,True,2026-08-07
trend_ma60_episode,601009,2025-04-17,0.7982,"[0.6,0.8)",2025-04-18,2026-04-30,2025-08-18,0.16407816721434232,0.16276185958254263,True,2026-08-07
trend_ma60_episode,601009,2025-11-03,0.8021,"[0.8,1.0454]",2025-11-04,,2025-12-26,,,False,2026-08-07
trend_ma60_episode,601009,2025-12-29,0.8461,"[0.8,1.0454]",2025-12-30,,2026-01-06,,,False,2026-08-07
trend_ma60_episode,601009,2026-03-05,0.8089,"[0.8,1.0454]",2026-03-06,,2026-03-10,,,False,2026-08-07
trend_ma60_episode,601009,2026-03-16,0.8124,"[0.8,1.0454]",2026-03-17,,2026-03-23,,,False,2026-08-07
trend_ma60_episode,601009,2026-03-30,0.8103,"[0.8,1.0454]",2026-03-31,,2026-04-09,,,False,2026-08-07
trend_ma60_episode,601009,2026-04-15,0.8116,"[0.8,1.0454]",2026-04-16,,2026-05-12,,,False,2026-08-07
trend_ma60_episode,601009,2026-07-28,0.8164,"[0.8,1.0454]",2026-07-29,,,,,False,2026-08-07
trend_stop_episode,601009,2014-05-30,1.0453,"[0.8,1.0454]",2014-06-03,2015-06-17,,1.7091168045575968,1.618204804045512,True,2026-08-07
trend_ma60_nonoverlap,601009,2014-05-30,1.0453,"[0.8,1.0454]",2014-06-03,2015-06-17,2014-06-19,1.7091168045575968,1.618204804045512,True,2026-08-07
trend_ma60_nonoverlap,601009,2016-04-28,0.9103,"[0.8,1.0454]",2016-04-29,2017-05-11,2016-09-13,0.1445067287854227,0.14277215942891153,True,2026-08-07
trend_ma60_nonoverlap,601009,2020-05-20,0.8983,"[0.8,1.0454]",2020-05-21,2021-06-01,2020-09-23,0.43069902102706137,0.40988296488946663,True,2026-08-07
trend_ma60_nonoverlap,601009,2023-08-03,0.7854,"[0.6,0.8)",2023-08-04,2024-08-15,2023-08-31,0.22737655949920033,0.22455710955710972,True,2026-08-07
trend_ma60_nonoverlap,601009,2024-08-16,0.8179,"[0.8,1.0454]",2024-08-19,2025-08-29,2024-08-29,0.13810575890296506,0.13478307392996114,True,2026-08-07
trend_ma60_nonoverlap,601009,2025-11-03,0.8021,"[0.8,1.0454]",2025-11-04,,2025-12-26,,,False,2026-08-07
trend_ma60_episode,601077,2021-06-04,0.9613,"[0.8,1.0454]",2021-06-07,2022-06-20,2021-06-07,-0.017206650831354087,-0.016152019002375395,True,2026-08-07
trend_ma60_episode,601077,2021-06-08,0.9635,"[0.8,1.0454]",2021-06-09,2022-06-22,2021-07-01,-0.028940000000000077,-0.027764705882353025,True,2026-08-07
trend_ma60_episode,601077,2021-09-13,0.9243,"[0.8,1.0454]",2021-09-14,2022-09-27,2021-09-22,-0.028456991119031105,-0.027078085642317506,True,2026-08-07
trend_ma60_episode,601077,2021-12-23,0.8792,"[0.8,1.0454]",2021-12-24,2023-01-05,2022-01-27,-0.009478037488710456,-0.007161458333333259,True,2026-08-07
trend_ma60_episode,601077,2022-02-08,0.8908,"[0.8,1.0454]",2022-02-09,2023-02-20,2022-03-08,-0.04081260263974418,-0.039276807980049844,True,2026-08-07
trend_ma60_episode,601077,2022-04-18,0.7509,"[0.6,0.8)",2022-04-19,2023-04-27,2022-04-20,0.025368106325897255,0.023299748110831242,True,2026-08-07
trend_ma60_episode,601077,2022-06-22,0.7344,"[0.6,0.8)",2022-06-23,2023-07-04,2022-07-06,0.06298070537043188,0.05654040404040406,True,2026-08-07
trend_ma60_episode,601077,2022-09-22,0.691,"[0.6,0.8)",2022-09-23,2023-10-11,2022-09-26,0.19474199040396023,0.18445054945054928,True,2026-08-07
trend_ma60_episode,601077,2022-09-27,0.6929,"[0.6,0.8)",2022-09-28,2023-10-16,2022-09-29,0.2737999999999978,0.2587222222222221,True,2026-08-07
trend_ma60_episode,601077,2022-10-10,0.7165,"[0.6,0.8)",2022-10-11,2023-10-20,2022-10-21,0.24251472471190594,0.22903581267217632,True,2026-08-07
trend_ma60_episode,601077,2022-12-08,0.7444,"[0.6,0.8)",2022-12-09,2023-12-20,2022-12-19,0.23361843790012538,0.220771349862259,True,2026-08-07
trend_ma60_episode,601077,2023-01-04,0.7204,"[0.6,0.8)",2023-01-05,2024-01-16,2023-01-06,0.29718357335021084,0.28129213483146054,True,2026-08-07
trend_ma60_episode,601077,2023-01-31,0.7322,"[0.6,0.8)",2023-02-01,2024-02-05,2023-02-08,0.2708098591549275,0.2559444444444443,True,2026-08-07
trend_ma60_episode,601077,2023-02-09,0.7302,"[0.6,0.8)",2023-02-10,2024-02-22,2023-02-17,0.34405995751042284,0.32441340782122885,True,2026-08-07
trend_ma60_episode,601077,2023-02-20,0.7342,"[0.6,0.8)",2023-02-21,2024-03-04,2023-03-29,0.3321820869971186,0.3125414364640884,True,2026-08-07
trend_ma60_episode,601077,2023-03-31,0.6562,"[0.6,0.8)",2023-04-03,2024-04-16,2023-06-19,0.34997506349572527,0.32825136612021844,True,2026-08-07
trend_stop_episode,601077,2021-06-04,0.9613,"[0.8,1.0454]",2021-06-07,2022-06-20,2021-06-07,-0.017206650831354087,-0.016152019002375395,True,2026-08-07
trend_stop_episode,601077,2021-06-08,0.9635,"[0.8,1.0454]",2021-06-09,2022-06-22,2021-07-01,-0.028940000000000077,-0.027764705882353025,True,2026-08-07
trend_stop_episode,601077,2021-09-13,0.9243,"[0.8,1.0454]",2021-09-14,2022-09-27,2021-09-22,-0.028456991119031105,-0.027078085642317506,True,2026-08-07
trend_stop_episode,601077,2021-12-23,0.8792,"[0.8,1.0454]",2021-12-24,2023-01-05,2022-03-09,-0.009478037488710456,-0.007161458333333259,True,2026-08-07
trend_stop_episode,601077,2022-04-18,0.7509,"[0.6,0.8)",2022-04-19,2023-04-27,2022-04-20,0.025368106325897255,0.023299748110831242,True,2026-08-07
trend_stop_episode,601077,2022-06-22,0.7344,"[0.6,0.8)",2022-06-23,2023-07-04,2022-07-06,0.06298070537043188,0.05654040404040406,True,2026-08-07
trend_stop_episode,601077,2022-09-22,0.691,"[0.6,0.8)",2022-09-23,2023-10-11,2022-09-26,0.19474199040396023,0.18445054945054928,True,2026-08-07
trend_stop_episode,601077,2022-09-27,0.6929,"[0.6,0.8)",2022-09-28,2023-10-16,2022-09-29,0.2737999999999978,0.2587222222222221,True,2026-08-07
trend_stop_episode,601077,2022-10-10,0.7165,"[0.6,0.8)",2022-10-11,2023-10-20,2022-10-21,0.24251472471190594,0.22903581267217632,True,2026-08-07
trend_stop_episode,601077,2022-12-08,0.7444,"[0.6,0.8)",2022-12-09,2023-12-20,2022-12-19,0.23361843790012538,0.220771349862259,True,2026-08-07
trend_stop_episode,601077,2023-01-04,0.7204,"[0.6,0.8)",2023-01-05,2024-01-16,2023-01-06,0.29718357335021084,0.28129213483146054,True,2026-08-07
trend_stop_episode,601077,2023-01-31,0.7322,"[0.6,0.8)",2023-02-01,2024-02-05,,0.2708098591549275,0.2559444444444443,True,2026-08-07
trend_ma60_nonoverlap,601077,2021-06-04,0.9613,"[0.8,1.0454]",2021-06-07,2022-06-20,2021-06-07,-0.017206650831354087,-0.016152019002375395,True,2026-08-07
trend_ma60_nonoverlap,601077,2022-06-22,0.7344,"[0.6,0.8)",2022-06-23,2023-07-04,2022-07-06,0.06298070537043188,0.05654040404040406,True,2026-08-07
trend_ma60_episode,601088,2011-11-09,0.8314,"[0.8,1.0454]",2011-11-10,2012-11-21,2011-11-22,-0.1656049020104311,-0.16215213358070502,True,2026-08-07
trend_ma60_episode,601088,2012-02-02,0.8209,"[0.8,1.0454]",2012-02-03,2013-02-08,2012-03-14,-0.05796834527152239,-0.058866544789762276,True,2026-08-07
trend_ma60_episode,601088,2012-05-29,0.7959,"[0.6,0.8)",2012-05-30,2013-06-14,2012-05-30,-0.2492608876483503,-0.24214907302307975,True,2026-08-07
trend_ma60_episode,601088,2012-10-09,0.6627,"[0.6,0.8)",2012-10-10,2013-10-28,2012-11-13,-0.25008359533958013,-0.25152571926765477,True,2026-08-07
trend_ma60_episode,601088,2012-12-25,0.6672,"[0.6,0.8)",2012-12-26,2014-01-14,2013-02-21,-0.3560229823053608,-0.35338034010783903,True,2026-08-07
trend_ma60_episode,601088,2013-09-02,0.5402,"(0,0.6)",2013-09-03,2014-09-12,2013-10-10,-0.033475855045114744,-0.0394814378314674,True,2026-08-07
trend_ma60_episode,601088,2013-10-21,0.5509,"(0,0.6)",2013-10-22,2014-10-29,2013-10-24,-0.07295943204177524,-0.07656065959952885,True,2026-08-07
trend_ma60_episode,601088,2013-12-10,0.53,"(0,0.6)",2013-12-11,2014-12-18,2013-12-11,0.16334299645607642,0.14675560946027888,True,2026-08-07
trend_ma60_episode,601088,2014-04-15,0.4406,"(0,0.6)",2014-04-16,2015-04-24,2014-05-06,0.6650541412621749,0.6246575342465752,True,2026-08-07
trend_ma60_episode,601088,2014-05-12,0.4326,"(0,0.6)",2014-05-13,2015-05-20,2014-10-16,0.5085844555105448,0.4785318559556788,True,2026-08-07
trend_ma60_episode,601088,2014-11-25,0.4511,"(0,0.6)",2014-11-26,2015-12-04,2015-02-06,-0.0046152356125800376,0.012148337595907943,True,2026-08-07
trend_ma60_episode,601088,2015-04-07,0.7667,"[0.6,0.8)",2015-04-08,2016-04-14,2015-05-18,-0.2423944681018967,-0.230291447682752,True,2026-08-07
trend_ma60_episode,601088,2015-05-25,0.739,"[0.6,0.8)",2015-05-26,2016-06-01,2015-05-28,-0.3549773136422686,-0.3414414414414413,True,2026-08-07
trend_ma60_episode,601088,2015-06-01,0.7602,"[0.6,0.8)",2015-06-02,2016-06-08,2015-06-19,-0.3712018317239135,-0.3579595426561125,True,2026-08-07
trend_ma60_episode,601088,2015-06-24,0.7882,"[0.6,0.8)",2015-06-25,2016-07-04,2015-06-26,-0.3214119832791452,-0.32141198327914544,True,2026-08-07
trend_ma60_episode,601088,2015-11-18,0.5069,"(0,0.6)",2015-11-19,2016-11-28,2015-11-24,0.15719290582252166,0.1522292993630574,True,2026-08-07
trend_ma60_episode,601088,2016-03-22,0.4637,"(0,0.6)",2016-03-23,2017-03-31,2016-03-24,0.38804585833226257,0.38008415147265073,True,2026-08-07
trend_ma60_episode,601088,2016-03-30,0.5585,"(0,0.6)",2016-03-31,2017-04-12,2016-05-06,0.3997916556754173,0.3918918918918919,True,2026-08-07
trend_ma60_episode,601088,2016-07-12,0.5928,"(0,0.6)",2016-07-13,2017-10-27,2016-09-28,0.4152716112531969,0.41605351170568583,True,2026-08-07
trend_ma60_episode,601088,2016-09-29,0.59,"(0,0.6)",2016-09-30,2018-01-15,2016-12-15,0.5808643962848306,0.5776315789473685,True,2026-08-07
trend_ma60_episode,601088,2017-02-09,0.6394,"[0.6,0.8)",2017-02-10,2018-05-24,2017-03-03,0.22226356802979175,0.2233294255568583,True,2026-08-07
trend_ma60_episode,601088,2017-03-20,0.6813,"[0.6,0.8)",2017-03-21,2018-07-03,2017-10-12,-0.03536793540945726,-0.03267973856209139,True,2026-08-07
trend_ma60_episode,601088,2020-05-28,0.5861,"(0,0.6)",2020-05-29,2021-06-09,2020-06-15,0.3621133600599722,0.3308913308913308,True,2026-08-07
trend_ma60_episode,601088,2020-07-02,0.564,"(0,0.6)",2020-07-03,2021-07-13,2020-07-31,0.23466220833321416,0.23362720403022696,True,2026-08-07
trend_ma60_episode,601088,2020-08-14,0.5834,"(0,0.6)",2020-08-17,2021-08-25,2020-08-26,0.24116737481752515,0.23860087445346645,True,2026-08-07
trend_ma60_episode,601088,2020-08-28,0.5882,"(0,0.6)",2020-08-31,2021-09-08,2021-01-05,0.48826821175306967,0.4616336633663365,True,2026-08-07
trend_ma60_episode,601088,2021-01-07,0.6591,"[0.6,0.8)",2021-01-08,2022-01-19,2021-01-25,0.3915751692405347,0.3590982286634461,True,2026-08-07
trend_ma60_episode,601088,2021-03-15,0.693,"[0.6,0.8)",2021-03-16,2022-03-25,2021-03-24,0.5741619292438871,0.5225840336134455,True,2026-08-07
trend_ma60_episode,601088,2021-03-29,0.7425,"[0.6,0.8)",2021-03-30,2022-04-12,2021-06-21,0.673826055927571,0.6066699362432564,True,2026-08-07
trend_ma60_episode,601088,2021-06-25,0.7352,"[0.6,0.8)",2021-06-28,2022-07-08,2021-06-28,0.877156423564478,0.79440203562341,True,2026-08-07
trend_ma60_episode,601088,2021-08-31,0.7609,"[0.6,0.8)",2021-09-01,2022-09-14,2021-10-28,0.8015060825961844,0.7864823348694316,True,2026-08-07
trend_ma60_episode,601088,2021-12-20,0.7981,"[0.6,0.8)",2021-12-21,2022-12-30,2022-06-22,0.353114010562287,0.35855855855855867,True,2026-08-07
trend_ma60_episode,601088,2022-06-30,1.0075,"[0.8,1.0454]",2022-07-01,2023-07-12,2022-07-11,0.01573698708127047,0.011775362318840576,True,2026-08-07
trend_ma60_episode,601088,2022-07-18,1.0006,"[0.8,1.0454]",2022-07-19,2023-07-28,2022-07-21,0.0276207771831809,0.02891326021934204,True,2026-08-07
trend_ma60_episode,601088,2022-09-01,0.9408,"[0.8,1.0454]",2022-09-02,2023-09-13,2022-10-24,0.07418876004617059,0.07012393998695376,True,2026-08-07
trend_ma60_episode,601088,2023-03-15,0.8172,"[0.8,1.0454]",2023-03-16,2024-03-27,2023-03-16,0.5075962292046308,0.47610556348074184,True,2026-08-07
trend_ma60_episode,601088,2023-03-17,0.8095,"[0.8,1.0454]",2023-03-20,2024-03-29,2023-03-27,0.47572304268553633,0.4443288241415193,True,2026-08-07
trend_ma60_episode,601088,2023-04-14,0.7084,"[0.6,0.8)",2023-04-17,2024-04-29,2023-05-31,0.4616783877852133,0.430785123966942,True,2026-08-07
trend_ma60_episode,601088,2023-06-12,0.7148,"[0.6,0.8)",2023-06-13,2024-06-26,2023-07-24,0.6075956921701495,0.5631330182309249,True,2026-08-07
trend_ma60_episode,601088,2023-07-26,0.7261,"[0.6,0.8)",2023-07-27,2024-08-07,2023-08-11,0.44135166194415776,0.4496124031007753,True,2026-08-07
trend_ma60_episode,601088,2023-08-23,0.7156,"[0.6,0.8)",2023-08-24,2024-09-04,2023-11-06,0.5004026035193407,0.507371449119022,True,2026-08-07
