group,horizon,code,signal_date,exec_date,pv,held,break_date,end_date,calendar_days,return,corrected_return,complete,missing_reason
rank1_daily,750,601225,2022-05-16,2022-05-17,0.4987,1,,2025-06-19,1129,0.46216397684835653,0.4621639768483512,True,
rank1_daily,750,601225,2022-05-17,2022-05-18,0.4998,1,,2025-06-20,1129,0.49547710676040646,0.49547710676040113,True,
rank1_daily,750,601225,2022-05-18,2022-05-19,0.4929,1,,2025-06-23,1131,0.5496345446599531,0.5496345446599478,True,
rank1_daily,750,601225,2022-05-19,2022-05-20,0.4966,1,,2025-06-24,1131,0.4854042139279686,0.48540421392796373,True,
rank1_daily,750,601225,2022-05-20,2022-05-23,0.5151,1,,2025-06-25,1129,0.43753329093655946,0.43753329093655435,True,
rank1_daily,750,601225,2022-05-23,2022-05-24,0.5252,1,,2025-06-26,1129,0.422749837198225,0.42274983719822035,True,
rank1_daily,750,601225,2022-05-24,2022-05-25,0.5244,1,,2025-06-27,1129,0.41190465852115876,0.4119046585211541,True,
rank1_daily,750,601225,2022-05-25,2022-05-26,0.5348,1,,2025-06-30,1131,0.3569327358870915,0.35693273588708685,True,
rank1_daily,750,601225,2022-05-26,2022-05-27,0.5547,1,,2025-07-01,1131,0.3464178536018203,0.34641785360181565,True,
rank1_daily,750,601225,2022-05-27,2022-05-30,0.5593,1,,2025-07-02,1129,0.3997238524734428,0.39972385247343745,True,
rank1_daily,750,601225,2022-05-30,2022-05-31,0.5489,1,,2025-07-03,1129,0.3833781846504638,0.3833781846504589,True,
rank1_daily,750,601225,2022-05-31,2022-06-01,0.5481,1,,2025-07-04,1129,0.35621215336712586,0.3562121533671212,True,
rank1_daily,750,601225,2022-06-01,2022-06-02,0.5588,1,,2025-07-07,1131,0.3815549997515877,0.3815549997515826,True,
rank1_daily,750,601225,2022-06-02,2022-06-06,0.5417,1,,2025-07-08,1128,0.339423475141551,0.3394234751415466,True,
rank1_daily,750,601225,2022-07-14,2022-07-15,0.6049,1,,2025-08-18,1130,0.39586532714783673,0.3958653271478325,True,
rank1_daily,750,601225,2022-07-18,2022-07-19,0.6076,1,,2025-08-20,1128,0.3874211354415378,0.3874211354415329,True,
rank1_daily,750,601225,2022-08-08,2022-08-09,0.5983,1,,2025-09-10,1128,0.24682212120239155,0.246822121202388,True,
rank1_daily,750,601225,2022-08-09,2022-08-10,0.6127,1,,2025-09-11,1128,0.2793812309004393,0.27938123090043576,True,
rank1_daily,750,601225,2022-08-10,2022-08-11,0.6019,1,,2025-09-12,1128,0.28127591591399415,0.2812759159139908,True,
rank1_daily,750,601225,2022-08-11,2022-08-12,0.6022,1,,2025-09-15,1130,0.237060449941624,0.23706044994162112,True,
rank1_daily,750,601225,2022-08-15,2022-08-16,0.6328,1,,2025-09-17,1128,0.25953004370943455,0.25953004370943145,True,
rank1_daily,750,601225,2022-08-16,2022-08-17,0.6301,1,,2025-09-18,1128,0.22434092937986572,0.2243409293798626,True,
rank1_daily,750,601225,2022-08-17,2022-08-18,0.6289,1,,2025-09-19,1128,0.2791034025112453,0.2791034025112422,True,
rank1_daily,750,601225,2022-08-18,2022-08-19,0.6178,1,,2025-09-22,1130,0.23189861074669782,0.2318986107466947,True,
rank1_daily,750,601225,2022-08-19,2022-08-22,0.6337,1,,2025-09-23,1128,0.21171790993575268,0.2117179099357498,True,
rank1_daily,750,601225,2022-08-22,2022-08-23,0.6503,1,,2025-09-24,1128,0.1716814121708501,0.1716814121708472,True,
rank1_daily,750,601225,2022-08-23,2022-08-24,0.6689,1,,2025-09-25,1128,0.1702315881991776,0.1702315881991745,True,
rank1_daily,750,601225,2022-08-24,2022-08-25,0.6668,1,,2025-09-26,1128,0.09439013282217013,0.09439013282216724,True,
rank1_daily,750,601225,2022-08-25,2022-08-26,0.7095,1,,2025-09-29,1130,0.1261985770084575,0.1261985770084546,True,
rank1_daily,750,601225,2022-08-26,2022-08-29,0.6806,1,,2025-09-30,1128,0.10094730030227539,0.1009473003022725,True,
rank1_daily,750,601225,2022-08-29,2022-08-30,0.6942,1,,2025-10-09,1136,0.18298593894362392,0.18298593894362103,True,
rank1_daily,750,601225,2022-09-01,2022-09-02,0.8286,1,,2025-10-14,1138,0.1731441466630972,0.17314414666309474,True,
rank1_daily,750,601225,2023-03-27,2023-03-28,0.6633,1,,2026-05-07,1136,0.5809262029664959,0.5809262029664926,True,
rank1_daily,750,601225,2023-08-23,2023-08-24,0.4150,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-08-24,2023-08-25,0.4132,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-08-25,2023-08-28,0.4129,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-08-28,2023-08-29,0.4276,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-08-29,2023-08-30,0.4210,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-08-30,2023-08-31,0.4010,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-08-31,2023-09-01,0.3991,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-09-01,2023-09-04,0.4240,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-09-04,2023-09-05,0.4350,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-09-05,2023-09-06,0.4382,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-09-06,2023-09-07,0.4365,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-09-07,2023-09-08,0.4398,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-09-08,2023-09-11,0.4353,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-09-11,2023-09-12,0.4319,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-09-12,2023-09-13,0.4293,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-09-22,2023-09-25,0.4490,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-09-25,2023-09-26,0.4499,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-09-26,2023-09-27,0.4461,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-09-27,2023-09-28,0.4410,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-09-28,2023-10-09,0.4427,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-10-09,2023-10-10,0.4499,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-10-10,2023-10-11,0.4446,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-10-13,2023-10-16,0.4434,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-10-16,2023-10-17,0.4482,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-10-17,2023-10-18,0.4485,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-10-18,2023-10-19,0.4487,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-09,2023-11-10,0.4115,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-10,2023-11-13,0.4187,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-13,2023-11-14,0.4174,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-14,2023-11-15,0.4128,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-15,2023-11-16,0.4158,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-16,2023-11-17,0.4164,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-17,2023-11-20,0.4183,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-20,2023-11-21,0.4176,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-21,2023-11-22,0.4187,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-22,2023-11-23,0.4232,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-23,2023-11-24,0.4312,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-24,2023-11-27,0.4357,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-27,2023-11-28,0.4357,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-28,2023-11-29,0.4359,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-29,2023-11-30,0.4432,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-11-30,2023-12-01,0.4409,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-12-18,2023-12-19,0.4432,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-12-19,2023-12-20,0.4450,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-12-21,2023-12-22,0.4545,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-12-28,2023-12-29,0.4651,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2023-12-29,2024-01-02,0.4728,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-01-22,2024-01-23,0.5106,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-01-23,2024-01-24,0.5172,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-01-24,2024-01-25,0.5280,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-02-01,2024-02-02,0.5416,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-02-02,2024-02-05,0.5443,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-02-05,2024-02-06,0.5545,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-06-06,2024-06-07,0.4604,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-06-07,2024-06-11,0.4613,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-06-11,2024-06-12,0.4587,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-06-12,2024-06-13,0.4802,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-06-13,2024-06-14,0.4785,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-06-14,2024-06-17,0.4728,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-06-17,2024-06-18,0.4675,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-06-18,2024-06-19,0.4694,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-06-19,2024-06-20,0.4657,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-06-20,2024-06-21,0.4764,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-06-24,2024-06-25,0.4664,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-06-25,2024-06-26,0.4628,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-06-28,2024-07-01,0.4554,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-07-01,2024-07-02,0.4748,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-07-02,2024-07-03,0.4736,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-07-03,2024-07-04,0.4630,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-07-04,2024-07-05,0.4644,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-07-05,2024-07-08,0.4603,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-07-08,2024-07-09,0.4665,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2024-07-09,2024-07-10,0.4702,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-05-15,2025-05-16,0.4412,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-05-16,2025-05-19,0.4441,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-05-19,2025-05-20,0.4467,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-05-20,2025-05-21,0.4419,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-05-21,2025-05-22,0.4625,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-05-22,2025-05-23,0.4602,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-05-23,2025-05-26,0.4605,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-05-26,2025-05-27,0.4589,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-05-27,2025-05-28,0.4525,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-05-28,2025-05-29,0.4598,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-05-29,2025-05-30,0.4609,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-05-30,2025-06-03,0.4616,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-06-03,2025-06-04,0.4525,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-07-31,2025-08-01,0.4571,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-08-04,2025-08-05,0.4574,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-08-05,2025-08-06,0.4603,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-11-18,2025-11-19,0.5639,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2025-11-19,2025-11-20,0.5695,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-03-03,2026-03-04,0.6061,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-03-04,2026-03-05,0.6054,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-03-05,2026-03-06,0.6037,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-03-16,2026-03-17,0.6207,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-03-17,2026-03-18,0.6121,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-03-18,2026-03-19,0.6140,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-03-19,2026-03-20,0.6380,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-03-20,2026-03-23,0.6509,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-03-23,2026-03-24,0.6526,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-03-24,2026-03-25,0.6366,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-03-25,2026-03-26,0.6172,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-03-26,2026-03-27,0.6289,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-03-27,2026-03-30,0.6260,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-03-30,2026-03-31,0.6296,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-04-21,2026-04-22,0.6112,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-04-22,2026-04-23,0.6107,1,,,,,,False,forward_incomplete
rank1_daily,750,601225,2026-04-23,2026-04-24,0.6260,1,,,,,,False,forward_incomplete
rank1_ma60_episode,750,601225,2016-04-29,2016-05-03,0.4450,0,2016-05-09,2019-05-31,1123,0.8845295004312597,0.8845295004312583,True,
rank1_ma60_episode,750,601225,2016-06-27,2016-06-28,0.4903,0,2016-09-12,2019-07-25,1122,0.8921528539157766,0.8921528539157755,True,
rank1_ma60_episode,750,601225,2016-11-01,2016-11-02,0.5836,0,2016-11-29,2019-11-28,1121,0.4690049106845473,0.4690049106845471,True,
rank1_ma60_episode,750,601225,2017-02-17,2017-02-20,0.5120,0,2017-05-04,2020-03-18,1122,0.3722999494002326,0.37229994940023303,True,
rank1_ma60_episode,750,601225,2018-09-12,2018-09-13,0.8978,1,2018-11-12,2021-10-22,1135,1.0479327204568212,1.047932720456823,True,
rank1_ma60_episode,750,601225,2019-05-16,2019-05-17,0.5093,1,2019-05-17,2022-06-20,1130,1.5360626155534134,1.5360626155534125,True,
rank1_ma60_episode,750,601225,2019-07-11,2019-07-12,0.5018,1,2019-08-29,2022-08-12,1127,1.8599698988864768,1.8599698988864746,True,
rank1_ma60_episode,750,601225,2019-09-02,2019-09-03,0.5137,1,2019-09-20,2022-10-12,1135,1.9424618065416919,1.9424618065416865,True,
rank1_ma60_episode,750,601225,2019-12-23,2019-12-24,0.4554,0,2020-01-21,2023-02-01,1135,1.6710653406789029,1.6710653406788976,True,
rank1_ma60_episode,750,601225,2020-07-07,2020-07-08,0.3294,0,2020-12-14,2023-08-08,1126,1.6205993227077302,1.6205993227077213,True,
rank1_ma60_episode,750,601225,2021-01-19,2021-01-20,0.4114,1,2021-02-01,2024-02-28,1134,2.0374007022962926,2.037400702296272,True,
rank1_ma60_episode,750,601225,2021-02-18,2021-02-19,0.4210,1,2021-03-24,2024-03-22,1127,1.6454650502048036,1.6454650502047876,True,
rank1_ma60_episode,750,601225,2021-03-29,2021-03-30,0.4218,1,2021-04-12,2024-05-07,1134,1.8044302432654225,1.8044302432654074,True,
rank1_ma60_episode,750,601225,2021-04-15,2021-04-16,0.4140,1,2021-05-20,2024-05-23,1133,1.9305029969117284,1.9305029969117138,True,
rank1_ma60_episode,750,601225,2021-05-31,2021-06-01,0.4109,1,2021-06-21,2024-07-04,1129,1.986931258116948,1.9869312581169347,True,
rank1_ma60_episode,750,601225,2021-06-23,2021-06-24,0.4158,1,2021-07-02,2024-07-26,1128,1.6826437914941361,1.6826437914941246,True,
rank1_ma60_episode,750,601225,2021-08-27,2021-08-30,0.4176,1,2021-10-28,2024-10-10,1137,1.6018420125781674,1.6018420125781567,True,
rank1_ma60_episode,750,601225,2022-01-21,2022-01-24,0.4357,1,2022-03-15,2025-03-05,1136,0.798637669838552,0.7986376698385447,True,
rank1_ma60_episode,750,601225,2022-03-21,2022-03-22,0.4891,1,2022-08-05,2025-04-25,1130,0.6738731279332186,0.6738731279332117,True,
rank1_ma60_episode,750,601225,2022-08-08,2022-08-09,0.5983,1,2022-10-13,2025-09-10,1128,0.24682212120239155,0.246822121202388,True,
rank1_ma60_episode,750,601225,2023-03-27,2023-03-28,0.6633,1,2023-03-29,2026-05-07,1136,0.5809262029664959,0.5809262029664926,True,
rank1_ma60_episode,750,601225,2023-08-23,2023-08-24,0.4150,1,2023-11-06,,,,,False,forward_incomplete
rank1_ma60_episode,750,601225,2023-11-09,2023-11-10,0.4115,1,2024-04-24,,,,,False,forward_incomplete
rank1_ma60_episode,750,601225,2024-06-06,2024-06-07,0.4604,1,2024-07-22,,,,,False,forward_incomplete
rank1_ma60_episode,750,601225,2025-05-15,2025-05-16,0.4412,1,2025-06-10,,,,,False,forward_incomplete
rank1_ma60_episode,750,601225,2025-07-31,2025-08-01,0.4571,1,2025-09-02,,,,,False,forward_incomplete
rank1_ma60_episode,750,601225,2025-11-18,2025-11-19,0.5639,1,2025-12-09,,,,,False,forward_incomplete
rank1_ma60_episode,750,601225,2026-03-03,2026-03-04,0.6061,1,2026-05-07,,,,,False,forward_incomplete
rank1_stop_episode,750,601225,2016-04-29,2016-05-03,0.4450,0,2016-05-10,2019-05-31,1123,0.8845295004312597,0.8845295004312583,True,
rank1_stop_episode,750,601225,2016-06-27,2016-06-28,0.4903,0,,2019-07-25,1122,0.8921528539157766,0.8921528539157755,True,
rank1_ma60_nonoverlap,750,601225,2016-04-29,2016-05-03,0.4450,0,2016-05-09,2019-05-31,1123,0.8845295004312597,0.8845295004312583,True,
rank1_ma60_nonoverlap,750,601225,2019-07-11,2019-07-12,0.5018,1,2019-08-29,2022-08-12,1127,1.8599698988864768,1.8599698988864746,True,
rank1_ma60_nonoverlap,750,601225,2023-03-27,2023-03-28,0.6633,1,2023-03-29,2026-05-07,1136,0.5809262029664959,0.5809262029664926,True,
rank1_daily,250,601229,2023-08-16,2023-08-17,0.7118,0,,2024-08-28,377,0.3448591785103057,0.34485917851030656,True,
rank1_daily,250,601229,2024-07-10,2024-07-11,0.6647,1,,2025-07-23,377,0.5635142804365609,0.5635142804365607,True,
rank1_daily,250,601229,2024-07-23,2024-07-24,0.6821,1,,2025-08-05,377,0.47895518775702417,0.4789551877570237,True,
rank1_daily,250,601229,2024-07-29,2024-07-30,0.6766,1,,2025-08-11,377,0.4963532726390427,0.4963532726390425,True,
rank1_daily,250,601229,2024-08-01,2024-08-02,0.6657,1,,2025-08-14,377,0.4602638261487666,0.4602638261487664,True,
rank1_daily,250,601229,2024-08-16,2024-08-19,0.6738,1,,2025-08-29,375,0.3290475331337426,0.3290475331337426,True,
rank1_daily,250,601229,2024-08-19,2024-08-20,0.6837,1,,2025-09-01,377,0.31375599430685197,0.31375599430685197,True,
rank1_daily,250,601229,2024-08-20,2024-08-21,0.6874,1,,2025-09-02,377,0.3483151887920135,0.3483151887920133,True,
rank1_daily,250,601229,2024-08-21,2024-08-22,0.6810,1,,2025-09-03,377,0.3186099870620118,0.3186099870620114,True,
rank1_daily,250,601229,2024-08-22,2024-08-23,0.6892,1,,2025-09-04,377,0.3045436347806758,0.3045436347806756,True,
rank1_daily,250,601229,2024-08-26,2024-08-27,0.6937,1,,2025-09-08,377,0.2825723735633172,0.282572373563317,True,
rank1_daily,250,601229,2025-04-07,2025-04-08,0.8272,0,,2026-04-20,377,0.021457905866753224,0.021457905866754112,True,
rank1_ma60_episode,250,601229,2023-08-16,2023-08-17,0.7118,0,2023-10-19,2024-08-28,377,0.3448591785103057,0.34485917851030656,True,
rank1_ma60_episode,250,601229,2024-07-10,2024-07-11,0.6647,1,2024-08-06,2025-07-23,377,0.5635142804365609,0.5635142804365607,True,
rank1_ma60_episode,250,601229,2024-08-16,2024-08-19,0.6738,1,2024-08-29,2025-08-29,375,0.3290475331337426,0.3290475331337426,True,
rank1_ma60_episode,250,601229,2025-04-07,2025-04-08,0.8272,0,2025-07-23,2026-04-20,377,0.021457905866753224,0.021457905866754112,True,
rank1_stop_episode,250,601229,2023-08-16,2023-08-17,0.7118,0,2023-11-29,2024-08-28,377,0.3448591785103057,0.34485917851030656,True,
rank1_stop_episode,250,601229,2024-07-10,2024-07-11,0.6647,1,2024-09-04,2025-07-23,377,0.5635142804365609,0.5635142804365607,True,
rank1_stop_episode,250,601229,2025-04-07,2025-04-08,0.8272,0,2025-09-18,2026-04-20,377,0.021457905866753224,0.021457905866754112,True,
rank1_ma60_nonoverlap,250,601229,2023-08-16,2023-08-17,0.7118,0,2023-10-19,2024-08-28,377,0.3448591785103057,0.34485917851030656,True,
rank1_ma60_nonoverlap,250,601229,2025-04-07,2025-04-08,0.8272,0,2025-07-23,2026-04-20,377,0.021457905866753224,0.021457905866754112,True,
rank1_daily,750,601229,2023-08-16,2023-08-17,0.7118,0,,,,,,False,forward_incomplete
rank1_daily,750,601229,2024-07-10,2024-07-11,0.6647,1,,,,,,False,forward_incomplete
rank1_daily,750,601229,2024-07-23,2024-07-24,0.6821,1,,,,,,False,forward_incomplete
rank1_daily,750,601229,2024-07-29,2024-07-30,0.6766,1,,,,,,False,forward_incomplete
rank1_daily,750,601229,2024-08-01,2024-08-02,0.6657,1,,,,,,False,forward_incomplete
rank1_daily,750,601229,2024-08-16,2024-08-19,0.6738,1,,,,,,False,forward_incomplete
rank1_daily,750,601229,2024-08-19,2024-08-20,0.6837,1,,,,,,False,forward_incomplete
rank1_daily,750,601229,2024-08-20,2024-08-21,0.6874,1,,,,,,False,forward_incomplete
rank1_daily,750,601229,2024-08-21,2024-08-22,0.6810,1,,,,,,False,forward_incomplete
rank1_daily,750,601229,2024-08-22,2024-08-23,0.6892,1,,,,,,False,forward_incomplete
rank1_daily,750,601229,2024-08-26,2024-08-27,0.6937,1,,,,,,False,forward_incomplete
rank1_daily,750,601229,2025-04-07,2025-04-08,0.8272,0,,,,,,False,forward_incomplete
rank1_ma60_episode,750,601229,2023-08-16,2023-08-17,0.7118,0,2023-10-19,,,,,False,forward_incomplete
rank1_ma60_episode,750,601229,2024-07-10,2024-07-11,0.6647,1,2024-08-06,,,,,False,forward_incomplete
rank1_ma60_episode,750,601229,2024-08-16,2024-08-19,0.6738,1,2024-08-29,,,,,False,forward_incomplete
rank1_ma60_episode,750,601229,2025-04-07,2025-04-08,0.8272,0,2025-07-23,,,,,False,forward_incomplete
rank1_stop_episode,750,601229,2023-08-16,2023-08-17,0.7118,0,2023-11-29,,,,,False,forward_incomplete
rank1_stop_episode,750,601229,2024-07-10,2024-07-11,0.6647,1,2024-09-04,,,,,False,forward_incomplete
rank1_stop_episode,750,601229,2025-04-07,2025-04-08,0.8272,0,2025-09-18,,,,,False,forward_incomplete
rank1_ma60_nonoverlap,750,601229,2023-08-16,2023-08-17,0.7118,0,2023-10-19,,,,,False,forward_incomplete
rank1_daily,250,601288,2022-05-05,2022-05-06,0.7206,0,,2023-05-16,375,0.2687669280114042,0.2687669280114071,True,
rank1_daily,250,601288,2022-05-09,2022-05-10,0.7183,0,,2023-05-18,373,0.28365132967496853,0.2836513296749714,True,
rank1_daily,250,601288,2022-05-10,2022-05-11,0.7230,0,,2023-05-19,373,0.2758156331670232,0.27581563316702606,True,
rank1_daily,250,601288,2022-08-01,2022-08-02,0.6531,0,,2023-08-11,374,0.3117868955411345,0.31178689554113626,True,
rank1_daily,250,601288,2022-08-04,2022-08-05,0.6577,0,,2023-08-16,376,0.300028589058001,0.300028589058003,True,
rank1_daily,250,601288,2022-08-31,2022-09-01,0.6370,1,,2023-09-12,376,0.29498732072334244,0.29498732072334466,True,
rank1_daily,250,601288,2022-09-02,2022-09-05,0.6326,1,,2023-09-14,374,0.31293496271748134,0.31293496271748333,True,
rank1_daily,250,601288,2022-09-05,2022-09-06,0.6348,1,,2023-09-15,374,0.30168123446561745,0.30168123446561923,True,
rank1_daily,250,601288,2022-09-06,2022-09-07,0.6348,1,,2023-09-18,376,0.30628081479941804,0.3062808147994198,True,
rank1_daily,250,601288,2022-09-07,2022-09-08,0.6326,1,,2023-09-19,376,0.32886780295156925,0.32886780295157103,True,
rank1_daily,250,601288,2022-09-16,2022-09-19,0.6370,1,,2023-09-27,373,0.32148309079729454,0.3214830907972963,True,
rank1_daily,250,601288,2022-09-19,2022-09-20,0.6415,1,,2023-09-28,373,0.3504473902236951,0.35044739022369686,True,
rank1_daily,250,601288,2022-09-26,2022-09-27,0.6370,1,,2023-10-13,381,0.4003932654333817,0.4003932654333837,True,
rank1_daily,250,601288,2022-12-27,2022-12-28,0.6827,0,,2024-01-09,377,0.3665906693711969,0.36659066937119844,True,
rank1_ma60_episode,250,601288,2022-05-05,2022-05-06,0.7206,0,2022-05-17,2023-05-16,375,0.2687669280114042,0.2687669280114071,True,
rank1_ma60_episode,250,601288,2022-08-01,2022-08-02,0.6531,0,2022-08-02,2023-08-11,374,0.3117868955411345,0.31178689554113626,True,
rank1_ma60_episode,250,601288,2022-08-04,2022-08-05,0.6577,0,2022-09-27,2023-08-16,376,0.300028589058001,0.300028589058003,True,
rank1_ma60_episode,250,601288,2022-12-27,2022-12-28,0.6827,0,2023-07-10,2024-01-09,377,0.3665906693711969,0.36659066937119844,True,
rank1_stop_episode,250,601288,2022-05-05,2022-05-06,0.7206,0,2022-05-17,2023-05-16,375,0.2687669280114042,0.2687669280114071,True,
rank1_stop_episode,250,601288,2022-08-01,2022-08-02,0.6531,0,2022-08-02,2023-08-11,374,0.3117868955411345,0.31178689554113626,True,
rank1_stop_episode,250,601288,2022-08-04,2022-08-05,0.6577,0,2022-10-27,2023-08-16,376,0.300028589058001,0.300028589058003,True,
rank1_stop_episode,250,601288,2022-12-27,2022-12-28,0.6827,0,,2024-01-09,377,0.3665906693711969,0.36659066937119844,True,
rank1_ma60_nonoverlap,250,601288,2022-05-05,2022-05-06,0.7206,0,2022-05-17,2023-05-16,375,0.2687669280114042,0.2687669280114071,True,
rank1_daily,750,601288,2022-05-05,2022-05-06,0.7206,0,,2025-06-10,1131,1.2744897098861827,1.2744897098861814,True,
rank1_daily,750,601288,2022-05-09,2022-05-10,0.7183,0,,2025-06-12,1129,1.2490412220174472,1.2490412220174463,True,
rank1_daily,750,601288,2022-05-10,2022-05-11,0.7230,0,,2025-06-13,1129,1.2663954404559825,1.2663954404559816,True,
