cohort,arm,method,horizon,code,n,median
old_rank1_filter,MA60_1,ma60_nonoverlap,250,002833,1,0.18184578090998227
old_rank1_filter,MA60_1,ma60_nonoverlap,250,300750,1,1.1909990817800011
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600000,1,-0.21379269391027245
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600016,1,-0.21351740416039833
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600031,1,0.12976640048711485
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600036,1,0.4058307424525973
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600066,3,0.4853063606824266
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600176,1,0.16293481254560116
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600188,2,-0.06226897467064685
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600271,1,0.4391338151870303
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600309,6,0.20599716263071155
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600519,2,0.43693983840130934
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600566,1,-0.16009683007510156
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600585,6,0.08605200210342723
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600660,2,0.6259495384410941
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600690,1,0.6600166131112426
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600809,1,0.2518318991984674
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600897,5,0.033451787424830126
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600919,2,0.23680950041912785
old_rank1_filter,MA60_1,ma60_nonoverlap,250,600938,2,0.18680988483484529
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601009,3,0.19249077589859542
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601077,1,0.06298070537043388
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601088,7,0.3947190250507786
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601166,1,0.4381664666685272
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601169,3,-0.014685207603318928
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601187,1,0.35042649272735016
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601225,6,0.3081106581197842
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601229,2,0.18315854218852945
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601288,1,0.2687669280114042
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601328,2,0.23846574916425978
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601398,2,0.13386743201705764
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601818,2,0.11346414080297351
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601825,1,-0.0717703349282296
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601838,2,0.13496840464558535
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601916,1,0.028816041455446362
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601939,1,0.3284161829216772
old_rank1_filter,MA60_1,ma60_nonoverlap,250,601988,1,0.49265853658536596
old_rank1_filter,MA60_1,ma60_nonoverlap,250,603279,1,0.2119515331733388
old_rank1_filter,MA60_1,ma60_nonoverlap,750,000022,1,1.395870736086176
old_rank1_filter,MA60_1,ma60_nonoverlap,750,000333,2,1.8404590139670292
old_rank1_filter,MA60_1,ma60_nonoverlap,750,000338,3,0.14578495954568482
old_rank1_filter,MA60_1,ma60_nonoverlap,750,000568,1,2.207018622120913
old_rank1_filter,MA60_1,ma60_nonoverlap,750,000651,4,0.6669722938937033
old_rank1_filter,MA60_1,ma60_nonoverlap,750,000786,1,1.2241587642799336
old_rank1_filter,MA60_1,ma60_nonoverlap,750,000792,2,-0.3755870938070758
old_rank1_filter,MA60_1,ma60_nonoverlap,750,000858,1,2.488412378052545
old_rank1_filter,MA60_1,ma60_nonoverlap,750,000933,1,0.13161292783642797
old_rank1_filter,MA60_1,ma60_nonoverlap,750,002001,1,0.396093639977541
old_rank1_filter,MA60_1,ma60_nonoverlap,750,002024,1,0.4718779463724374
old_rank1_filter,MA60_1,ma60_nonoverlap,750,002128,2,1.1029711399965287
old_rank1_filter,MA60_1,ma60_nonoverlap,750,002152,1,0.8251902803734186
old_rank1_filter,MA60_1,ma60_nonoverlap,750,002304,1,1.5934739527066224
old_rank1_filter,MA60_1,ma60_nonoverlap,750,002466,1,1.3495859397548604
old_rank1_filter,MA60_1,ma60_nonoverlap,750,002508,1,0.7713338788619684
old_rank1_filter,MA60_1,ma60_nonoverlap,750,002833,1,0.25152916577177087
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600000,1,-0.20808217404192353
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600016,1,-0.11073595004099579
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600031,1,0.45144642391439116
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600066,2,0.6650811783741538
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600188,1,0.18148972288396203
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600271,1,2.1160859295595555
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600309,3,1.0953364127068586
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600519,1,2.1240252993979043
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600566,1,0.33537793429607365
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600585,3,0.62210590429431
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600660,1,1.186901170151378
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600690,1,0.9751125462770998
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600809,1,0.4226115160106889
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600897,2,0.611877734158194
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600919,1,0.9075333623521871
old_rank1_filter,MA60_1,ma60_nonoverlap,750,600938,1,1.1395955178794903
old_rank1_filter,MA60_1,ma60_nonoverlap,750,601009,1,0.30348407370841657
old_rank1_filter,MA60_1,ma60_nonoverlap,750,601077,1,1.1995287396525462
old_rank1_filter,MA60_1,ma60_nonoverlap,750,601088,3,0.08432073653501915
old_rank1_filter,MA60_1,ma60_nonoverlap,750,601169,1,0.4250981642484184
old_rank1_filter,MA60_1,ma60_nonoverlap,750,601225,3,0.8845295004312597
old_rank1_filter,MA60_1,ma60_nonoverlap,750,601288,1,1.2744897098861827
old_rank1_filter,MA60_1,ma60_nonoverlap,750,601328,1,0.809481215627575
old_rank1_filter,MA60_1,ma60_nonoverlap,750,601398,1,0.29610203256288026
old_rank1_filter,MA60_1,ma60_nonoverlap,750,601818,1,0.2529429033672175
old_rank1_filter,MA60_1,ma60_nonoverlap,750,601825,1,0.8844025736894576
old_rank1_filter,MA60_1,ma60_nonoverlap,750,601988,1,1.1052711313402375
old_rank1_filter,MA60_1,stop_episode,250,000001,2,0.13787672164346798
old_rank1_filter,MA60_1,stop_episode,250,000022,1,0.14362657091561926
old_rank1_filter,MA60_1,stop_episode,250,000063,1,0.26560149598753013
old_rank1_filter,MA60_1,stop_episode,250,000333,1,1.1928562638329185
old_rank1_filter,MA60_1,stop_episode,250,000338,4,-0.07200831415283482
old_rank1_filter,MA60_1,stop_episode,250,000568,1,0.6201915352416387
old_rank1_filter,MA60_1,stop_episode,250,000651,1,0.4558017637083924
old_rank1_filter,MA60_1,stop_episode,250,000661,1,-0.24505677973319961
old_rank1_filter,MA60_1,stop_episode,250,000786,1,0.5523158516476756
old_rank1_filter,MA60_1,stop_episode,250,000792,8,-0.20248614667859532
old_rank1_filter,MA60_1,stop_episode,250,000858,1,0.42617755913380395
old_rank1_filter,MA60_1,stop_episode,250,000933,2,-0.08903320393458819
old_rank1_filter,MA60_1,stop_episode,250,002001,3,-0.055137740074564956
old_rank1_filter,MA60_1,stop_episode,250,002024,3,0.5254906383938642
old_rank1_filter,MA60_1,stop_episode,250,002128,6,0.048704322073964745
old_rank1_filter,MA60_1,stop_episode,250,002152,4,0.3700601461612879
old_rank1_filter,MA60_1,stop_episode,250,002158,1,0.22083122149011625
old_rank1_filter,MA60_1,stop_episode,250,002236,2,0.10389905414552991
old_rank1_filter,MA60_1,stop_episode,250,002304,1,0.6834243324401266
old_rank1_filter,MA60_1,stop_episode,250,002466,4,0.6005506245890861
old_rank1_filter,MA60_1,stop_episode,250,002508,1,0.5485319459172853
old_rank1_filter,MA60_1,stop_episode,250,002648,2,0.12580157977476758
old_rank1_filter,MA60_1,stop_episode,250,002833,1,0.18184578090998227
old_rank1_filter,MA60_1,stop_episode,250,300750,1,1.1909990817800011
old_rank1_filter,MA60_1,stop_episode,250,600000,1,-0.21379269391027245
old_rank1_filter,MA60_1,stop_episode,250,600016,1,-0.21351740416039833
old_rank1_filter,MA60_1,stop_episode,250,600031,2,0.11819606798466764
old_rank1_filter,MA60_1,stop_episode,250,600036,1,0.4058307424525973
old_rank1_filter,MA60_1,stop_episode,250,600066,2,0.2807962261690319
old_rank1_filter,MA60_1,stop_episode,250,600176,2,0.2904880356881929
old_rank1_filter,MA60_1,stop_episode,250,600188,2,-0.06226897467064685
old_rank1_filter,MA60_1,stop_episode,250,600271,3,0.4391338151870303
old_rank1_filter,MA60_1,stop_episode,250,600309,4,0.19858708867506725
old_rank1_filter,MA60_1,stop_episode,250,600519,1,0.3615331542244409
old_rank1_filter,MA60_1,stop_episode,250,600566,1,-0.16009683007510156
old_rank1_filter,MA60_1,stop_episode,250,600585,3,0.031535005586208475
old_rank1_filter,MA60_1,stop_episode,250,600660,3,0.09313047319938916
old_rank1_filter,MA60_1,stop_episode,250,600690,1,0.6600166131112426
old_rank1_filter,MA60_1,stop_episode,250,600809,1,0.2518318991984674
old_rank1_filter,MA60_1,stop_episode,250,600897,4,-0.0015443591104864485
old_rank1_filter,MA60_1,stop_episode,250,600919,2,0.23680950041912785
old_rank1_filter,MA60_1,stop_episode,250,600938,3,0.32870981844048885
old_rank1_filter,MA60_1,stop_episode,250,601009,1,0.13179916317991625
old_rank1_filter,MA60_1,stop_episode,250,601077,1,0.06298070537043388
old_rank1_filter,MA60_1,stop_episode,250,601088,4,-0.11178662364097786
old_rank1_filter,MA60_1,stop_episode,250,601166,4,0.3702852461624304
old_rank1_filter,MA60_1,stop_episode,250,601169,3,-0.004236638294609296
old_rank1_filter,MA60_1,stop_episode,250,601187,1,0.35042649272735016
old_rank1_filter,MA60_1,stop_episode,250,601225,2,0.355578339788866
old_rank1_filter,MA60_1,stop_episode,250,601229,3,0.3448591785103057
old_rank1_filter,MA60_1,stop_episode,250,601288,3,0.300028589058001
old_rank1_filter,MA60_1,stop_episode,250,601328,1,0.18656703436879396
old_rank1_filter,MA60_1,stop_episode,250,601398,2,0.13386743201705764
old_rank1_filter,MA60_1,stop_episode,250,601818,2,0.11346414080297351
old_rank1_filter,MA60_1,stop_episode,250,601825,2,-0.011997516653387053
old_rank1_filter,MA60_1,stop_episode,250,601838,3,0.16389246528614887
old_rank1_filter,MA60_1,stop_episode,250,601916,1,0.028816041455446362
old_rank1_filter,MA60_1,stop_episode,250,601939,1,0.3284161829216772
old_rank1_filter,MA60_1,stop_episode,250,601988,1,0.49265853658536596
old_rank1_filter,MA60_1,stop_episode,250,603279,1,0.2119515331733388
old_rank1_filter,MA60_1,stop_episode,750,000022,1,1.395870736086176
old_rank1_filter,MA60_1,stop_episode,750,000333,1,3.016892059224725
old_rank1_filter,MA60_1,stop_episode,750,000338,4,0.0633448028323556
old_rank1_filter,MA60_1,stop_episode,750,000568,1,2.207018622120913
old_rank1_filter,MA60_1,stop_episode,750,000651,1,1.8058268285047423
old_rank1_filter,MA60_1,stop_episode,750,000786,1,1.2241587642799336
old_rank1_filter,MA60_1,stop_episode,750,000792,6,-0.33997002499054424
old_rank1_filter,MA60_1,stop_episode,750,000858,1,2.488412378052545
old_rank1_filter,MA60_1,stop_episode,750,000933,2,0.8513052786594376
old_rank1_filter,MA60_1,stop_episode,750,002001,3,0.6277431007993419
old_rank1_filter,MA60_1,stop_episode,750,002024,3,0.5280872793974452
old_rank1_filter,MA60_1,stop_episode,750,002128,6,0.3565893128055375
old_rank1_filter,MA60_1,stop_episode,750,002152,4,0.8989914782713844
old_rank1_filter,MA60_1,stop_episode,750,002304,1,1.5934739527066224
old_rank1_filter,MA60_1,stop_episode,750,002466,4,1.5791248002922464
old_rank1_filter,MA60_1,stop_episode,750,002508,1,0.7713338788619684
old_rank1_filter,MA60_1,stop_episode,750,002833,1,0.25152916577177087
old_rank1_filter,MA60_1,stop_episode,750,600000,1,-0.20808217404192353
old_rank1_filter,MA60_1,stop_episode,750,600016,1,-0.11073595004099579
old_rank1_filter,MA60_1,stop_episode,750,600031,2,0.4147913058922382
old_rank1_filter,MA60_1,stop_episode,750,600066,2,1.4265072772749652
old_rank1_filter,MA60_1,stop_episode,750,600188,2,0.14033563636381052
old_rank1_filter,MA60_1,stop_episode,750,600271,3,1.973085485567462
old_rank1_filter,MA60_1,stop_episode,750,600309,4,0.6816459665493912
old_rank1_filter,MA60_1,stop_episode,750,600519,1,2.1240252993979043
old_rank1_filter,MA60_1,stop_episode,750,600566,1,0.33537793429607365
old_rank1_filter,MA60_1,stop_episode,750,600585,3,0.62210590429431
old_rank1_filter,MA60_1,stop_episode,750,600660,3,1.186901170151378
old_rank1_filter,MA60_1,stop_episode,750,600690,1,0.9751125462770998
old_rank1_filter,MA60_1,stop_episode,750,600809,1,0.4226115160106889
old_rank1_filter,MA60_1,stop_episode,750,600897,4,0.7137176478338224
old_rank1_filter,MA60_1,stop_episode,750,600919,1,0.9075333623521871
old_rank1_filter,MA60_1,stop_episode,750,600938,3,1.1395955178794903
old_rank1_filter,MA60_1,stop_episode,750,601009,1,0.30348407370841657
old_rank1_filter,MA60_1,stop_episode,750,601077,1,1.1995287396525462
old_rank1_filter,MA60_1,stop_episode,750,601088,4,-0.22888065033666666
old_rank1_filter,MA60_1,stop_episode,750,601169,3,0.49737606354504615
old_rank1_filter,MA60_1,stop_episode,750,601225,2,0.8883411771735181
old_rank1_filter,MA60_1,stop_episode,750,601288,3,1.7834015542676465
old_rank1_filter,MA60_1,stop_episode,750,601328,1,0.809481215627575
old_rank1_filter,MA60_1,stop_episode,750,601398,1,0.29610203256288026
old_rank1_filter,MA60_1,stop_episode,750,601818,1,0.2529429033672175
old_rank1_filter,MA60_1,stop_episode,750,601825,2,0.9089879983857813
old_rank1_filter,MA60_1,stop_episode,750,601988,1,1.1052711313402375
