security_code,security_name,worth_from,worth_to,rule,reason
002285,世联行,0,0,防3,地产代理服务
001914,招商积余,0,0,防3,物业管理低壁垒
600718,东软集团,0,0,防3,重复占位
601618,中国中冶,0,0,锚8,工程施工毛利14%
601117,中国化学,0,0,锚8,同上
601919,中远海控,0,0,防6,集运受运价周期驱动
002493,荣盛石化,0,0,防4,炼化一体化属周期
000703,恒逸石化,0,0,防4,同上
601600,中国铝业,0,0,防4,电解铝无指标稀缺性
000906,浙商中拓,0,0,防3,供应链贸易毛利3%
600998,九州通,0,0,防3,医药商业毛利9%
601818,光大银行,0,0,锚11,同质化
000656,金科股份,0,0,§5.4.1-4,地产
000701,厦门信达,0,0,防3,贸易
600340,*ST华幸,0,0,§5.4.1-4,产业新城地产依赖政府回款
002416,爱施德,0,0,防3,手机分销低毛利
002183,怡亚通,0,0,防3,供应链服务毛利10%
601933,永辉超市,0,0,防3,生鲜超市模式可复制
600335,国机汽车,0,0,防3,汽车进口贸易毛利9%
600010,包钢股份,0,0,防4,钢铁同质化
002459,晶澳科技,0,0,防5,光伏主链资本复制被证实
000761,本钢板材,0,0,防4,钢铁同质化
600376,首开股份,0,0,§5.4.1-4,地产
600487,亨通光电,0,0,防3,光缆同质化竞争
601877,正泰电器,0,0,防3,低压电器与德力西施耐德竞争充分
002468,申通快递,0,0,防3,快递加盟制同质化
300122,智飞生物,0,0,防3,疫苗代理为主自产未验证
000629,钒钛股份,0,0,防4,钒钛资源普通
000059,华锦股份,0,0,防4,炼化周期
600278,东方创业,0,0,防3,外贸代理毛利6%
000768,中航西飞,0,0,防6,军机总装成本加成定价
000031,大悦城,0,0,§5.4.1-4,商业地产
601717,中创智领,0,0,防3,煤机受煤炭资本开支周期驱动
000415,渤海租赁,0,0,防6,融资租赁受资金成本驱动
601866,中远海发,0,0,防6,航运金融
600295,鄂尔多斯,0,0,防4,煤电硅铁一体化但产品同质
300118,东方日升,0,0,防5,光伏主链
002408,齐翔腾达,0,0,防3,碳四深加工周期
600694,大商股份,0,0,防3,区域百货
002271,东方雨虹,0,0,判例3,防水行业集中度低且客户为地产商垫资模式
002385,大北农,0,0,防3,饲料渠道型
600869,远东股份,0,0,防3,电缆同质化
601718,ST际华,0,0,防3,军需被装成本加成
600657,信达地产,0,0,§5.4.1-4,地产
601179,中国西电,0,0,防3,输变电竞争充分
002386,天原股份,0,0,防3,氯碱周期
002056,横店东磁,0,0,防3,磁材与光伏中游
002429,兆驰股份,0,0,防3,电视代工毛利18%
000517,荣安地产,0,0,§5.4.1-4,地产
002422,科伦药业,0,0,防3,大输液靠规模渠道产品同质
600518,康美药业,0,0,防3,中药饮片与药材贸易壁垒低
002400,省广集团,0,0,防3,广告代理低毛利
002131,利欧股份,0,0,防3,微型水泵转数字营销，业务不连续
002533,金杯电工,0,0,防3,电缆同质化
002470,金正大,0,0,防3,复合肥同质化
600637,东方明珠,0,0,防6,广电牌照受管制
002419,天虹股份,0,0,防3,区域百货
002396,星网锐捷,0,0,防3,网络设备二线
002463,沪电股份,0,0,防3,PCB中游，高端认证优势至2024年后才明确
000900,现代投资,0,0,锚9,高速公路收费受管制特许期有限
600075,新疆天业,0,0,防3,氯碱与节水器材区域性
600067,冠城新材,0,0,锚5,漆包线+地产混合
002008,大族激光,0,0,防3,激光装备国内第一但设备可复制且大客户集中
600298,安琪酵母,2010,9999,§5.4.1-4,酵母国内份额过半全球第三，发酵菌种与规模成本双壁垒；糖蜜成本高企期仍盈利且份额未失
002153,石基信息,2010,9999,§5.4.1-4,高星级酒店PMS份额超九成毛利69%，切换成本高
600436,片仔癀,2011,9999,锚12,国家绝密级配方+天然麝香定点配额，双重不可复制
002410,广联达,2011,9999,§5.4.1-4,建筑造价软件毛利97%，计价规则库与行业标准形成事实垄断
002372,伟星新材,2013,9999,§5.4.1-4,2013年起星管家服务与水电工渠道成型，PPR零售毛利47%
002508,老板电器,2012,2021,锚12,油烟机毛利58%与方太构成高端双寡头；2022年起地产下行拖累厨电需求
600993,马应龙,2010,2015,锚12,痔疮用药品类近乎垄断+四百年老字号；2016年起规模与回报停滞
300146,汤臣倍健,2013,2018,§5.4.1-4,膳食补充剂药店渠道份额第一毛利69%；2019年商誉大额减值致巨亏，锚1验证失败
002607,中公教育,2016,2020,§5.4.1-4,公考培训绝对龙头ROE65%，师资体系+千余网点；2021年协议班模式与现金流崩塌
002287,奇正藏药,2017,9999,锚12,消痛贴膏为藏药独家品种毛利88%，原料与工艺不可复制
600862,中航高科,2017,9999,判例10,2015年航空复材注入后毛利39%，预浸料军机独供，判例10所述军工材料端定价权
002430,杭氧股份,2018,9999,§5.4.1-4,2018年起现场供气运营模式跑通，设备工程经验与气体客户粘性相互强化
300012,华测检测,2019,9999,§5.4.1-4,2019年起第三方检测网络与资质积累转化为利润率提升，实验室牌照与公信力构成门槛
601100,恒立液压,2019,9999,§5.4.1-4,2019年起挖机油缸国产替代完成并突破高压泵阀，毛利44%
002371,北方华创,2020,9999,锚6,半导体设备国产第一，锚6所述客观结构性壁垒：工艺验证周期长且客户切换成本极高
000725,京东方A,2019,9999,锚6,2019年起面板全球出货第一，行业不可逆整合+巨大资本与产线壁垒，锚6明列此类
002594,比亚迪,2021,9999,§5.4.1-4,2021年起刀片电池+DM-i+垂直一体化形成整车成本与技术双优势
300144,宋城演艺,2015,2019,锚12,千古情演艺IP异地复制已验证毛利75%；2020年后疫情重创且新项目回报下降
000729,燕京啤酒,0,0,防3,啤酒全国第三但ROE长期个位数，规模未转化回报
002461,珠江啤酒,0,0,防3,区域啤酒
600559,老白干酒,0,0,防3,区域白酒
000799,酒鬼酒,0,0,防3,同上
600199,金种子酒,0,0,防3,同上
002557,洽洽食品,0,0,防3,瓜子与坚果零食可复制
002570,贝因美,0,0,防3,奶粉品牌受外资与渠道冲击
600597,光明乳业,0,0,防3,区域乳业毛利与规模均不及伊利蒙牛
000848,承德露露,0,0,防3,杏仁露品类小且区域消费习惯限制
002511,中顺洁柔,0,0,防3,生活用纸同质化
002603,以岭药业,0,0,防3,连花清瘟单品且受疫情景气驱动
002252,上海莱士,0,0,锚5,净利大部分来自并购与证券投资
002223,鱼跃医疗,0,0,防3,家用医疗器械品牌壁垒浅
300026,红日药业,0,0,防3,血必净注射剂单品
300039,上海凯宝,0,0,防3,痰热清注射剂单品
002437,誉衡药业,0,0,防3,仿制药+并购驱动
002424,ST百灵,0,0,防3,苗药二线
300147,*ST香雪,0,0,防3,中药二线
600351,亚宝药业,0,0,防3,同上
600329,达仁堂,0,0,防3,同上
002332,仙琚制药,0,0,防3,甾体原料药中游
002393,力生制药,0,0,防3,仿制药中游
600812,华北制药,0,0,防3,原料药中游
000915,华特达因,0,0,锚5,伊可新单品+多元
600420,国药现代,0,0,防3,仿制药中游
300158,振东制药,0,0,防3,同上
600062,华润双鹤,0,0,防3,重复占位
002589,瑞康医药,0,0,防3,医药商业
000529,广弘控股,0,0,防3,食品贸易与教材发行混合
300119,瑞普生物,0,0,防3,兽药疫苗二线
600195,中牧股份,0,0,防3,同上
002458,益生股份,0,0,防4,白羽鸡种苗商品无定价权
002124,天邦食品,0,0,防4,生猪养殖商品
002567,唐人神,0,0,防3,饲料
002556,辉隆股份,0,0,防3,农资流通毛利8%
002539,云图控股,0,0,防3,复合肥同质化
002588,史丹利,0,0,防3,同上
002274,华昌化工,0,0,防3,化肥同质化
300138,晨光生物,0,0,防3,植物提取中游
002626,金达威,0,0,防3,辅酶Q10与维生素中游
600299,安迪苏,0,0,防4,蛋氨酸全球寡头但属化工周期
600873,梅花生物,0,0,防3,氨基酸发酵成本领先但产品同质
002597,金禾实业,0,0,防3,甜味剂产能可扩，非结构性壁垒
600866,星湖科技,0,0,防3,氨基酸中游
601216,君正集团,0,0,防4,氯碱一体化周期
002648,卫星化学,0,0,防4,轻烃一体化周期
601678,滨化股份,0,0,防4,氯碱周期
000683,博源化工,0,0,防4,天然碱资源但产品同质
600623,华谊集团,0,0,防4,化工平台周期
000698,ST沈化,0,0,防4,同上
002440,闰土股份,0,0,防4,分散染料强周期
600516,方大炭素,0,0,防4,石墨电极强周期
600392,盛和资源,0,0,防4,稀土加工非资源端
600259,中稀有色,0,0,防4,同上
002155,湖南黄金,0,0,防4,黄金与锑资源规模不足
000603,盛达资源,0,0,防4,白银铅锌资源规模不足
002378,章源钨业,0,0,防4,钨资源规模不足
000893,亚钾国际,0,0,防4,2010年境外钾矿尚未成型
601101,昊华能源,0,0,防4,普通煤炭
600403,大有能源,0,0,防4,同上
000552,甘肃能化,0,0,防4,同上
600157,永泰能源,0,0,防4,同上
600575,淮河能源,0,0,防4,同上
601233,桐昆股份,0,0,防4,涤纶长丝周期
601058,赛轮轮胎,0,0,防3,轮胎出海但产品同质
600182,S佳通,0,0,防3,同上
000589,贵州轮胎,0,0,防3,同上
600469,风神股份,0,0,防3,同上
601677,明泰铝业,0,0,防4,铝加工中游
600219,南山铝业,0,0,防4,同上
601137,博威合金,0,0,防3,铜合金中游
002185,华天科技,0,0,防3,封测中游
600703,三安光电,0,0,防5,LED芯片依赖补贴
300080,易成新能,0,0,防5,光伏耗材景气驱动
002506,协鑫集成,0,0,防5,光伏组件主链
300111,向日葵,0,0,防5,同上
600537,*ST亿晶,0,0,防5,同上
601908,京运通,0,0,防5,同上
300274,阳光电源,0,0,防3,光伏逆变器技术迭代快且华为强势竞争
300207,欣旺达,0,0,防3,电池模组代工
002230,科大讯飞,0,0,防3,语音技术领先但商业化弱、回报未转化
002281,光迅科技,0,0,防3,光模块中游
002583,海能达,0,0,防3,专网通信二线
000997,新大陆,0,0,防3,支付终端与收单
000062,深圳华强,0,0,防3,电子元器件分销
002405,四维图新,0,0,防3,导航地图资质真实但规模小且商业模式反复
002465,海格通信,0,0,防3,军用通信资质真实但规模小
600118,中国卫星,0,0,防6,卫星总体成本加成定价
600765,中航重机,0,0,防3,航空锻件受军品定价约束
002413,雷科防务,0,0,防3,业务不连续
600198,大唐电信,0,0,防3,通信芯片二线
002115,三维通信,0,0,防3,通信网优中游
300077,国民技术,0,0,防3,芯片二线
300134,大富科技,0,0,防3,射频器件依附华为
002011,盾安环境,0,0,防3,制冷配件中游
000581,威孚高科,0,0,防3,柴油喷射合资技术在博世
000887,中鼎股份,0,0,防3,汽车密封件中游
002085,万丰奥威,0,0,防3,铝轮毂中游
601311,骆驼股份,0,0,防3,铅酸电池同质化
601799,星宇股份,0,0,防3,车灯国产第一但属中游配套
600480,凌云股份,0,0,防3,重复占位
002454,松芝股份,0,0,防3,车用空调中游
002406,远东传动,0,0,防3,传动轴中游
002283,天润工业,0,0,防3,曲轴中游
000572,海马汽车,0,0,防3,整车二线
600375,汉马科技,0,0,防3,商用车二线
000559,万向钱潮,0,0,防3,重复占位
601567,三星电气,0,0,防3,输变电中游
601126,四方股份,0,0,防3,继电保护二线
002334,英威腾,0,0,防3,变频器二线落后于汇川
002498,汉缆股份,0,0,防3,电缆同质化
002443,金洲管道,0,0,防3,焊管毛利15%
002478,常宝股份,0,0,防3,石油管材中游
002441,众业达,0,0,防3,电气分销毛利12%
002367,康力电梯,0,0,防3,电梯二线
600580,卧龙电驱,0,0,防3,电机中游
601369,陕鼓动力,0,0,防3,透平机械中游
600517,国网英大,0,0,锚5,电力设备与金融混合
600815,厦工股份,0,0,防3,装载机二线
002097,山河智能,0,0,防3,工程机械二线
002595,豪迈科技,0,0,防3,轮胎模具全球第一但属细分件下游分散
002353,杰瑞股份,0,0,防3,油服设备中游
002255,海陆重工,0,0,防3,余热锅炉中游
002534,西子洁能,0,0,防3,同上
002483,润邦股份,0,0,防3,港口机械中游
601106,中国一重,0,0,防3,重复占位
601179,中国西电,0,0,防3,重复占位
300171,东富龙,0,0,防3,制药装备中游
300203,聚光科技,0,0,防3,环境监测设备中游
002526,山东矿机,0,0,防3,矿机中游
002527,新时达,0,0,防3,电梯控制与机器人二线
002480,新筑股份,0,0,防3,桥梁支座中游
601890,亚星锚链,0,0,防3,锚链细分规模小
002342,巨力索具,0,0,防3,索具同质化
002444,巨星科技,0,0,防3,手工具以出口OEM为主
002614,奥佳华,0,0,防3,按摩椅出口OEM
002489,浙江永强,0,0,防3,户外家具出口OEM
600337,ST美克,0,0,防3,家具出口与零售
002543,万和电气,0,0,防3,燃气具二线
000970,中科三环,0,0,防3,钕铁硼中游
600366,宁波韵升,0,0,防3,同上
002563,森马服饰,0,0,防3,休闲装与童装品牌壁垒浅
002612,朗姿股份,0,0,锚5,女装+医美多元
002029,七匹狼,0,0,防3,男装品牌同质化
601566,九牧王,0,0,防3,同上
002397,梦洁股份,0,0,防3,家纺品牌同质化
300005,探路者,0,0,防3,户外服饰品牌浅
002127,南极电商,0,0,防3,品牌授权无实业壁垒
002394,联发股份,0,0,防3,色织布出口
002404,嘉欣丝绸,0,0,防3,丝绸出口
002108,沧州明珠,0,0,防3,管材与隔膜二线
002206,海利得,0,0,防3,涤纶工业丝中游
002014,永新股份,0,0,防3,软包装中游
002228,合兴包装,0,0,防3,纸包装同质化
600210,紫江企业,0,0,防3,同上
002068,黑猫股份,0,0,防3,炭黑中游
002637,赞宇科技,0,0,防3,表面活性剂中游
002054,德美化工,0,0,防3,纺织化学品中游
002165,红宝丽,0,0,防3,聚氨酯中游
300082,奥克股份,0,0,防5,环氧乙烷衍生受光伏景气驱动
002479,富春环保,0,0,防3,热电联产区域性
002226,江南化工,0,0,防3,民爆区域性
002571,ST德力,0,0,防3,占位不使用
600810,神马股份,0,0,防4,尼龙66中间体周期
600499,科达制造,0,0,防3,陶瓷机械中游
600586,金晶科技,0,0,防3,浮法玻璃同质化
601636,旗滨集团,0,0,防3,同上
000789,万年青,0,0,判例4,区域水泥
601992,金隅集团,0,0,判例4,水泥+地产多元
600881,亚泰集团,0,0,判例4,同上
002541,鸿路钢构,0,0,防3,钢结构制造产能可复制
600477,杭萧钢构,0,0,防3,同上
601886,江河集团,0,0,锚8,幕墙工程垫资
002482,广田集团,0,0,锚8,建筑装饰垫资
002375,亚厦股份,0,0,锚8,同上
002431,ST棕榈,0,0,锚8,园林工程垫资
002310,东方新能,0,0,锚8,同上
300070,碧水源,0,0,锚8,膜法水处理BOT垫资
601669,中国电建,0,0,锚8,工程施工
600039,四川路桥,0,0,锚8,同上
600502,安徽建工,0,0,锚8,同上
601789,宁波建工,0,0,锚8,同上
002628,成都路桥,0,0,锚8,同上
002302,西部建设,0,0,防3,重复占位
600323,瀚蓝环境,0,0,锚9,固废与燃气特许经营受管制
601158,重庆水务,0,0,锚9,供水价格管制
000885,城发环境,0,0,锚9,同上
600236,桂冠电力,0,0,锚9,水电但ROE未显著高于同业
000791,甘肃能源,0,0,锚9,同上
600578,京能电力,0,0,锚9,火电电价管制
600098,广州发展,0,0,锚9,同上
000531,穗恒运A,0,0,锚9,同上
600748,上实发展,0,0,§5.4.1-4,地产
600094,大名城,0,0,§5.4.1-4,同上
000620,盈新发展,0,0,§5.4.1-4,同上
000042,中洲控股,0,0,§5.4.1-4,同上
000631,顺发恒能,0,0,§5.4.1-4,同上
000006,深振业A,0,0,§5.4.1-4,同上
600684,珠江股份,0,0,§5.4.1-4,同上
600724,宁波富达,0,0,§5.4.1-4,同上
600791,京能置业,0,0,§5.4.1-4,同上
600683,京投发展,0,0,§5.4.1-4,同上
600159,大龙地产,0,0,§5.4.1-4,同上
600638,新黄浦,0,0,§5.4.1-4,同上
600620,天宸股份,0,0,§5.4.1-4,同上
000573,粤宏远A,0,0,§5.4.1-4,同上
002208,合肥城建,0,0,§5.4.1-4,同上
600628,新世界,0,0,防3,区域百货
601116,三江购物,0,0,防3,区域商超
601010,ST文峰,0,0,防3,区域百货
600828,茂业商业,0,0,防3,同上
600185,珠免集团,0,0,§5.4.1-4,2015年后为格力地产
601880,辽港股份,0,0,锚9,港口费率受管制
600017,日照港,0,0,锚9,同上
000828,东莞控股,0,0,锚9,高速公路收费管制
000886,海南高速,0,0,锚9,同上
601007,金陵饭店,0,0,防3,区域酒店
000796,凯撒旅业,0,0,防3,旅游服务
600138,中青旅,0,0,防3,同上
000978,桂林旅游,0,0,锚9,景区票价管制
600831,广电网络,0,0,防6,广电网络受管制
600633,浙数文化,0,0,防3,游戏+报业混合
000917,电广传媒,0,0,防3,有线网络+文化投资
600373,中文传媒,0,0,锚10,教材出版发行区域专营但限价
601928,凤凰传媒,0,0,锚10,同上
601098,中南传媒,0,0,锚10,同上
601801,皖新传媒,0,0,锚10,同上
300251,光线传媒,0,0,防3,影视项目制
002343,慈文传媒,0,0,防3,同上
002292,奥飞娱乐,0,0,防3,动漫玩具IP变现未验证
300058,蓝色光标,0,0,防3,营销服务低毛利
300071,福石控股,0,0,防3,同上
002362,汉王科技,0,0,防3,电纸书景气驱动
002368,太极股份,0,0,防3,IT系统集成项目制
