cik,filed,effective,status,reason,value,period,rf,shares,split_adj,split_note
0000829224,2014-07-29,2014-07-28,ok,,23.2150,2014-06-29,0.0247,761000000,1.000000,
0000829224,2014-11-14,2014-11-13,ok,,40.7206,2014-09-28,0.0232,763100000,1.000000,
0000829224,2015-01-27,2015-01-26,ok,,41.9116,2014-12-28,0.0183,758400000,1.000000,
0000829224,2015-04-28,2015-04-27,ok,,22.9055,2015-03-29,0.0200,1516500000,1.000000,2015-04-09:2:restated
0000829224,2015-07-28,2015-07-27,ok,,24.6896,2015-06-28,0.0226,1515700000,1.000000,
0000829224,2015-11-12,2015-11-11,ok,,30.7416,2015-09-27,0.0232,1513400000,1.000000,
0000829224,2016-01-26,2016-01-25,ok,,30.5587,2015-12-27,0.0201,1503300000,1.000000,
0000829224,2016-04-26,2016-04-25,ok,,34.5300,2016-03-27,0.0194,1486600000,1.000000,
0000829224,2016-07-27,2016-07-26,ok,,38.5069,2016-06-26,0.0152,1479300000,1.000000,
0000829224,2016-11-18,2016-11-17,ok,,39.2322,2016-10-02,0.0234,1486700000,1.000000,
0000829224,2017-01-31,2017-01-30,ok,,40.9842,2017-01-01,0.0245,1470500000,1.000000,
0000829224,2017-05-02,2017-05-01,ok,,45.6622,2017-04-02,0.0229,1464800000,1.000000,
0000829224,2017-08-01,2017-07-31,ok,,46.7963,2017-07-02,0.0226,1459400000,1.000000,
0000829224,2017-11-17,2017-11-16,ok,,41.9872,2017-10-01,0.0235,1461500000,1.000000,
0000829224,2018-01-31,2018-01-30,ok,,54.5625,2017-12-31,0.0272,1434600000,1.000000,
0000829224,2018-05-01,2018-04-30,ok,,73.7953,2018-04-01,0.0297,1406600000,1.000000,
0000829224,2018-07-31,2018-07-30,ok,,87.3372,2018-07-01,0.0296,1388500000,1.000000,
0000829224,2018-11-16,2018-11-15,rejected,g_T=3.00% ≥ r=2.52%：终值发散（原式第 5 节要求 g_T < r）,,2018-09-30,0.0308,1394600000,,
0000829224,2019-01-29,2019-01-28,rejected,母公司权益非正，股数法无法折每股,,2018-12-30,0.0272,1253400000,,
0000829224,2019-04-30,2019-04-29,rejected,母公司权益非正，股数法无法折每股,,2019-03-31,0.0251,1250700000,,
0000829224,2019-07-30,2019-07-29,rejected,母公司权益非正，股数法无法折每股,,2019-06-30,0.0206,1223000000,,
0000829224,2019-11-15,2019-11-14,rejected,结构断点 2019-09-29 之后财年仅 1 < 要求 3 年,,2019-09-29,0.0184,1233200000,,
0000829224,2020-01-28,2020-01-27,rejected,结构断点 2019-09-29 之后财年仅 1 < 要求 3 年,,2019-12-29,0.0165,1191000000,,
0000829224,2020-04-28,2020-04-27,rejected,结构断点 2019-09-29 之后财年仅 1 < 要求 3 年,,2020-03-29,0.0062,1180700000,,
0000829224,2020-07-28,2020-07-27,rejected,结构断点 2019-09-29 之后财年仅 1 < 要求 3 年,,2020-06-28,0.0059,1168500000,,
0000829224,2020-11-12,2020-11-11,rejected,结构断点 2020-09-27 之后财年仅 1 < 要求 3 年,,2020-09-27,0.0088,1181800000,,
0000829224,2021-01-26,2021-01-25,rejected,结构断点 2020-09-27 之后财年仅 1 < 要求 3 年,,2020-12-27,0.0105,1183000000,,
0000829224,2021-04-27,2021-04-26,rejected,结构断点 2020-09-27 之后财年仅 1 < 要求 3 年,,2021-03-28,0.0163,1184800000,,
0000829224,2021-07-27,2021-07-26,rejected,结构断点 2020-09-27 之后财年仅 1 < 要求 3 年,,2021-06-27,0.0125,1186200000,,
0000829224,2021-11-19,2021-11-18,rejected,结构断点 2021-10-03 之后财年仅 1 < 要求 3 年,,2021-10-03,0.0154,1185500000,,
0000829224,2022-02-01,2022-01-31,rejected,结构断点 2021-10-03 之后财年仅 1 < 要求 3 年,,2022-01-02,0.0181,1176600000,,
0000829224,2022-05-03,2022-05-02,rejected,结构断点 2021-10-03 之后财年仅 1 < 要求 3 年,,2022-04-03,0.0297,1153900000,,
0000829224,2022-08-02,2022-08-01,rejected,结构断点 2021-10-03 之后财年仅 1 < 要求 3 年,,2022-07-03,0.0275,1151000000,,
0000829224,2022-11-18,2022-11-17,rejected,结构断点 2022-10-02 之后财年仅 1 < 要求 3 年,,2022-10-02,0.0382,1158500000,,
0000829224,2023-02-02,2023-02-01,rejected,结构断点 2022-10-02 之后财年仅 1 < 要求 3 年,,2023-01-01,0.0340,1152900000,,
0000829224,2023-05-02,2023-05-01,rejected,结构断点 2022-10-02 之后财年仅 1 < 要求 3 年,,2023-04-02,0.0344,1152700000,,
0000829224,2023-08-01,2023-07-31,rejected,结构断点 2022-10-02 之后财年仅 1 < 要求 3 年,,2023-07-02,0.0405,1150500000,,
0000829224,2023-11-17,2023-11-16,rejected,结构断点 2023-10-01 之后财年仅 1 < 要求 3 年,,2023-10-01,0.0444,1151300000,,
0000829224,2024-01-30,2024-01-29,rejected,结构断点 2023-10-01 之后财年仅 1 < 要求 3 年,,2023-12-31,0.0406,1140600000,,
0000829224,2024-02-16,2024-02-15,rejected,结构断点 2023-10-01 之后财年仅 1 < 要求 3 年,,2023-12-31,0.0430,1140600000,,
0000829224,2024-04-30,2024-04-29,rejected,结构断点 2023-10-01 之后财年仅 1 < 要求 3 年,,2024-03-31,0.0469,1135400000,,
0000829224,2024-07-30,2024-07-29,rejected,结构断点 2023-10-01 之后财年仅 1 < 要求 3 年,,2024-06-30,0.0415,1135800000,,
0000829224,2024-11-20,2024-11-19,rejected,结构断点 2024-09-29 之后财年仅 1 < 要求 3 年,,2024-09-29,0.0441,1137300000,,
0000829224,2025-01-28,2025-01-27,rejected,结构断点 2024-09-29 之后财年仅 1 < 要求 3 年,,2024-12-29,0.0455,1138400000,,
0000829224,2025-04-29,2025-04-28,rejected,结构断点 2024-09-29 之后财年仅 1 < 要求 3 年,,2025-03-30,0.0419,1140000000,,
0000829224,2025-07-29,2025-07-28,rejected,结构断点 2024-09-29 之后财年仅 1 < 要求 3 年,,2025-06-29,0.0434,1139800000,,
0000829224,2025-11-14,2025-11-13,rejected,结构断点 2025-09-28 之后财年仅 1 < 要求 3 年,,2025-09-28,0.0414,1139800000,,
0000829224,2026-01-28,2026-01-27,rejected,结构断点 2025-09-28 之后财年仅 1 < 要求 3 年,,2025-12-28,0.0426,1141900000,,
0000829224,2026-04-28,2026-04-27,rejected,结构断点 2025-09-28 之后财年仅 1 < 要求 3 年,,2026-03-29,0.0436,1143200000,,
0000829224,2026-07-29,2026-07-28,rejected,结构断点 2025-09-28 之后财年仅 1 < 要求 3 年,,2026-06-28,0.0467,1143800000,,
0000860731,2011-07-28,,no_price,申报日前无行情,,,,,,
0000860731,2011-10-27,,no_price,申报日前无行情,,,,,,
0000860731,2012-02-23,,no_price,申报日前无行情,,,,,,
0000860731,2012-04-26,,no_price,申报日前无行情,,,,,,
0000860731,2012-07-26,,no_price,申报日前无行情,,,,,,
0000860731,2012-10-25,,no_price,申报日前无行情,,,,,,
0000860731,2013-02-20,,no_price,申报日前无行情,,,,,,
0000860731,2013-04-25,,no_price,申报日前无行情,,,,,,
0000860731,2013-07-25,,no_price,申报日前无行情,,,,,,
0000860731,2013-10-24,,no_price,申报日前无行情,,,,,,
0000860731,2014-02-19,,no_price,申报日前无行情,,,,,,
0000860731,2014-04-23,,no_price,申报日前无行情,,,,,,
0000860731,2014-07-23,,no_price,申报日前无行情,,,,,,
0000860731,2014-10-22,,no_price,申报日前无行情,,,,,,
0000860731,2015-02-18,,no_price,申报日前无行情,,,,,,
0000860731,2015-04-22,,no_price,申报日前无行情,,,,,,
0000860731,2015-07-22,,no_price,申报日前无行情,,,,,,
0000860731,2015-10-21,,no_price,申报日前无行情,,,,,,
0000860731,2016-02-24,,no_price,申报日前无行情,,,,,,
0000860731,2016-04-27,,no_price,申报日前无行情,,,,,,
0000860731,2016-07-28,,no_price,申报日前无行情,,,,,,
0000860731,2016-10-26,,no_price,申报日前无行情,,,,,,
0000860731,2017-02-22,,no_price,申报日前无行情,,,,,,
0000860731,2017-04-26,,no_price,申报日前无行情,,,,,,
0000860731,2017-07-26,,no_price,申报日前无行情,,,,,,
0000860731,2017-10-25,,no_price,申报日前无行情,,,,,,
0000860731,2018-02-21,,no_price,申报日前无行情,,,,,,
0000860731,2018-05-10,,no_price,申报日前无行情,,,,,,
0000860731,2018-08-01,,no_price,申报日前无行情,,,,,,
0000860731,2018-10-31,,no_price,申报日前无行情,,,,,,
0000860731,2019-02-20,,no_price,申报日前无行情,,,,,,
0000860731,2019-05-08,,no_price,申报日前无行情,,,,,,
0000860731,2019-08-02,2019-08-01,ok,,56.4917,2019-06-30,0.0186,39813000,1.000000,
0000860731,2019-10-30,2019-10-29,ok,,61.6736,2019-09-30,0.0178,40280000,1.000000,
0000860731,2020-02-19,2020-02-18,ok,,73.4877,2019-12-31,0.0156,40105000,1.000000,
0000860731,2020-04-29,2020-04-28,ok,,80.9974,2020-03-31,0.0063,41144000,1.000000,
0000860731,2020-07-29,2020-07-28,ok,,84.9206,2020-06-30,0.0058,41416000,1.000000,
0000860731,2020-11-04,2020-11-03,ok,,89.2514,2020-09-30,0.0078,41606000,1.000000,
0000860731,2021-02-19,2021-02-18,ok,,84.0902,2020-12-31,0.0134,41526000,1.000000,
0000860731,2021-05-06,2021-05-05,ok,,98.9461,2021-03-31,0.0158,42056000,1.000000,
0000860731,2021-08-03,2021-08-02,ok,,58.0031,2021-06-30,0.0119,42094000,1.000000,
0000860731,2021-11-01,2021-10-29,ok,,60.2603,2021-09-30,0.0158,42286000,1.000000,
0000860731,2022-02-23,2022-02-22,ok,,68.9159,2021-12-31,0.0199,42244000,1.000000,
0000860731,2022-04-27,2022-04-26,ok,,58.2167,2022-03-31,0.0282,42443000,1.000000,
0000860731,2022-07-29,2022-07-28,ok,,61.5944,2022-06-30,0.0267,42321000,1.000000,
0000860731,2022-10-27,2022-10-26,ok,,53.8103,2022-09-30,0.0396,42407000,1.000000,
0000860731,2023-02-22,2023-02-21,ok,,75.0298,2022-12-31,0.0393,42399000,1.000000,
0000860731,2023-04-26,2023-04-25,ok,,82.1677,2023-03-31,0.0343,42506000,1.000000,
0000860731,2023-07-26,2023-07-25,ok,,74.2745,2023-06-30,0.0386,42751000,1.000000,
0000860731,2023-11-01,2023-10-31,ok,,68.0374,2023-09-30,0.0477,42841000,1.000000,
0000860731,2024-02-21,2024-02-20,ok,,65.2454,2023-12-31,0.0432,42769000,1.000000,
0000860731,2024-02-27,2024-02-26,ok,,65.3745,2023-12-31,0.0431,42769000,1.000000,
0000860731,2024-04-24,2024-04-23,ok,,59.4477,2024-03-31,0.0465,43100000,1.000000,
0000860731,2024-07-31,2024-07-30,ok,,66.5468,2024-06-30,0.0409,43275000,1.000000,
0000860731,2024-10-23,2024-10-22,ok,,70.7321,2024-09-30,0.0424,43694000,1.000000,
0000860731,2025-02-19,2025-02-18,ok,,75.1583,2024-12-31,0.0453,43497000,1.000000,
0000860731,2025-04-25,2025-04-24,ok,,83.4392,2025-03-31,0.0429,43943000,1.000000,
0000860731,2025-07-30,2025-07-29,ok,,88.4906,2025-06-30,0.0438,43929000,1.000000,
0000860731,2025-10-29,2025-10-28,ok,,98.0682,2025-09-30,0.0408,43834000,1.000000,
0000860731,2026-02-18,2026-02-17,ok,,99.4469,2025-12-31,0.0409,43812000,1.000000,
0000860731,2026-04-29,2026-04-28,ok,,81.5181,2026-03-31,0.0442,43147000,1.000000,
0000860731,2026-07-29,2026-07-28,ok,,100.5481,2026-06-30,0.0467,41854000,1.000000,
0000849399,2009-08-05,2009-08-04,no_annual,无 filed≤F 的年报行,,,,,,
0000849399,2009-11-04,2009-11-03,no_annual,无 filed≤F 的年报行,,,,,,
0000849399,2010-02-05,2010-02-04,no_annual,无 filed≤F 的年报行,,,,,,
0000849399,2010-05-24,2010-05-21,ok,,10.9655,2010-04-02,0.0323,810000000,1.000000,
0000849399,2010-08-04,2010-08-03,ok,,11.5177,2010-07-02,0.0298,805000000,1.000000,
0000849399,2010-11-03,2010-11-02,ok,,11.6285,2010-10-01,0.0267,786000000,1.000000,
0000849399,2011-02-02,2011-02-01,ok,,10.0306,2010-12-31,0.0352,778000000,1.000000,
0000849399,2011-05-20,2011-05-19,ok,,13.1413,2011-04-01,0.0315,786000000,1.000000,
0000849399,2011-08-03,2011-08-02,ok,,12.6084,2011-07-01,0.0264,765000000,1.000000,
0000849399,2011-11-01,2011-10-31,ok,,12.5284,2011-09-30,0.0201,751000000,1.000000,
0000849399,2012-01-31,2012-01-30,ok,,12.0577,2011-12-30,0.0183,740000000,1.000000,
0000849399,2012-05-21,2012-05-18,ok,,17.2631,2012-03-30,0.0175,748000000,1.000000,
0000849399,2012-07-31,2012-07-30,ok,,19.3495,2012-06-29,0.0151,720000000,1.000000,
0000849399,2012-10-30,2012-10-26,ok,,20.3687,2012-09-28,0.0174,708000000,1.000000,
0000849399,2013-01-29,2013-01-28,ok,,21.3664,2012-12-28,0.0203,702000000,1.000000,
0000849399,2013-05-17,2013-05-16,ok,,22.3490,2013-03-29,0.0195,711000000,1.000000,
0000849399,2013-07-31,2013-07-30,ok,,20.8062,2013-06-28,0.0260,707000000,1.000000,
0000849399,2013-10-29,2013-10-28,ok,,20.7964,2013-09-27,0.0253,707000000,1.000000,
0000849399,2014-02-03,2014-01-31,ok,,22.2815,2013-12-27,0.0261,702000000,1.000000,
0000849399,2014-05-16,2014-05-15,ok,,20.3715,2014-03-28,0.0252,704000000,1.000000,
0000849399,2014-08-08,2014-08-07,ok,,21.5996,2014-07-04,0.0244,697000000,1.000000,
0000849399,2014-11-07,2014-11-06,ok,,22.4165,2014-10-03,0.0232,696000000,1.000000,
0000849399,2015-02-09,2015-02-06,ok,,22.1169,2015-01-02,0.0196,697000000,1.000000,
0000849399,2015-05-22,2015-05-21,ok,,21.7080,2015-04-03,0.0221,696000000,1.000000,
0000849399,2015-08-12,2015-08-11,ok,,20.7336,2015-07-03,0.0214,691000000,1.000000,
0000849399,2015-11-06,2015-11-05,ok,,19.3902,2015-10-02,0.0234,687000000,1.000000,
0000849399,2016-02-04,2016-02-03,ok,,22.2964,2016-01-01,0.0187,671000000,1.000000,
0000849399,2016-05-20,2016-05-19,ok,,27.2802,2016-04-01,0.0185,670000000,1.000000,
0000849399,2016-08-05,2016-08-04,ok,,29.7126,2016-07-01,0.0159,620000000,1.000000,
0000849399,2016-11-04,2016-11-03,ok,,27.2690,2016-09-30,0.0179,620000000,1.000000,
0000849399,2017-02-03,2017-02-02,ok,,30.7780,2016-12-30,0.0249,620000000,1.000000,
0000849399,2017-05-19,2017-05-18,rejected,最新报告口径 NOPAT=-0.04b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2017-03-31,0.0223,618000000,,
0000849399,2017-08-04,2017-08-03,rejected,最新报告口径 NOPAT=-0.18b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2017-06-30,0.0227,609000000,,
0000849399,2017-11-03,2017-11-02,rejected,最新报告口径 NOPAT=-0.19b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2017-09-29,0.0234,615000000,,
0000849399,2018-02-02,2018-02-01,ok,,3.7919,2017-12-29,0.0284,667000000,1.000000,
0000849399,2018-10-26,2018-10-25,ok,,11.8099,2018-03-30,0.0308,668000000,1.000000,
0000849399,2018-11-16,2018-11-15,ok,,13.5231,2018-09-28,0.0308,630000000,1.000000,
0000849399,2019-02-04,2019-02-01,ok,,17.3331,2018-12-28,0.0273,655000000,1.000000,
0000849399,2019-05-24,2019-05-23,ok,,8.3867,2019-03-29,0.0232,661000000,1.000000,
0000849399,2019-08-09,2019-08-08,ok,,9.3079,2019-07-05,0.0174,642000000,1.000000,
0000849399,2019-11-08,2019-11-07,ok,,9.6040,2019-10-04,0.0194,644000000,1.000000,
0000849399,2020-02-07,2020-02-06,ok,,31.4289,2020-01-03,0.0159,647000000,1.000000,
0000849399,2020-05-28,2020-05-27,ok,,28.1708,2020-04-03,0.0070,643000000,1.000000,
0000849399,2020-08-06,2020-08-05,rejected,母公司权益非正，股数法无法折每股,,2020-07-03,0.0055,614000000,,
0000849399,2020-11-06,2020-11-05,rejected,母公司权益非正，股数法无法折每股,,2020-10-02,0.0083,600000000,,
0000849399,2021-02-05,2021-02-04,rejected,母公司权益非正，股数法无法折每股,,2021-01-01,0.0119,597000000,,
0000849399,2021-05-21,2021-05-20,rejected,结构断点 2021-04-02 之后财年仅 1 < 要求 3 年,,2021-04-02,0.0163,600000000,,
0000849399,2021-08-02,2021-07-30,rejected,结构断点 2021-04-02 之后财年仅 1 < 要求 3 年,,2021-07-02,0.0120,591000000,,
0000849399,2021-11-08,2021-11-05,rejected,结构断点 2021-04-02 之后财年仅 1 < 要求 3 年,,2021-10-01,0.0151,591000000,,
0000849399,2022-02-04,2022-02-03,rejected,结构断点 2021-04-02 之后财年仅 1 < 要求 3 年,,2021-12-31,0.0193,591000000,,
0000849399,2022-05-20,2022-05-19,rejected,结构断点 2022-04-01 之后财年仅 1 < 要求 3 年,,2022-04-01,0.0278,591000000,,
0000849399,2022-08-05,2022-08-04,rejected,结构断点 2022-04-01 之后财年仅 1 < 要求 3 年,,2022-07-01,0.0283,604000000,,
0000849399,2022-11-09,2022-11-08,rejected,结构断点 2022-04-01 之后财年仅 1 < 要求 3 年,,2022-09-30,0.0412,595000000,,
0000849399,2023-02-06,2023-02-03,rejected,结构断点 2022-04-01 之后财年仅 1 < 要求 3 年,,2022-12-30,0.0363,651000000,,
0000849399,2023-05-25,2023-05-24,rejected,结构断点 2022-04-01 之后财年仅 2 < 要求 3 年,,2023-03-31,0.0383,624000000,,
0000849399,2023-08-04,2023-08-03,rejected,结构断点 2022-04-01 之后财年仅 2 < 要求 3 年,,2023-06-30,0.0405,643000000,,
0000849399,2023-11-07,2023-11-06,rejected,结构断点 2022-04-01 之后财年仅 2 < 要求 3 年,,2023-09-29,0.0458,644000000,,
0000849399,2024-02-05,2024-02-02,rejected,结构断点 2022-04-01 之后财年仅 2 < 要求 3 年,,2023-12-29,0.0417,645000000,,
0000849399,2024-05-16,2024-05-15,ok,,12.4913,2024-03-29,0.0438,642000000,1.000000,
0000849399,2024-08-07,2024-08-06,ok,,14.0279,2024-06-28,0.0396,627000000,1.000000,
0000849399,2024-10-31,2024-10-30,ok,,28.1787,2024-09-27,0.0428,622000000,1.000000,
0000849399,2025-01-31,2025-01-30,ok,,28.9943,2024-12-27,0.0458,623000000,1.000000,
0000849399,2025-05-15,2025-05-14,ok,,31.2800,2025-03-28,0.0445,624000000,1.000000,
0000849399,2025-08-13,2025-08-12,ok,,33.8552,2025-07-04,0.0424,624000000,1.000000,
0000849399,2025-11-07,2025-11-06,ok,,34.6301,2025-10-03,0.0411,624000000,1.000000,
0000849399,2026-02-06,2026-02-05,ok,,37.0149,2026-01-02,0.0422,618000000,1.000000,
0000849399,2026-05-21,2026-05-20,ok,,31.5440,2026-04-03,0.0457,619000000,1.000000,
0000849399,2026-08-07,2026-08-06,ok,,32.4602,2026-07-03,0.0465,603000000,1.000000,
0000866374,2009-08-04,,no_price,申报日前无行情,,,,,,
0000866374,2009-11-03,,no_price,申报日前无行情,,,,,,
0000866374,2010-02-02,,no_price,申报日前无行情,,,,,,
0000866374,2010-05-24,,no_price,申报日前无行情,,,,,,
0000866374,2010-08-05,,no_price,申报日前无行情,,,,,,
0000866374,2010-11-03,,no_price,申报日前无行情,,,,,,
0000866374,2011-02-02,,no_price,申报日前无行情,,,,,,
0000866374,2011-05-23,,no_price,申报日前无行情,,,,,,
0000866374,2011-08-09,,no_price,申报日前无行情,,,,,,
0000866374,2011-11-04,,no_price,申报日前无行情,,,,,,
0000866374,2012-02-02,,no_price,申报日前无行情,,,,,,
0000866374,2012-05-29,,no_price,申报日前无行情,,,,,,
0000866374,2012-07-30,,no_price,申报日前无行情,,,,,,
0000866374,2012-10-26,,no_price,申报日前无行情,,,,,,
0000866374,2013-02-04,,no_price,申报日前无行情,,,,,,
0000866374,2013-05-28,,no_price,申报日前无行情,,,,,,
0000866374,2013-08-02,,no_price,申报日前无行情,,,,,,
0000866374,2013-11-01,,no_price,申报日前无行情,,,,,,
0000866374,2014-01-31,,no_price,申报日前无行情,,,,,,
0000866374,2014-05-20,,no_price,申报日前无行情,,,,,,
0000866374,2014-07-28,,no_price,申报日前无行情,,,,,,
0000866374,2014-10-30,,no_price,申报日前无行情,,,,,,
0000866374,2015-01-29,,no_price,申报日前无行情,,,,,,
0000866374,2015-05-21,,no_price,申报日前无行情,,,,,,
0000866374,2015-07-27,,no_price,申报日前无行情,,,,,,
0000866374,2015-10-26,,no_price,申报日前无行情,,,,,,
0000866374,2016-02-01,,no_price,申报日前无行情,,,,,,
0000866374,2016-05-20,,no_price,申报日前无行情,,,,,,
0000866374,2016-07-27,,no_price,申报日前无行情,,,,,,
0000866374,2016-10-31,,no_price,申报日前无行情,,,,,,
0000866374,2017-01-27,,no_price,申报日前无行情,,,,,,
0000866374,2017-05-16,,no_price,申报日前无行情,,,,,,
0000866374,2017-08-01,,no_price,申报日前无行情,,,,,,
0000866374,2017-10-30,,no_price,申报日前无行情,,,,,,
0000866374,2018-01-29,,no_price,申报日前无行情,,,,,,
0000866374,2018-06-14,,no_price,申报日前无行情,,,,,,
0000866374,2018-08-02,,no_price,申报日前无行情,,,,,,
0000866374,2018-11-02,,no_price,申报日前无行情,,,,,,
0000866374,2019-02-06,,no_price,申报日前无行情,,,,,,
0000866374,2019-05-21,,no_price,申报日前无行情,,,,,,
0000866374,2019-07-26,,no_price,申报日前无行情,,,,,,
0000866374,2019-10-30,,no_price,申报日前无行情,,,,,,
0000866374,2020-01-31,,no_price,申报日前无行情,,,,,,
0000866374,2020-05-28,,no_price,申报日前无行情,,,,,,
0000866374,2020-08-05,,no_price,申报日前无行情,,,,,,
0000866374,2020-11-02,,no_price,申报日前无行情,,,,,,
0000866374,2021-01-29,,no_price,申报日前无行情,,,,,,
0000866374,2021-05-19,,no_price,申报日前无行情,,,,,,
0000866374,2021-07-30,,no_price,申报日前无行情,,,,,,
0000866374,2021-10-29,,no_price,申报日前无行情,,,,,,
0000866374,2022-02-04,,no_price,申报日前无行情,,,,,,
0000866374,2022-05-20,,no_price,申报日前无行情,,,,,,
0000866374,2022-07-29,,no_price,申报日前无行情,,,,,,
0000866374,2022-10-31,,no_price,申报日前无行情,,,,,,
0000866374,2023-01-27,,no_price,申报日前无行情,,,,,,
0000866374,2023-05-19,,no_price,申报日前无行情,,,,,,
0000866374,2023-07-31,,no_price,申报日前无行情,,,,,,
0000866374,2023-10-30,,no_price,申报日前无行情,,,,,,
0000866374,2024-02-02,,no_price,申报日前无行情,,,,,,
0000866374,2024-05-17,,no_price,申报日前无行情,,,,,,
0000866374,2024-07-26,,no_price,申报日前无行情,,,,,,
0000866374,2024-10-31,,no_price,申报日前无行情,,,,,,
